byeWk,draftCnt,frmt,name,ovrlAdp,playerId,pos,rdAdp,rdCnt,team,tmCnt,year
8,3234,standard,David Johnson,1.4,2297,RB,1.01,15,ARI,12,2014
9,3574,standard,LeVeon Bell,2.2,1983,RB,1.02,15,PIT,12,2014
9,2455,standard,Antonio Brown,4.5,1886,WR,1.04,15,PIT,12,2014
5,2426,standard,Julio Jones,4.9,1796,WR,1.05,15,ATL,12,2014
6,2388,standard,LeSean McCoy,5.4,1645,RB,1.05,15,BUF,12,2014
8,2810,standard,Odell Beckham Jr,7.0,2113,WR,1.07,15,NYG,12,2014
5,2831,standard,Devonta Freeman,7.3,2144,RB,1.07,15,ATL,12,2014
9,3056,standard,Melvin Gordon,7.8,2282,RB,1.08,15,LAC,12,2014
11,3163,standard,Mike Evans,8.2,2111,WR,1.08,15,TB,12,2014
6,2969,standard,A.J. Green,10.5,1795,WR,1.11,15,CIN,12,2014
8,2948,standard,Jordy Nelson,11.8,1350,WR,1.12,15,GB,12,2014
11,3216,standard,Jay Ajayi,12.1,2284,RB,1.12,15,MIA,12,2014
8,2942,standard,DeMarco Murray,12.6,1819,RB,2.01,15,TEN,12,2014
9,2968,standard,Jordan Howard,14.0,2384,RB,2.02,15,CHI,12,2014
6,3018,standard,Ezekiel Elliott,14.1,2343,RB,2.02,15,DAL,12,2014
5,3155,standard,Michael Thomas,15.3,2357,WR,2.03,15,NO,12,2014
8,3082,standard,Todd Gurley,17.0,2280,RB,2.05,15,LAR,12,2014
6,2858,standard,Dez Bryant,18.2,1727,WR,2.06,15,DAL,12,2014
9,2643,standard,Rob Gronkowski,19.2,1740,TE,2.07,15,NE,12,2014
8,2334,standard,Aaron Rodgers,20.3,1004,QB,2.08,15,GB,12,2014
10,2857,standard,Amari Cooper,20.9,2277,WR,2.09,15,OAK,12,2014
8,2465,standard,Leonard Fournette,21.2,2433,RB,2.09,15,JAC,12,2014
9,3013,standard,Brandin Cooks,22.2,2114,WR,2.10,15,NE,12,2014
10,2373,standard,Marshawn Lynch,23.7,740,RB,2.12,15,OAK,12,2014
6,3003,standard,Doug Baldwin,24.4,1927,WR,2.12,15,SEA,12,2014
9,2810,standard,Isaiah Crowell,25.1,2219,RB,3.01,15,CLE,12,2014
11,2939,standard,Christian McCaffrey,26.2,2434,RB,3.02,15,CAR,12,2014
11,2424,standard,T.Y. Hilton,27.7,1935,WR,3.04,15,IND,12,2014
9,2510,standard,Tom Brady,28.0,119,QB,3.04,15,NE,12,2014
9,3232,standard,Dalvin Cook,28.0,2432,RB,3.04,15,MIN,12,2014
7,2860,standard,Lamar Miller,29.9,1908,RB,3.06,15,HOU,12,2014
5,2716,standard,Terrelle Pryor,31.8,1868,WR,3.08,15,WAS,12,2014
11,2852,standard,Carlos Hyde,33.1,2129,RB,3.09,15,SF,12,2014
7,2726,standard,DeAndre Hopkins,33.3,1975,WR,3.09,15,HOU,12,2014
9,2911,standard,Keenan Allen,34.2,1992,WR,3.10,15,LAC,12,2014
5,2516,standard,Demaryius Thomas,36.1,1735,WR,3.12,15,DEN,12,2014
6,2482,standard,Joe Mixon,36.7,2438,RB,4.01,15,CIN,12,2014
8,2721,standard,Ty Montgomery,37.0,2317,RB,4.01,15,GB,12,2014
10,2061,standard,Travis Kelce,39.7,1989,TE,4.04,15,KC,12,2014
10,2651,standard,Alshon Jeffery,40.1,1918,WR,4.04,15,PHI,12,2014
10,2260,standard,Tyreek Hill,40.5,2390,WR,4.04,15,KC,12,2014
5,2097,standard,Drew Brees,40.8,127,QB,4.05,15,NO,12,2014
8,2678,standard,Davante Adams,42.8,2125,WR,4.07,15,GB,12,2014
9,2844,standard,Martavis Bryant,42.9,2150,WR,4.07,15,PIT,12,2014
5,2814,standard,CJ Anderson,44.0,2071,RB,4.08,15,DEN,12,2014
11,3282,standard,Kelvin Benjamin,44.6,2116,WR,4.09,15,CAR,12,2014
11,3018,standard,Doug Martin,46.1,1907,RB,4.10,15,TB,12,2014
10,2776,standard,Michael Crabtree,46.7,1646,WR,4.11,15,OAK,12,2014
10,1023,standard,Spencer Ware,47.2,2030,RB,4.11,15,KC,12,2014
8,2240,standard,Allen Robinson,50.0,2130,WR,5.02,15,JAC,12,2014
7,2654,standard,Ameer Abdullah,50.9,2293,RB,5.03,15,DET,12,2014
11,1797,standard,Greg Olsen,51.2,890,TE,5.03,15,CAR,12,2014
10,4770,standard,Kareem Hunt,51.2,2450,RB,5.03,15,KC,12,2014
5,1821,standard,Adrian Peterson,52.9,925,RB,5.05,15,NO,12,2014
5,2307,standard,Mark Ingram,53.7,1800,RB,5.06,15,NO,12,2014
9,1977,standard,Mike Gillislee,54.5,2017,RB,5.06,15,NE,12,2014
5,1820,standard,Jordan Reed,54.5,1995,TE,5.07,15,WAS,12,2014
5,1438,standard,Matt Ryan,54.8,1342,QB,5.07,15,ATL,12,2014
7,2542,standard,Golden Tate,56.3,1730,WR,5.08,15,DET,12,2014
8,1959,standard,Brandon Marshall,57.7,755,WR,5.10,15,NYG,12,2014
6,2125,standard,Jimmy Graham,58.1,1747,TE,5.10,15,SEA,12,2014
8,2719,standard,Larry Fitzgerald,59.0,374,WR,5.11,15,ARI,12,2014
11,2647,standard,Bilal Powell,60.5,1867,RB,5.12,15,NYJ,12,2014
8,2072,standard,Sammy Watkins,61.0,2109,WR,6.01,15,LAR,12,2014
10,1753,standard,LeGarrette Blount,63.3,1781,RB,6.03,15,PHI,12,2014
9,2788,standard,Stefon Diggs,64.0,2316,WR,6.04,15,MIN,12,2014
8,2192,standard,Derrick Henry,65.1,2350,RB,6.05,15,TEN,12,2014
6,1763,standard,Russell Wilson,67.7,1904,QB,6.08,15,SEA,12,2014
11,2172,standard,Jarvis Landry,67.9,2132,WR,6.08,15,MIA,12,2014
11,3801,standard,DeVante Parker,67.9,2279,WR,6.08,15,MIA,12,2014
6,1554,standard,Tyler Eifert,68.6,1974,TE,6.09,15,CIN,12,2014
6,2506,standard,Darren McFadden,69.0,1341,RB,6.09,15,DAL,12,2014
5,2630,standard,Jamison Crowder,69.1,2331,WR,6.09,15,WAS,12,2014
9,906,standard,Julian Edelman,69.2,1708,WR,6.09,15,NE,12,2014
10,1399,standard,Derek Carr,69.7,2118,QB,6.10,15,OAK,12,2014
5,2927,standard,Rob Kelley,71.3,2429,RB,6.11,15,WAS,12,2014
8,1904,standard,Paul Perkins,74.0,2383,RB,7.02,15,NYG,12,2014
5,2526,standard,Tevin Coleman,74.2,2289,RB,7.02,15,ATL,12,2014
5,2129,standard,Willie Snead,74.5,2223,WR,7.02,15,NO,12,2014
8,1339,standard,Martellus Bennett,75.7,1364,TE,7.04,15,GB,12,2014
11,5,standard,Marvin McNutt,78.2,2240,WR,7.06,15,CAR,12,2014
11,1567,standard,Jameis Winston,78.3,2275,QB,7.06,15,TB,12,2014
5,2437,standard,Emmanuel Sanders,78.3,1762,WR,7.06,15,DEN,12,2014
11,2317,standard,Frank Gore,79.4,437,RB,7.07,15,IND,12,2014
8,1420,standard,Delanie Walker,81.3,1201,TE,7.09,15,TEN,12,2014
8,2136,standard,Marcus Mariota,83.0,2276,QB,7.11,15,TEN,12,2014
10,2526,standard,Terrance West,83.6,2139,RB,7.12,15,BAL,12,2014
11,2141,standard,DeSean Jackson,84.2,1357,WR,7.12,15,TB,12,2014
10,1765,standard,Danny Woodhead,84.6,1776,RB,8.01,15,BAL,12,2014
5,1703,standard,Kirk Cousins,85.7,1902,QB,8.02,15,WAS,12,2014
6,1494,standard,Eddie Lacy,86.3,1987,RB,8.02,15,SEA,12,2014
11,2515,standard,Pierre Garcon,87.1,1707,WR,8.03,15,SF,12,2014
8,2036,standard,Eric Decker,87.9,1764,WR,8.04,15,TEN,12,2014
6,2168,standard,Thomas Rawls,88.7,2337,RB,8.05,15,SEA,12,2014
11,7,standard,Joe Adams,88.9,1945,WR,8.05,15,CAR,12,2014
11,1988,standard,Cam Newton,89.0,1794,QB,8.05,15,CAR,12,2014
9,1473,standard,Kyle Rudolph,90.3,1799,TE,8.06,15,MIN,12,2014
6,8,standard,Tony Romo,91.3,1009,QB,8.07,15,DAL,12,2014
11,1576,standard,Andrew Luck,92.6,1897,QB,8.09,15,IND,12,2014
10,1949,standard,Jeremy Maclin,93.8,1649,WR,8.10,15,BAL,12,2014
11,1453,standard,Jonathan Stewart,95.3,1344,RB,8.11,15,CAR,12,2014
8,1882,standard,Randall Cobb,95.3,1806,WR,8.11,15,GB,12,2014
11,1209,standard,Jacquizz Rodgers,95.5,1827,RB,8.12,15,TB,12,2014
5,6,standard,Washington Defense,96.5,1331,DEF,9.01,15,WAS,12,2014
10,1807,standard,Zach Ertz,97.2,1978,TE,9.01,15,PHI,12,2014
9,1876,standard,Tyrell Williams,97.4,2483,WR,9.01,15,LAC,12,2014
8,1125,standard,Jamaal Williams,101.5,2445,RB,9.05,15,GB,12,2014
9,1066,standard,Cameron Meredith,101.5,2428,WR,9.06,15,CHI,12,2014
9,2016,standard,Ben Roethlisberger,101.5,1006,QB,9.06,15,PIT,12,2014
8,13,standard,Jerell Adams,101.5,2396,TE,9.06,15,NYG,12,2014
5,962,standard,Denver Defense,102.7,1309,DEF,9.07,15,DEN,12,2014
9,1687,standard,Hunter Henry,103.2,2354,TE,9.07,15,LAC,12,2014
11,1356,standard,Donte Moncrief,103.7,2137,WR,9.08,15,IND,12,2014
5,1080,standard,Samaje Perine,105.2,2441,RB,9.09,15,WAS,12,2014
9,1983,standard,Philip Rivers,106.1,995,QB,9.10,15,LAC,12,2014
11,6,standard,Harrison Butker,107.0,2514,PK,9.11,15,CAR,12,2014
6,1225,standard,Jeremy Hill,107.6,2127,RB,9.12,15,CIN,12,2014
7,1605,standard,Marvin Jones,108.5,2061,WR,10.01,15,DET,12,2014
9,1731,standard,Corey Coleman,109.1,2346,WR,10.01,15,CLE,12,2014
8,1351,standard,Corey Davis,109.9,2435,WR,10.02,15,TEN,12,2014
8,1405,standard,John Brown,110.3,2138,WR,10.02,15,ARI,12,2014
9,2023,standard,Chris Hogan,110.4,2076,WR,10.02,15,NE,12,2014
7,898,standard,Houston Defense,110.7,1312,DEF,10.03,15,HOU,12,2014
6,1819,standard,Dak Prescott,111.7,2377,QB,10.04,15,DAL,12,2014
10,879,standard,Kansas City Defense,113.0,1315,DEF,10.05,15,KC,12,2014
7,1860,standard,Matthew Stafford,114.6,1664,QB,10.07,15,DET,12,2014
6,1057,standard,Seattle Defense,116.3,1327,DEF,10.08,15,SEA,12,2014
7,1440,standard,Theo Riddick,117.4,2033,RB,10.09,15,DET,12,2014
6,1053,standard,Jordan Matthews,117.6,2121,WR,10.10,15,BUF,12,2014
5,1525,standard,Jamaal Charles,119.0,1368,RB,10.11,15,DEN,12,2014
9,1606,standard,Duke Johnson,119.1,2285,RB,10.11,15,CLE,12,2014
5,5,standard,Chad Kelly,119.2,2520,QB,10.11,15,DEN,12,2014
12,45,standard,Colin Kaepernick,119.4,1803,QB,10.11,15,FA,12,2014
8,9,standard,Jared Abbrederis,119.7,2162,WR,10.12,15,GB,12,2014
9,1344,standard,Adam Thielen,120.8,2431,WR,11.01,15,MIN,12,2014
9,775,standard,New England Defense,121.9,1318,DEF,11.02,15,NE,12,2014
9,2030,standard,Rex Burkhead,122.4,2029,RB,11.02,15,NE,12,2014
9,1367,standard,Latavius Murray,123.6,2023,RB,11.04,15,MIN,12,2014
9,915,standard,Kenny Britt,123.8,1657,WR,11.04,15,CLE,12,2014
8,992,standard,Rishard Matthews,123.9,2241,WR,11.04,15,TEN,12,2014
11,1549,standard,Matt Forte,124.5,1354,RB,11.04,15,NYJ,12,2014
6,1353,standard,Andy Dalton,127.2,1802,QB,11.07,15,CIN,12,2014
5,5,standard,Wes Welker,127.4,1235,WR,11.07,15,DEN,12,2014
11,1995,standard,Jack Doyle,127.5,2430,TE,11.08,15,IND,12,2014
8,1010,standard,Eli Manning,128.0,749,QB,11.08,15,NYG,12,2014
6,1014,standard,Zay Jones,128.1,2468,WR,11.08,15,BUF,12,2014
9,737,standard,Minnesota Defense,128.2,1317,DEF,11.08,15,MIN,12,2014
11,10,standard,NY Jets Defense,129.6,1321,DEF,11.10,15,NYJ,12,2014
8,6,standard,Khalfani Muhammad,129.7,2517,RB,11.10,15,TEN,12,2014
8,784,standard,Arizona Defense,129.9,1250,DEF,11.10,15,ARI,12,2014
5,1084,standard,Ted Ginn Jr,130.5,426,WR,11.10,15,NO,12,2014
10,871,standard,Mike Wallace,131.4,1678,WR,11.11,15,BAL,12,2014
10,982,standard,Carson Wentz,133.4,2352,QB,12.01,15,PHI,12,2014
6,1119,standard,CJ Prosise,134.1,2364,RB,12.02,15,SEA,12,2014
8,1196,standard,Cooper Kupp,135.6,2449,WR,12.04,15,LAR,12,2014
7,716,standard,Kenny Golladay,136.1,2488,WR,12.04,15,DET,12,2014
11,1844,standard,Marlon Mack,137.1,2469,RB,12.05,15,IND,12,2014
8,709,standard,NY Giants Defense,138.4,1320,DEF,12.06,15,NYG,12,2014
11,7,standard,Roberto Aguayo,139.4,2422,PK,12.07,15,TB,12,2014
11,1271,standard,O.J. Howard,140.0,2446,TE,12.08,15,TB,12,2014
9,7,standard,JuJu Smith-Schuster,140.0,2442,WR,12.08,15,PIT,12,2014
8,934,standard,Carson Palmer,141.3,900,QB,12.09,15,ARI,12,2014
10,2329,standard,Justin Tucker,142.2,1962,PK,12.10,15,BAL,12,2014
7,2054,standard,Eric Ebron,142.6,2112,TE,12.11,15,DET,12,2014
5,611,standard,Taylor Gabriel,143.5,2484,WR,12.11,15,ATL,12,2014
6,1130,standard,Jonathan Williams,145.1,2387,RB,13.01,15,BUF,12,2014
9,1344,standard,James White,145.5,2154,RB,13.01,15,NE,12,2014
9,1943,standard,Stephen Gostkowski,145.6,438,PK,13.02,15,NE,12,2014
11,671,standard,Joe Williams,146.5,2473,RB,13.03,15,SF,12,2014
11,819,standard,Carolina Defense,146.9,1304,DEF,13.03,15,CAR,12,2014
6,7,standard,Anquan Boldin,147.6,101,WR,13.04,15,BUF,12,2014
8,766,standard,Sterling Shepard,147.6,2349,WR,13.04,15,NYG,12,2014
9,785,standard,Kevin White,148.2,2278,WR,13.04,15,CHI,12,2014
6,516,standard,Jason Witten,149.1,1286,TE,13.05,15,DAL,12,2014
8,8,standard,Marqise Lee,149.1,2120,WR,13.05,15,JAC,12,2014
10,69,standard,Jared Cook,149.4,1658,TE,13.05,15,OAK,12,2014
10,985,standard,DeAndre Washington,149.7,2382,RB,13.06,15,OAK,12,2014
8,12,standard,Chris Ivory,149.8,1777,RB,13.06,15,JAC,12,2014
11,9,standard,Vance McDonald,149.8,1984,TE,13.06,15,SF,12,2014
6,558,standard,Tyrod Taylor,150.3,1880,QB,13.06,15,BUF,12,2014
7,1368,standard,Donta Foreman,150.6,2440,RB,13.07,15,HOU,12,2014
5,1256,standard,Austin Hooper,150.7,2361,TE,13.07,15,ATL,12,2014
8,19,standard,Dede Westbrook,151.2,2466,WR,13.07,15,JAC,12,2014
5,9,standard,Devontae Booker,151.8,2378,RB,13.08,15,DEN,12,2014
9,142,standard,Antonio Gates,152.3,415,TE,13.08,15,LAC,12,2014
6,37,standard,Paul Richardson,153.0,2122,WR,13.09,15,SEA,12,2014
10,916,standard,Wendell Smallwood,153.1,2385,RB,13.09,15,PHI,12,2014
