averagePick,draftsSelectedIn,id,maxPick,minPick,name,position,status,team,TEAM_COUNT,PPR_FLG,YEAR,SRC_ADP,SRC_PLYR
2.09,575,12171,73,1,"Johnson, David",RB,,ARI,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
2.67,604,11192,13,1,"Bell, Le'Veon",RB,,PIT,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
4.87,604,9988,111,1,"Brown, Antonio",WR,,PIT,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
7.29,603,10271,62,1,"Jones, Julio",WR,,ATL,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
8.65,578,11679,86,1,"Beckham, Odell",WR,,NYG,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
10.06,600,11660,139,1,"Freeman, Devonta",RB,,ATL,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
10.46,556,7836,156,1,"Rodgers, Aaron",QB,,GBP,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
11.07,602,9448,135,2,"McCoy, LeSean",RB,,BUF,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
11.80,580,11671,152,1,"Evans, Mike",WR,,TBB,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
12.72,576,12151,159,2,"Gordon, Melvin",RB,,LAC,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
14.42,579,9118,134,1,"Nelson, Jordy",WR,,GBP,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
14.77,579,10261,68,2,"Green, A.J.",WR,,CIN,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
16.04,573,5848,136,1,"Brady, Tom",QB,,NEP,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
16.06,579,12625,138,1,"Elliott, Ezekiel",RB,,DAL,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
18.29,598,12154,163,2,"Ajayi, Jay",RB,,PHI,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
18.64,580,12634,165,1,"Howard, Jordan",RB,,CHI,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
19.63,584,10302,146,2,"Murray, DeMarco",RB,,TEN,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
20.70,606,12150,116,1,"Gurley, Todd",RB,,LAR,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
21.00,600,12652,178,4,"Thomas, Michael",WR,,NOS,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
21.16,605,9902,95,1,"Gronkowski, Rob",TE,,NEP,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
22.61,581,12175,60,4,"Cooper, Amari",WR,,OAK,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
22.78,581,9823,156,5,"Bryant, Dez",WR,,DAL,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
24.88,604,11674,114,7,"Cooks, Brandin",WR,,NEP,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
25.65,576,4925,158,1,"Brees, Drew",QB,,NOS,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
25.66,603,13129,73,2,"Fournette, Leonard",RB,R,JAC,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
30.21,603,13130,82,1,"McCaffrey, Christian",RB,R,CAR,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
30.91,580,10527,70,11,"Baldwin, Doug",WR,,SEA,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
31.58,580,10729,116,8,"Hilton, T.Y.",WR,,IND,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
32.79,579,8670,167,8,"Lynch, Marshawn",RB,,OAK,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
33.03,575,9099,127,1,"Ryan, Matt",QB,,ATL,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
33.22,581,10708,229,4,"Miller, Lamar",RB,,HOU,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
34.76,580,13128,213,2,"Cook, Dalvin",RB,R,MIN,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
35.54,581,11232,133,3,"Hopkins, DeAndre",WR,,HOU,10,0,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
