averagePick,draftsSelectedIn,id,maxPick,minPick,name,position,status,team,TEAM_COUNT,PPR_FLG,YEAR,SRC_ADP,SRC_PLYR
2.15,94,9988,11,1,"Brown, Antonio",WR,,PIT,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
4.85,94,11679,19,1,"Beckham, Odell",WR,,NYG,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
4.98,92,12150,82,1,"Gurley, Todd",RB,,RAM,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
6.44,94,8658,28,1,"Peterson, Adrian",RB,,MIN,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
6.66,94,10271,20,2,"Jones, Julio",WR,,ATL,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
8.68,94,12625,19,1,"Elliott, Ezekiel",RB,R,DAL,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
8.95,94,12171,152,1,"Johnson, David",RB,,ARI,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
11.19,85,10273,49,1,"Newton, Cam",QB,,CAR,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
11.70,93,11232,52,4,"Hopkins, DeAndre",WR,,HOU,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
12.75,8,0673,32,2,"Packers, Green Bay",TMQB,,GBP,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
12.94,94,10708,53,2,"Miller, Lamar",RB,,HOU,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
12.98,93,9902,43,1,"Gronkowski, Rob",TE,,NEP,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
13.00,8,0677,33,1,"Panthers, Carolina",TMQB,,CAR,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
13.99,94,11192,33,3,"Bell, Le'Veon",RB,,PIT,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
14.00,94,10261,45,6,"Green, A.J.",WR,,CIN,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
14.98,86,7836,67,1,"Rodgers, Aaron",QB,,GBP,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
17.42,93,11660,74,4,"Freeman, Devonta",RB,,ATL,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
17.48,93,11678,91,1,"Robinson, Allen",WR,,JAC,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
19.23,94,9823,48,5,"Bryant, Dez",WR,,DAL,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
20.59,94,11201,40,6,"Lacy, Eddie",RB,,GBP,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
21.90,94,9054,41,7,"Charles, Jamaal",RB,,KCC,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
23.67,94,9118,94,12,"Nelson, Jordy",WR,,GBP,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
24.13,94,10709,45,10,"Martin, Doug",RB,,TBB,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
25.37,94,10276,58,7,"Ingram, Mark",RB,,NOS,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
25.47,94,11671,49,11,"Evans, Mike",WR,,TBB,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
25.66,93,8360,55,15,"Marshall, Brandon",WR,,NYJ,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
26.72,94,9448,60,12,"McCoy, LeSean",RB,,BUF,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
27.57,94,12175,57,9,"Cooper, Amari",WR,,OAK,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
29.62,8,0665,45,19,"Seahawks, Seattle",TMQB,,SEA,14,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
