averagePick,draftsSelectedIn,id,maxPick,minPick,name,position,status,team,TEAM_COUNT,PPR_FLG,YEAR,SRC_ADP,SRC_PLYR
1.60,3381,9988,16,1,"Brown, Antonio",WR,,PIT,12,1,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
3.07,3382,11679,21,1,"Beckham, Odell",WR,,NYG,12,1,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
4.00,3379,10271,32,1,"Jones, Julio",WR,,ATL,12,1,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
5.93,3324,12150,213,1,"Gurley, Todd",RB,,RAM,12,1,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
7.72,3380,11232,215,1,"Hopkins, DeAndre",WR,,HOU,12,1,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
8.48,3325,12171,210,1,"Johnson, David",RB,,ARI,12,1,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
9.25,3383,12625,21,1,"Elliott, Ezekiel",RB,R,DAL,12,1,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
9.28,3333,10261,171,2,"Green, A.J.",WR,,CIN,12,1,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
12.26,3386,11192,43,1,"Bell, Le'Veon",RB,,PIT,12,1,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
12.47,3320,11678,207,1,"Robinson, Allen",WR,,JAC,12,1,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
