plyrId,avgPick,draftCnt,totDrafts,pprFlg,year,firstNm,lastNm,pos,tm,adpRank,adpPlyrId,passTd,passYds,passInt,pass2pt,rushTd,rushYds,rush2pt,recTd,recYds,rec2pt,recRec,kRetTd,pRetTd,fumRecTd,fumLost,totScore,scoreRank
11674,25.46,3331,3373,1,2016,Brandin,Cooks,WR,NOS,23.0,11674,0,0,0,0,0,30,0,8,1173,0,78,0,0,0,0,246.3,42.0
9054,28.36,3327,3373,1,2016,Jamaal,Charles,RB,KCC,24.0,9054,0,0,0,0,1,40,0,0,14,0,2,0,0,0,0,13.4,260.0
10729,28.55,3336,3373,1,2016,T.Y.,Hilton,WR,IND,25.0,10729,0,0,0,0,0,0,0,6,1448,1,91,0,0,0,0,273.8,31.0
7836,29.06,3340,3373,1,2016,Aaron,Rodgers,QB,GBP,26.0,7836,40,4428,7,1,4,369,1,0,0,0,0,0,0,0,4,404.02,2.0
11201,29.06,3334,3373,1,2016,Eddie,Lacy,RB,GBP,27.0,11201,0,0,0,0,0,360,0,0,28,0,4,0,0,0,0,42.8,220.0
10276,29.32,3336,3373,1,2016,Mark,Ingram,RB,NOS,28.0,10276,0,0,0,0,6,1044,2,4,319,0,46,0,0,0,2,242.3,44.0
11670,29.95,3330,3373,1,2016,Sammy,Watkins,WR,BUF,29.0,11670,0,0,0,0,0,0,0,2,430,0,28,0,0,0,0,83.0,187.0
9884,32.12,3335,3373,1,2016,Demaryius,Thomas,WR,DEN,30.0,9884,0,0,0,0,0,0,0,5,1083,0,90,0,0,0,2,224.3,55.0
11680,32.91,3387,3373,1,2016,Jarvis,Landry,WR,MIA,31.0,11680,0,0,0,0,0,17,0,4,1138,1,94,0,0,0,2,231.5,50.0
10709,33.05,3330,3373,1,2016,Doug,Martin,RB,TBB,32.0,10709,0,0,0,0,3,421,0,0,134,0,14,0,0,0,1,85.5,185.0
9448,33.2,3337,3373,1,2016,LeSean,McCoy,RB,BUF,33.0,9448,0,0,0,0,13,1267,1,1,356,0,51,0,0,0,0,299.3,19.0
10308,36.67,3387,3373,1,2016,Randall,Cobb,WR,GBP,34.0,10308,0,0,0,0,0,33,0,4,610,0,60,0,0,0,0,148.3,120.0
11248,38.45,3335,3373,1,2016,Jordan,Reed,TE,WAS,35.0,11248,0,0,0,0,0,0,0,6,686,0,66,0,0,0,1,168.6,106.0
10695,40.67,3293,3373,1,2016,Andrew,Luck,QB,IND,36.0,10695,31,4240,13,2,2,341,0,0,0,0,0,0,0,0,5,351.7,5.0
11454,40.95,3334,3373,1,2016,C.J.,Anderson,RB,DEN,37.0,11454,0,0,0,0,4,437,0,1,128,0,16,0,0,0,0,102.5,163.0
11673,41.69,3331,3373,1,2016,Kelvin,Benjamin,WR,CAR,38.0,11673,0,0,0,0,0,0,0,7,941,0,63,0,0,0,1,197.1,77.0
10703,42.32,3342,3373,1,2016,Russell,Wilson,QB,SEA,39.0,10703,21,4219,11,1,1,259,0,1,14,0,2,0,0,0,3,308.06,13.0
9662,44.2,3388,3373,1,2016,Julian,Edelman,WR,NEP,40.0,9662,0,0,0,0,0,57,0,3,1106,1,98,0,0,0,2,230.3,52.0
12169,44.92,3386,3373,1,2016,Thomas,Rawls,RB,SEA,41.0,12169,0,0,0,0,3,349,0,0,96,0,13,0,0,0,0,75.5,195.0
11657,46.07,3336,3373,1,2016,Carlos,Hyde,RB,SFO,42.0,11657,0,0,0,0,6,988,1,3,163,0,27,0,0,0,3,192.1,83.0
11677,46.6,3337,3373,1,2016,Donte,Moncrief,WR,IND,43.0,11677,0,0,0,0,0,-1,0,7,307,0,30,0,0,0,0,102.6,162.0
9831,47.35,3388,3373,1,2016,Golden,Tate,WR,DET,44.0,9831,0,0,0,0,0,4,0,4,1077,0,91,0,0,0,1,221.1,56.0
9436,47.94,3382,3373,1,2016,Jeremy,Maclin,WR,KCC,45.0,9436,0,0,0,0,0,-1,0,2,536,0,44,0,0,0,0,109.5,157.0
11390,48.64,3391,3373,1,2016,Latavius,Murray,RB,OAK,46.0,11390,0,0,0,0,12,788,0,0,264,0,33,0,0,0,1,208.2,66.0
8687,49.7,3333,3373,1,2016,Greg,Olsen,TE,CAR,47.0,8687,0,0,0,0,0,0,0,3,1073,1,80,0,0,0,0,207.3,67.0
10527,50.76,3385,3373,1,2016,Doug,Baldwin,WR,SEA,48.0,10527,1,15,0,0,0,2,0,7,1128,0,94,0,0,0,0,253.6,37.0
9122,50.99,3333,3373,1,2016,Matt,Forte,RB,NYJ,49.0,9122,0,0,0,0,7,813,0,1,263,0,30,0,0,0,1,183.6,93.0
10302,54.23,3338,3373,1,2016,DeMarco,Murray,RB,TEN,50.0,10302,1,10,0,0,9,1287,0,3,377,0,53,0,0,0,1,293.8,24.0
9881,57.13,3325,3373,1,2016,Eric,Decker,WR,NYJ,51.0,9881,0,0,0,0,0,0,0,2,194,0,9,0,0,0,0,40.4,224.0
10721,58.51,3379,3373,1,2016,Michael,Floyd,WR,NEP,52.0,10721,0,0,0,0,0,0,0,5,488,0,37,0,0,0,0,115.8,152.0
11244,59.32,3381,3373,1,2016,Travis,Kelce,TE,KCC,53.0,11244,0,0,0,0,0,-5,0,4,1125,0,85,0,0,0,0,221.0,57.0
4925,60.25,3295,3373,1,2016,Drew,Brees,QB,NOS,54.0,4925,37,5207,15,0,2,20,0,0,0,0,0,0,0,0,4,392.28,3.0
11676,61.5,3321,3373,1,2016,Jordan,Matthews,WR,PHI,55.0,11676,0,0,0,0,0,0,0,3,804,0,73,0,0,0,0,171.4,102.0
7401,63.68,3342,3373,1,2016,Ben,Roethlisberger,QB,PIT,56.0,7401,29,3819,13,3,1,14,0,0,0,0,0,0,0,0,2,292.16,26.0
11654,64.01,3334,3373,1,2016,Jeremy,Hill,RB,CIN,57.0,11654,0,0,0,0,9,839,0,0,174,0,21,0,0,0,0,176.3,99.0
12156,64.09,3324,3373,1,2016,Jeremy,Langford,RB,CHI,58.0,12156,0,0,0,0,9,839,0,0,174,0,21,0,0,0,0,176.3,99.0
7393,64.73,3332,3373,1,2016,Larry,Fitzgerald,WR,ARI,59.0,7393,0,0,0,0,0,1,0,6,1028,0,108,0,0,0,1,244.9,43.0
12151,69.17,3335,3373,1,2016,Melvin,Gordon,RB,SDC,60.0,12151,0,0,0,0,10,997,0,2,419,0,41,0,0,0,2,250.6,39.0
12157,71.05,3325,3373,1,2016,Duke,Johnson,RB,CLE,61.0,12157,0,0,0,0,1,366,0,0,514,0,53,0,0,0,1,145.0,129.0
9918,71.13,3330,3373,1,2016,Emmanuel,Sanders,WR,DEN,62.0,9918,0,0,0,0,0,4,0,5,1032,0,79,0,0,0,0,212.6,63.0
5848,72.69,3339,3373,1,2016,Tom,Brady,QB,NEP,63.0,5848,28,3554,2,1,0,64,0,0,0,0,0,0,0,0,0,262.56,34.0
11925,72.82,3325,3373,1,2016,Allen,Hurns,WR,JAC,64.0,11925,0,0,0,0,0,0,0,3,477,0,35,0,0,0,0,100.7,166.0
12187,73.07,3327,3373,1,2016,Tyler,Lockett,WR,SEA,65.0,12187,0,0,0,0,1,114,0,1,597,0,41,0,0,0,0,124.1,146.0
8416,73.36,3325,3373,1,2016,Delanie,Walker,TE,TEN,66.0,8416,0,0,0,0,0,11,0,7,800,0,65,0,0,0,0,188.1,89.0
11193,73.68,3329,3373,1,2016,Giovani,Bernard,RB,CIN,67.0,11193,0,0,0,0,2,337,0,1,336,0,39,0,0,0,1,122.3,148.0
11783,75.67,3318,3373,1,2016,John,Brown,WR,ARI,68.0,11783,0,0,0,0,0,10,0,2,517,0,39,0,0,0,0,103.7,161.0
9101,75.84,3336,3373,1,2016,Jonathan,Stewart,RB,CAR,69.0,9101,0,0,0,0,9,824,0,0,60,0,8,0,0,0,2,146.4,124.0
10743,77.15,3312,3373,1,2016,Coby,Fleener,TE,NOS,70.0,10743,0,0,0,0,1,2,0,3,631,0,50,0,0,0,0,137.3,134.0
9851,77.33,3324,3373,1,2016,Ryan,Mathews,RB,PHI,71.0,9851,0,0,0,0,0,283,0,0,94,0,17,0,0,0,0,54.7,210.0
12176,78.1,3324,3373,1,2016,DeVante,Parker,WR,MIA,72.0,12176,0,0,0,0,0,0,0,4,744,0,56,0,0,0,0,154.4,116.0
12162,78.22,3307,3373,1,2016,Matt,Jones,RB,WAS,73.0,12162,0,0,0,0,3,460,0,0,73,0,8,0,0,0,2,75.3,196.0
9693,78.26,3319,3373,1,2016,Danny,Woodhead,RB,SDC,74.0,9693,0,0,0,0,0,116,0,1,35,0,6,0,0,0,0,27.1,242.0
10738,80.87,3356,3373,1,2016,Marvin,Jones,WR,DET,75.0,10738,0,0,0,0,0,3,0,4,930,0,55,0,0,0,0,172.3,101.0
11642,81.39,3292,3373,1,2016,Blake,Bortles,QB,JAC,77.0,11642,23,3905,16,1,3,359,1,1,20,0,1,0,0,0,6,331.1,8.0
9427,84.28,3375,3373,1,2016,Michael,Crabtree,WR,OAK,78.0,9427,0,0,0,0,0,0,0,8,1003,1,89,0,0,0,0,239.3,46.0
12177,84.39,3288,3373,1,2016,Kevin,White,WR,CHI,79.0,12177,0,0,0,0,0,9,0,0,187,0,19,0,0,0,0,38.6,226.0
9690,85.81,3275,3373,1,2016,Arian,Foster,RB,FA,80.0,9690,0,0,0,0,0,24,0,0,2,0,1,0,0,0,0,3.6,274.0
12658,86.16,3359,3373,1,2016,Sterling,Shepard,WR,NYG,81.0,12658,0,0,0,0,0,31,0,8,683,0,65,0,0,0,0,184.4,92.0
6929,87.43,3265,3373,1,2016,Carson,Palmer,QB,ARI,82.0,6929,26,4237,14,1,0,38,0,0,0,0,0,0,0,0,4,295.28,23.0
12155,87.55,3326,3373,1,2016,Ameer,Abdullah,RB,DET,83.0,12155,0,0,0,0,0,101,0,1,57,0,5,0,0,0,0,26.8,244.0
11250,87.76,3281,3373,1,2016,Tyler,Eifert,TE,CIN,84.0,11250,0,0,0,0,0,0,0,5,394,0,29,0,0,0,0,98.4,168.0
9075,88.79,3328,3373,1,2016,DeSean,Jackson,WR,WAS,85.0,9075,0,0,0,0,0,0,0,4,1005,0,56,0,0,0,0,180.5,95.0
12626,93.0,3316,3373,1,2016,Derrick,Henry,RB,TEN,86.0,12626,0,0,0,0,5,490,0,0,137,0,13,0,0,0,0,105.7,159.0
7877,94.64,3323,3373,1,2016,Frank,Gore,RB,IND,87.0,7877,0,0,0,0,4,1026,0,4,277,0,38,0,0,0,1,214.3,61.0
11247,95.31,3271,3373,1,2016,Zach,Ertz,TE,PHI,88.0,11247,0,0,0,0,0,0,0,4,816,0,78,0,0,0,0,183.6,93.0
10389,96.21,2508,3373,1,2016,Dion,Lewis,RB,NEP,89.0,10389,0,0,0,0,0,283,0,0,94,0,17,0,0,0,0,54.7,210.0
12153,96.47,3306,3373,1,2016,T.J.,Yeldon,RB,JAC,90.0,12153,0,0,0,0,1,465,0,1,312,0,50,0,0,0,1,137.7,133.0
9189,96.65,3283,3373,1,2016,Gary,Barnidge,TE,CLE,91.0,9189,0,0,0,0,0,0,0,1,327,0,37,0,0,0,0,75.7,194.0
7391,97.97,3337,3373,1,2016,Eli,Manning,QB,NYG,92.0,7391,26,4027,16,0,0,-9,0,0,0,0,0,0,0,0,4,288.18,28.0
8268,98.02,3357,3373,1,2016,DeAngelo,Williams,RB,PIT,93.0,8268,0,0,0,0,3,115,0,3,249,0,23,0,0,0,1,93.4,176.0
10372,98.92,3269,3373,1,2016,Julius,Thomas,TE,JAC,94.0,10372,0,0,0,0,0,0,0,4,281,0,30,0,0,0,0,82.1,188.0
12186,99.61,3289,3373,1,2016,Stefon,Diggs,WR,MIN,95.0,12186,0,0,0,0,0,10,0,3,903,0,84,0,0,0,0,193.3,82.0
12646,99.76,3222,3373,1,2016,Corey,Coleman,WR,CLE,96.0,12646,0,0,0,0,0,10,0,3,413,0,33,0,0,0,0,93.3,177.0
11644,100.54,3285,3373,1,2016,Derek,Carr,QB,OAK,97.0,11644,28,3933,6,5,0,69,0,0,0,0,0,0,0,0,3,272.22,32.0
7394,104.09,3292,3373,1,2016,Philip,Rivers,QB,SDC,98.0,7394,33,4390,21,0,0,35,0,0,0,0,0,0,0,0,5,343.1,7.0
11951,106.1,3273,3373,1,2016,Willie,Snead,WR,NOS,99.0,11951,1,50,0,0,0,0,0,4,895,0,72,0,0,0,0,191.5,84.0
9680,106.6,3345,3373,1,2016,Rashad,Jennings,RB,NYG,100.0,9680,0,0,0,0,0,456,0,0,162,0,15,0,0,0,0,76.8,192.0
12140,107.09,3270,3373,1,2016,Jameis,Winston,QB,TBB,101.0,12140,28,4090,18,3,1,168,0,0,0,0,0,0,0,0,6,316.4,12.0
12154,109.43,3286,3373,1,2016,Jay,Ajayi,RB,MIA,102.0,12154,0,0,0,0,8,1272,0,0,151,0,27,0,0,0,1,215.3,60.0
11656,110.22,3230,3373,1,2016,Charles,Sims,RB,TBB,103.0,11656,0,0,0,0,1,149,0,1,190,0,24,0,0,0,1,67.9,201.0
10077,110.42,3285,3373,1,2016,Chris,Ivory,RB,JAC,104.0,10077,0,0,0,0,3,439,0,0,186,0,20,0,0,0,3,94.5,174.0
11213,112.65,3278,3373,1,2016,Tavon,Austin,WR,RAM,105.0,11213,0,0,0,0,1,159,0,3,509,0,58,0,0,0,1,146.8,123.0
10700,116.83,3279,3373,1,2016,Kirk,Cousins,QB,WAS,106.0,10700,25,4917,12,0,4,100,0,0,0,0,0,0,0,0,3,348.68,6.0
7236,117.96,3242,3373,1,2016,Antonio,Gates,TE,SDC,107.0,7236,0,0,0,0,0,0,0,7,548,0,53,0,0,0,1,147.8,121.0
12205,118.54,3178,3373,1,2016,Devin,Funchess,WR,CAR,108.0,12205,0,0,0,0,0,0,0,4,371,1,23,0,0,0,0,86.1,184.0
12652,118.76,3117,3373,1,2016,Michael,Thomas,WR,NOS,109.0,12652,0,0,0,0,0,0,0,9,1137,0,92,0,0,0,2,255.7,36.0
9925,120.08,3323,3373,1,2016,Jimmy,Graham,TE,SEA,110.0,9925,0,0,0,0,0,0,0,6,923,0,65,0,0,0,2,189.3,87.0
10737,120.52,3205,3373,1,2016,Travis,Benjamin,WR,SDC,111.0,10737,0,0,0,0,0,-3,0,4,677,0,47,0,0,0,3,132.4,138.0
12645,122.25,2890,3373,1,2016,Laquon,Treadwell,WR,MIN,113.0,12645,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,2.5,279.0
9431,122.57,3307,3373,1,2016,Matthew,Stafford,QB,DET,114.0,9431,24,4327,10,0,2,207,0,0,0,0,0,0,0,0,2,317.78,10.0
11229,124.02,3168,3373,1,2016,Markus,Wheaton,WR,PIT,115.0,11229,0,0,0,0,0,0,0,1,51,1,4,0,0,0,0,17.1,252.0
9044,124.67,3297,3373,1,2016,Martellus,Bennett,TE,NEP,116.0,9044,0,0,0,0,0,10,0,7,701,0,55,0,0,0,0,168.1,109.0
11188,125.57,3183,3373,1,2016,Theo,Riddick,RB,DET,117.0,11188,0,0,0,0,1,357,0,5,371,0,53,0,0,0,0,161.8,111.0
12141,126.34,3217,3373,1,2016,Marcus,Mariota,QB,TEN,118.0,12141,26,3426,9,0,2,357,0,0,0,0,0,0,0,0,5,296.74,20.0
10289,126.62,3139,3373,1,2016,Torrey,Smith,WR,SFO,119.0,10289,0,0,0,0,0,0,0,3,267,0,20,0,0,0,0,64.7,205.0
10742,127.69,3184,3373,1,2016,Dwayne,Allen,TE,IND,120.0,10742,0,0,0,0,0,0,0,6,406,1,35,0,0,0,0,113.6,154.0
10413,128.47,3253,3373,1,2016,Tyrod,Taylor,QB,BUF,121.0,10413,17,3023,6,1,6,580,1,0,0,0,0,0,0,0,2,290.92,27.0
12152,129.04,3181,3373,1,2016,Tevin,Coleman,RB,ATL,122.0,12152,0,0,0,0,8,520,0,3,421,0,31,0,0,0,0,191.1,86.0
11668,129.32,3209,3373,1,2016,Isaiah,Crowell,RB,CLE,123.0,11668,0,0,0,0,7,944,0,0,319,0,40,0,0,0,2,204.3,68.0
10744,130.62,1932,3373,1,2016,Ladarius,Green,TE,PIT,124.0,10744,0,0,0,0,0,0,0,1,237,0,22,0,0,0,0,51.7,213.0
7873,131.92,3159,3373,1,2016,Vincent,Jackson,WR,TBB,125.0,7873,0,0,0,0,0,0,0,4,1005,0,56,0,0,0,0,180.5,95.0
9898,133.65,3223,3373,1,2016,LeGarrette,Blount,RB,NEP,126.0,9898,0,0,0,0,18,1161,0,0,38,0,7,0,0,0,1,232.9,49.0
10651,133.67,3042,3373,1,2016,Kamar,Aiken,WR,BAL,127.0,10651,0,0,0,0,0,0,0,1,328,0,29,0,0,0,0,67.8,202.0
11695,135.74,3066,3373,1,2016,Eric,Ebron,TE,DET,128.0,11695,0,0,0,0,1,1,0,1,711,0,61,0,0,0,0,144.2,130.0
10313,136.31,3235,3373,1,2016,Andy,Dalton,QB,CIN,129.0,10313,18,4206,8,0,4,184,0,0,0,0,0,0,0,0,3,292.64,25.0
12180,137.44,2516,3373,1,2016,Dorial,Green-Beckham,WR,PHI,130.0,12180,0,0,0,0,0,9,0,10,1367,0,101,0,0,0,1,296.6,21.0
9099,138.61,3223,3373,1,2016,Matt,Ryan,QB,ATL,131.0,9099,38,4944,7,1,0,117,1,0,0,0,0,0,0,0,2,371.46,4.0
12648,140.13,2085,3373,1,2016,Josh,Doctson,WR,WAS,132.0,12648,0,0,0,0,0,0,0,0,66,0,2,0,0,0,0,8.6,266.0
12629,140.69,3018,3373,1,2016,Devontae,Booker,RB,DEN,133.0,12629,0,0,0,0,4,612,0,1,265,0,31,0,0,0,3,142.7,131.0
6997,140.8,3216,3373,1,2016,Jason,Witten,TE,DAL,134.0,6997,0,0,0,0,0,0,0,3,673,0,69,0,0,0,1,152.3,117.0
11199,141.85,2872,3373,1,2016,Spencer,Ware,RB,KCC,135.0,11199,0,0,0,0,3,922,0,2,447,0,33,0,0,0,3,193.9,81.0
12647,141.95,2802,3373,1,2016,Will,Fuller,WR,HOU,136.0,12647,0,0,0,0,0,-3,0,2,635,0,47,0,1,0,0,128.2,141.0
12178,144.03,2605,3373,1,2016,Sammie,Coates,WR,PIT,137.0,12178,0,0,0,0,0,14,0,2,435,0,21,0,0,0,0,77.9,191.0
10369,144.69,3035,3373,1,2016,Bilal,Powell,RB,NYJ,138.0,10369,0,0,0,0,3,722,0,2,388,0,58,0,0,0,1,197.0,78.0
12650,144.76,2714,3373,1,2016,Tyler,Boyd,WR,CIN,139.0,12650,0,0,0,0,0,58,0,1,603,0,54,0,0,0,1,124.1,145.0
11179,145.48,2657,3373,1,2016,Christine,Michael,RB,GBP,140.0,11179,0,0,0,0,7,583,0,1,107,0,22,0,0,0,1,137.0,135.0
10723,145.52,3035,3373,1,2016,Mohamed,Sanu,WR,ATL,141.0,10723,0,0,0,0,0,5,0,4,653,1,59,0,0,0,1,148.8,118.0
12632,145.55,2257,3373,1,2016,Kenneth,Dixon,RB,BAL,142.0,12632,0,0,0,0,2,382,0,1,162,0,30,0,0,0,0,102.4,164.0
12627,147.56,2103,3373,1,2016,C.J.,Prosise,RB,SEA,143.0,12627,0,0,0,0,1,172,0,0,208,0,17,0,0,0,0,61.0,208.0
12188,147.99,2695,3373,1,2016,Phillip,Dorsett,WR,IND,144.0,12188,0,0,0,0,0,10,0,2,528,0,33,0,0,0,0,98.8,167.0
12857,148.0,2910,3373,1,2016,DeAndre,Washington,RB,OAK,145.0,12857,0,0,0,0,2,467,0,0,115,0,17,0,0,0,1,85.2,186.0
12657,148.55,2474,3373,1,2016,Tajae,Sharpe,WR,TEN,146.0,12657,0,0,0,0,0,1,0,2,522,0,41,0,0,0,0,105.3,160.0
11747,149.15,2525,3373,1,2016,James,White,RB,NEP,147.0,11747,0,0,0,0,0,166,0,5,551,0,60,0,0,0,0,161.7,112.0
4974,150.44,2949,3373,1,2016,Steve,Smith,WR,FA,149.0,4974,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,3.0,277.0
11761,152.87,2670,3373,1,2016,Jerick,McKinnon,RB,MIN,150.0,11761,0,0,0,0,2,539,1,2,255,0,43,0,0,0,0,148.4,119.0
9474,153.55,2795,3373,1,2016,Jared,Cook,TE,GBP,151.0,9474,0,0,0,0,0,0,0,1,377,0,30,0,0,0,1,71.7,198.0
10903,154.0,2680,3373,1,2016,Rishard,Matthews,WR,TEN,152.0,10903,0,0,0,0,0,0,0,9,945,0,65,0,0,0,1,211.5,64.0
10697,154.13,2758,3373,1,2016,Ryan,Tannehill,QB,MIA,153.0,10697,19,2997,12,1,1,164,0,0,0,0,0,0,0,0,3,234.28,47.0
12801,154.19,199,3373,1,2016,Tyreek,Hill,WR,KCC,154.0,12801,0,0,0,0,3,267,0,6,593,0,61,1,2,0,1,217.0,58.0
9611,156.17,2928,3373,1,2016,Zach,Miller,TE,CHI,155.0,9611,0,0,0,0,0,0,0,4,486,0,47,0,0,0,0,119.6,150.0
7942,156.39,2924,3373,1,2016,Darren,Sproles,RB,PHI,156.0,7942,0,0,0,0,2,438,0,2,427,0,52,0,0,0,0,162.5,110.0
10983,157.04,2542,3373,1,2016,Chris,Hogan,WR,NEP,157.0,10983,0,0,0,0,0,9,0,4,680,0,38,0,0,0,1,128.9,140.0
7260,157.69,2007,3373,1,2016,Tony,Romo,QB,DAL,158.0,7260,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1.3,281.0
12197,157.72,1642,3373,1,2016,Breshad,Perriman,WR,BAL,159.0,12197,0,0,0,0,0,2,0,3,499,0,33,0,0,0,0,101.1,165.0
12634,160.65,1874,3373,1,2016,Jordan,Howard,RB,CHI,160.0,12634,0,0,0,0,6,1313,0,1,298,0,29,0,0,0,1,230.1,53.0
12620,161.87,1964,3373,1,2016,Dak,Prescott,QB,DAL,161.0,12620,23,3667,4,0,6,282,0,0,0,0,0,0,0,0,4,302.88,18.0
11697,163.99,2082,3373,1,2016,Austin,Seferian-Jenkins,TE,NYJ,162.0,11697,0,0,0,0,0,0,0,1,154,0,13,0,0,0,0,34.4,235.0
12631,164.21,1507,3373,1,2016,Paul,Perkins,RB,NYG,163.0,12631,0,0,0,0,0,456,0,0,162,0,15,0,0,0,0,76.8,192.0
8062,164.96,2544,3373,1,2016,Ryan,Fitzpatrick,QB,NYJ,164.0,8062,12,2709,17,0,0,130,0,0,0,0,0,0,0,0,1,201.36,70.0
10702,165.11,1950,3373,1,2016,Brock,Osweiler,QB,HOU,165.0,10702,15,2957,16,0,2,131,0,0,-14,0,1,0,0,0,1,232.98,48.0
12611,168.86,913,3373,1,2016,Jared,Goff,QB,RAM,167.0,12611,5,1089,7,0,1,16,0,0,0,0,0,0,0,0,2,81.16,190.0
10870,169.28,2476,3373,1,2016,Alfred,Morris,RB,DAL,168.0,10870,0,0,0,0,2,243,0,0,11,0,3,0,0,0,0,40.4,225.0
12655,169.32,772,3373,1,2016,Leonte,Carroo,WR,MIA,169.0,12655,0,0,0,0,0,0,0,1,29,0,3,0,0,0,0,11.9,262.0
11675,169.46,1607,3373,1,2016,Davante,Adams,WR,GBP,170.0,11675,0,0,0,0,0,0,0,12,997,1,75,0,0,0,1,246.7,41.0
12210,169.77,1884,3373,1,2016,Clive,Walford,TE,OAK,171.0,12210,0,0,0,0,0,0,0,3,359,0,33,0,0,0,0,86.9,183.0
10409,171.43,2456,3373,1,2016,Charles,Clay,TE,BUF,173.0,10409,0,0,0,0,0,0,0,4,552,0,57,0,0,0,0,136.2,136.0
9525,171.96,2275,3373,1,2016,Mike,Wallace,WR,BAL,174.0,9525,0,0,0,0,0,31,0,4,1017,1,72,0,0,0,0,202.8,69.0
12676,172.52,937,3373,1,2016,Hunter,Henry,TE,SDC,176.0,12676,0,0,0,0,0,0,0,8,482,0,36,0,0,0,1,130.2,139.0
11746,172.59,1545,3373,1,2016,Terrance,West,RB,BAL,177.0,11746,0,0,0,0,5,774,0,1,236,0,34,0,0,0,0,171.0,103.0
