byeWk,draftCnt,frmt,name,ovrlAdp,playerId,pos,rdAdp,rdCnt,team,tmCnt,year
8,341,dynasty,David Johnson,1.3,2297,RB,1.01,15,ARI,14,2008
9,382,dynasty,LeVeon Bell,2.3,1983,RB,1.02,15,PIT,14,2008
5,265,dynasty,Julio Jones,4.8,1796,WR,1.05,15,ATL,14,2008
9,246,dynasty,Antonio Brown,4.9,1886,WR,1.05,15,PIT,14,2008
6,230,dynasty,LeSean McCoy,6.0,1645,RB,1.06,15,BUF,14,2008
8,248,dynasty,Odell Beckham Jr,7.0,2113,WR,1.07,15,NYG,14,2008
9,316,dynasty,Melvin Gordon,7.5,2282,RB,1.08,15,LAC,14,2008
11,351,dynasty,Mike Evans,8.1,2111,WR,1.08,15,TB,14,2008
5,252,dynasty,Devonta Freeman,8.2,2144,RB,1.08,15,ATL,14,2008
6,281,dynasty,A.J. Green,11.2,1795,WR,1.11,15,CIN,14,2008
8,340,dynasty,Jordy Nelson,11.2,1350,WR,1.11,15,GB,14,2008
8,279,dynasty,DeMarco Murray,12.1,1819,RB,1.12,15,TEN,14,2008
11,340,dynasty,Jay Ajayi,12.2,2284,RB,1.12,15,MIA,14,2008
6,281,dynasty,Ezekiel Elliott,13.3,2343,RB,1.13,15,DAL,14,2008
9,274,dynasty,Jordan Howard,13.5,2384,RB,1.14,15,CHI,14,2008
5,332,dynasty,Michael Thomas,14.8,2357,WR,2.01,15,NO,14,2008
8,321,dynasty,Todd Gurley,16.7,2280,RB,2.03,15,LAR,14,2008
8,311,dynasty,Aaron Rodgers,17.8,1004,QB,2.04,15,GB,14,2008
6,296,dynasty,Dez Bryant,18.0,1727,WR,2.04,15,DAL,14,2008
9,225,dynasty,Rob Gronkowski,18.6,1740,TE,2.05,15,NE,14,2008
10,295,dynasty,Amari Cooper,20.9,2277,WR,2.07,15,OAK,14,2008
8,232,dynasty,Leonard Fournette,21.1,2433,RB,2.07,15,JAC,14,2008
9,386,dynasty,Brandin Cooks,22.6,2114,WR,2.09,15,NE,14,2008
10,265,dynasty,Marshawn Lynch,23.1,740,RB,2.09,15,OAK,14,2008
9,327,dynasty,Isaiah Crowell,24.3,2219,RB,2.10,15,CLE,14,2008
11,346,dynasty,Christian McCaffrey,24.4,2434,RB,2.10,15,CAR,14,2008
6,315,dynasty,Doug Baldwin,24.5,1927,WR,2.10,15,SEA,14,2008
9,247,dynasty,Tom Brady,26.7,119,QB,2.13,15,NE,14,2008
9,362,dynasty,Dalvin Cook,27.3,2432,RB,2.13,15,MIN,14,2008
11,245,dynasty,T.Y. Hilton,27.3,1935,WR,2.13,15,IND,14,2008
7,288,dynasty,Lamar Miller,30.2,1908,RB,3.02,15,HOU,14,2008
5,321,dynasty,Terrelle Pryor,30.6,1868,WR,3.03,15,WAS,14,2008
11,350,dynasty,Carlos Hyde,33.0,2129,RB,3.05,15,SF,14,2008
7,297,dynasty,DeAndre Hopkins,33.0,1975,WR,3.05,15,HOU,14,2008
9,326,dynasty,Keenan Allen,33.9,1992,WR,3.06,15,LAC,14,2008
5,263,dynasty,Demaryius Thomas,34.7,1735,WR,3.07,15,DEN,14,2008
6,255,dynasty,Joe Mixon,36.3,2438,RB,3.08,15,CIN,14,2008
8,291,dynasty,Ty Montgomery,36.9,2317,RB,3.09,15,GB,14,2008
10,207,dynasty,Travis Kelce,38.9,1989,TE,3.11,15,KC,14,2008
5,200,dynasty,Drew Brees,38.9,127,QB,3.11,15,NO,14,2008
10,328,dynasty,Alshon Jeffery,39.0,1918,WR,3.11,15,PHI,14,2008
10,205,dynasty,Tyreek Hill,39.2,2390,WR,3.11,15,KC,14,2008
8,347,dynasty,Davante Adams,41.4,2125,WR,3.13,15,GB,14,2008
9,253,dynasty,Martavis Bryant,42.9,2150,WR,4.01,15,PIT,14,2008
5,356,dynasty,CJ Anderson,43.8,2071,RB,4.02,15,DEN,14,2008
11,396,dynasty,Kelvin Benjamin,45.6,2116,WR,4.04,15,CAR,14,2008
11,353,dynasty,Doug Martin,46.5,1907,RB,4.05,15,TB,14,2008
10,306,dynasty,Michael Crabtree,46.6,1646,WR,4.05,15,OAK,14,2008
8,246,dynasty,Allen Robinson,48.9,2130,WR,4.07,15,JAC,14,2008
10,95,dynasty,Spencer Ware,49.2,2030,RB,4.07,15,KC,14,2008
7,328,dynasty,Ameer Abdullah,49.5,2293,RB,4.08,15,DET,14,2008
11,199,dynasty,Greg Olsen,49.9,890,TE,4.08,15,CAR,14,2008
5,218,dynasty,Adrian Peterson,50.6,925,RB,4.09,15,NO,14,2008
9,221,dynasty,Mike Gillislee,52.2,2017,RB,4.10,15,NE,14,2008
5,198,dynasty,Mark Ingram,53.3,1800,RB,4.11,15,NO,14,2008
10,747,dynasty,Kareem Hunt,54.9,2450,RB,4.13,15,KC,14,2008
5,148,dynasty,Matt Ryan,55.0,1342,QB,4.13,15,ATL,14,2008
5,184,dynasty,Jordan Reed,55.0,1995,TE,4.13,15,WAS,14,2008
7,308,dynasty,Golden Tate,55.3,1730,WR,4.13,15,DET,14,2008
8,205,dynasty,Brandon Marshall,56.9,755,WR,5.01,15,NYG,14,2008
6,237,dynasty,Jimmy Graham,57.4,1747,TE,5.01,15,SEA,14,2008
8,342,dynasty,Larry Fitzgerald,59.2,374,WR,5.03,15,ARI,14,2008
8,192,dynasty,Sammy Watkins,59.6,2109,WR,5.04,15,LAR,14,2008
11,342,dynasty,Bilal Powell,60.3,1867,RB,5.04,15,NYJ,14,2008
10,182,dynasty,LeGarrette Blount,61.5,1781,RB,5.06,15,PHI,14,2008
9,329,dynasty,Stefon Diggs,62.6,2316,WR,5.07,15,MIN,14,2008
6,211,dynasty,Russell Wilson,63.4,1904,QB,5.07,15,SEA,14,2008
8,217,dynasty,Derrick Henry,64.8,2350,RB,5.09,15,TEN,14,2008
11,272,dynasty,Jarvis Landry,66.3,2132,WR,5.10,15,MIA,14,2008
11,517,dynasty,DeVante Parker,67.5,2279,WR,5.12,15,MIA,14,2008
6,140,dynasty,Tyler Eifert,68.0,1974,TE,5.12,15,CIN,14,2008
5,308,dynasty,Jamison Crowder,68.1,2331,WR,5.12,15,WAS,14,2008
9,118,dynasty,Julian Edelman,68.5,1708,WR,5.12,15,NE,14,2008
10,135,dynasty,Derek Carr,68.7,2118,QB,5.13,15,OAK,14,2008
6,236,dynasty,Darren McFadden,70.3,1341,RB,5.14,15,DAL,14,2008
8,254,dynasty,Paul Perkins,70.8,2383,RB,6.01,15,NYG,14,2008
5,355,dynasty,Rob Kelley,71.4,2429,RB,6.01,15,WAS,14,2008
5,229,dynasty,Willie Snead,72.8,2223,WR,6.03,15,NO,14,2008
5,313,dynasty,Tevin Coleman,72.9,2289,RB,6.03,15,ATL,14,2008
8,189,dynasty,Martellus Bennett,74.4,1364,TE,6.04,15,GB,14,2008
11,233,dynasty,Jameis Winston,76.5,2275,QB,6.06,15,TB,14,2008
5,272,dynasty,Emmanuel Sanders,76.8,1762,WR,6.07,15,DEN,14,2008
11,238,dynasty,Frank Gore,77.9,437,RB,6.08,15,IND,14,2008
8,164,dynasty,Delanie Walker,81.5,1201,TE,6.12,15,TEN,14,2008
8,273,dynasty,Marcus Mariota,82.5,2276,QB,6.12,15,TEN,14,2008
10,306,dynasty,Terrance West,83.9,2139,RB,6.14,15,BAL,14,2008
11,258,dynasty,DeSean Jackson,83.9,1357,WR,6.14,15,TB,14,2008
10,209,dynasty,Danny Woodhead,84.6,1776,RB,7.01,15,BAL,14,2008
5,202,dynasty,Kirk Cousins,85.2,1902,QB,7.01,15,WAS,14,2008
11,373,dynasty,Pierre Garcon,87.1,1707,WR,7.03,15,SF,14,2008
8,235,dynasty,Eric Decker,87.4,1764,WR,7.03,15,TEN,14,2008
6,170,dynasty,Eddie Lacy,87.9,1987,RB,7.04,15,SEA,14,2008
9,203,dynasty,Kyle Rudolph,88.3,1799,TE,7.04,15,MIN,14,2008
11,243,dynasty,Cam Newton,88.3,1794,QB,7.04,15,CAR,14,2008
6,263,dynasty,Thomas Rawls,90.1,2337,RB,7.06,15,SEA,14,2008
11,176,dynasty,Andrew Luck,91.5,1897,QB,7.07,15,IND,14,2008
10,179,dynasty,Zach Ertz,93.0,1978,TE,7.09,15,PHI,14,2008
10,257,dynasty,Jeremy Maclin,94.6,1649,WR,7.11,15,BAL,14,2008
9,190,dynasty,Hunter Henry,95.1,2354,TE,7.11,15,LAC,14,2008
8,288,dynasty,Randall Cobb,95.6,1806,WR,7.12,15,GB,14,2008
8,3,dynasty,Jared Abbrederis,95.7,2162,WR,7.12,15,GB,14,2008
11,192,dynasty,Jacquizz Rodgers,97.3,1827,RB,7.13,15,TB,14,2008
11,267,dynasty,Jonathan Stewart,97.5,1344,RB,7.14,15,CAR,14,2008
9,226,dynasty,Tyrell Williams,97.5,2483,WR,7.14,15,LAC,14,2008
9,206,dynasty,Ben Roethlisberger,99.4,1006,QB,8.01,15,PIT,14,2008
8,171,dynasty,Jamaal Williams,102.3,2445,RB,8.04,15,GB,14,2008
9,164,dynasty,Cameron Meredith,103.3,2428,WR,8.05,15,CHI,14,2008
9,295,dynasty,Philip Rivers,104.8,995,QB,8.07,15,LAC,14,2008
11,181,dynasty,Donte Moncrief,105.0,2137,WR,8.07,15,IND,14,2008
5,136,dynasty,Samaje Perine,105.3,2441,RB,8.07,15,WAS,14,2008
6,150,dynasty,Jeremy Hill,106.2,2127,RB,8.08,15,CIN,14,2008
7,261,dynasty,Marvin Jones,107.0,2061,WR,8.09,15,DET,14,2008
5,135,dynasty,Denver Defense,108.7,1309,DEF,8.11,15,DEN,14,2008
8,164,dynasty,Corey Davis,110.2,2435,WR,8.12,15,TEN,14,2008
9,231,dynasty,Corey Coleman,110.7,2346,WR,8.13,15,CLE,14,2008
8,177,dynasty,John Brown,112.3,2138,WR,8.14,15,ARI,14,2008
6,280,dynasty,Dak Prescott,113.1,2377,QB,9.01,15,DAL,14,2008
7,165,dynasty,Theo Riddick,114.1,2033,RB,9.02,15,DET,14,2008
7,267,dynasty,Matthew Stafford,114.9,1664,QB,9.03,15,DET,14,2008
5,119,dynasty,Jamaal Charles,116.1,1368,RB,9.04,15,DEN,14,2008
7,90,dynasty,Houston Defense,116.1,1312,DEF,9.04,15,HOU,14,2008
9,184,dynasty,Duke Johnson,116.9,2285,RB,9.05,15,CLE,14,2008
10,107,dynasty,Kansas City Defense,117.2,1315,DEF,9.05,15,KC,14,2008
11,149,dynasty,Jack Doyle,117.4,2430,TE,9.05,15,IND,14,2008
9,91,dynasty,Latavius Murray,117.7,2023,RB,9.06,15,MIN,14,2008
11,155,dynasty,Matt Forte,120.5,1354,RB,9.08,15,NYJ,14,2008
9,242,dynasty,Rex Burkhead,121.2,2029,RB,9.09,15,NE,14,2008
6,174,dynasty,Jordan Matthews,121.3,2121,WR,9.09,15,BUF,14,2008
9,302,dynasty,Chris Hogan,121.6,2076,WR,9.10,15,NE,14,2008
6,124,dynasty,Seattle Defense,121.7,1327,DEF,9.10,15,SEA,14,2008
9,271,dynasty,Adam Thielen,121.9,2431,WR,9.10,15,MIN,14,2008
9,100,dynasty,Kenny Britt,126.3,1657,WR,9.14,15,CLE,14,2008
8,175,dynasty,Rishard Matthews,127.1,2241,WR,10.01,15,TEN,14,2008
9,99,dynasty,New England Defense,127.2,1318,DEF,10.01,15,NE,14,2008
6,113,dynasty,CJ Prosise,129.1,2364,RB,10.03,15,SEA,14,2008
6,247,dynasty,Andy Dalton,130.6,1802,QB,10.05,15,CIN,14,2008
6,151,dynasty,Zay Jones,131.9,2468,WR,10.06,15,BUF,14,2008
8,181,dynasty,Eli Manning,131.9,749,QB,10.06,15,NYG,14,2008
5,157,dynasty,Ted Ginn Jr,132.7,426,WR,10.07,15,NO,14,2008
9,83,dynasty,Minnesota Defense,133.1,1317,DEF,10.07,15,MIN,14,2008
10,179,dynasty,Mike Wallace,133.2,1678,WR,10.07,15,BAL,14,2008
11,132,dynasty,O.J. Howard,133.3,2446,TE,10.07,15,TB,14,2008
11,202,dynasty,Marlon Mack,134.2,2469,RB,10.08,15,IND,14,2008
8,71,dynasty,Arizona Defense,134.9,1250,DEF,10.09,15,ARI,14,2008
6,154,dynasty,Jonathan Williams,135.4,2387,RB,10.09,15,BUF,14,2008
7,239,dynasty,Eric Ebron,136.4,2112,TE,10.10,15,DET,14,2008
10,224,dynasty,Carson Wentz,137.2,2352,QB,10.11,15,PHI,14,2008
8,178,dynasty,Cooper Kupp,137.4,2449,WR,10.11,15,LAR,14,2008
7,136,dynasty,Kenny Golladay,137.8,2488,WR,10.12,15,DET,14,2008
9,186,dynasty,James White,141.2,2154,RB,11.01,15,NE,14,2008
8,54,dynasty,NY Giants Defense,141.7,1320,DEF,11.02,15,NYG,14,2008
5,80,dynasty,Taylor Gabriel,142.8,2484,WR,11.03,15,ATL,14,2008
8,168,dynasty,Carson Palmer,145.9,900,QB,11.06,15,ARI,14,2008
11,92,dynasty,Joe Williams,146.9,2473,RB,11.07,15,SF,14,2008
7,173,dynasty,Donta Foreman,146.9,2440,RB,11.07,15,HOU,14,2008
5,391,dynasty,Austin Hooper,146.9,2361,TE,11.07,15,ATL,14,2008
10,201,dynasty,Justin Tucker,147.7,1962,PK,11.08,15,BAL,14,2008
8,140,dynasty,Sterling Shepard,148.1,2349,WR,11.08,15,NYG,14,2008
6,73,dynasty,Cole Beasley,148.7,1970,WR,11.09,15,DAL,14,2008
11,51,dynasty,Carolina Defense,148.8,1304,DEF,11.09,15,CAR,14,2008
9,163,dynasty,Kevin White,150.3,2278,WR,11.10,15,CHI,14,2008
6,81,dynasty,Tyrod Taylor,151.4,1880,QB,11.11,15,BUF,14,2008
10,134,dynasty,DeAndre Washington,151.8,2382,RB,11.12,15,OAK,14,2008
5,88,dynasty,Josh Doctson,153.9,2347,WR,11.14,15,WAS,14,2008
9,180,dynasty,Stephen Gostkowski,154.6,438,PK,12.01,15,NE,14,2008
5,197,dynasty,Alvin Kamara,157.7,2439,RB,12.04,15,NO,14,2008
11,115,dynasty,Jay Cutler,158.2,265,QB,12.04,15,MIA,14,2008
10,210,dynasty,Wendell Smallwood,158.5,2385,RB,12.05,15,PHI,14,2008
5,223,dynasty,Coby Fleener,160.0,1923,TE,12.06,15,NO,14,2008
5,69,dynasty,Mohamed Sanu,160.4,1919,WR,12.06,15,ATL,14,2008
11,132,dynasty,Robby Anderson,160.9,2523,WR,12.07,15,NYJ,14,2008
10,223,dynasty,Darren Sproles,161.9,1105,RB,12.08,15,PHI,14,2008
6,76,dynasty,John Ross,161.9,2437,WR,12.08,15,CIN,14,2008
11,220,dynasty,Julius Thomas,162.9,1881,TE,12.09,15,MIA,14,2008
6,89,dynasty,Tyler Lockett,163.7,2304,WR,12.10,15,SEA,14,2008
6,172,dynasty,Jason Witten,164.0,1286,TE,12.10,15,DAL,14,2008
