averagePick,draftsSelectedIn,id,maxPick,minPick,name,position,status,team,TEAM_COUNT,PPR_FLG,YEAR,SRC_ADP,SRC_PLYR
1.43,30,12150,8,1,"Gurley, Todd",RB,,LAR,10,0,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
2.20,30,11192,6,1,"Bell, Le'Veon",RB,,PIT,10,0,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
3.10,30,12625,4,1,"Elliott, Ezekiel",RB,,DAL,10,0,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
4.47,30,12171,9,3,"Johnson, David",RB,,ARI,10,0,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
5.70,30,9988,8,2,"Brown, Antonio",WR,,PIT,10,0,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
7.37,30,13132,13,2,"Kamara, Alvin",RB,,NOS,10,0,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
7.60,30,11232,26,3,"Hopkins, DeAndre",WR,,HOU,10,0,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
8.13,30,13604,13,4,"Barkley, Saquon",RB,R,NYG,10,0,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
9.80,30,13129,18,3,"Fournette, Leonard",RB,,JAC,10,0,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
9.87,30,11679,17,1,"Beckham, Odell",WR,,NYG,10,0,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
11.80,30,12151,19,6,"Gordon, Melvin",RB,,LAC,10,0,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
11.90,30,13138,19,10,"Hunt, Kareem",RB,,KCC,10,0,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
14.13,30,10271,23,8,"Jones, Julio",WR,,ATL,10,0,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
14.30,30,13128,23,5,"Cook, Dalvin",RB,,MIN,10,0,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
14.67,30,12652,30,11,"Thomas, Michael",WR,,NOS,10,0,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
17.83,30,11222,33,16,"Allen, Keenan",WR,,LAC,10,0,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
19.20,30,11675,29,14,"Adams, Davante",WR,,GBP,10,0,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
19.93,30,7836,34,3,"Rodgers, Aaron",QB,,GBP,10,0,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
19.93,30,13130,30,13,"McCaffrey, Christian",RB,,CAR,10,0,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
