averagePick,draftsSelectedIn,id,maxPick,minPick,name,position,status,team,TEAM_COUNT,PPR_FLG,YEAR,SRC_ADP,SRC_PLYR
1.28,124,12150,7,1,"Gurley, Todd",RB,,LAR,10,1,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=1,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
2.35,124,11192,10,1,"Bell, Le'Veon",RB,,PIT,10,1,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=1,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
3.16,124,12625,9,1,"Elliott, Ezekiel",RB,,DAL,10,1,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=1,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
4.20,124,12171,13,1,"Johnson, David",RB,,ARI,10,1,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=1,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
5.56,124,9988,11,2,"Brown, Antonio",WR,,PIT,10,1,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=1,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
6.74,124,13132,16,2,"Kamara, Alvin",RB,,NOS,10,1,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=1,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
7.22,124,11232,16,3,"Hopkins, DeAndre",WR,,HOU,10,1,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=1,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
7.72,123,13604,14,1,"Barkley, Saquon",RB,R,NYG,10,1,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=1,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
9.15,124,11679,17,1,"Beckham, Odell",WR,,NYG,10,1,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=1,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
10.47,124,13129,16,5,"Fournette, Leonard",RB,,JAC,10,1,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=1,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
11.68,124,13138,24,6,"Hunt, Kareem",RB,,KCC,10,1,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=1,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
11.81,124,12151,28,4,"Gordon, Melvin",RB,,LAC,10,1,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=1,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
13.68,124,12652,25,7,"Thomas, Michael",WR,,NOS,10,1,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=1,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
13.88,124,13128,26,3,"Cook, Dalvin",RB,,MIN,10,1,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=1,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
14.10,124,10271,22,6,"Jones, Julio",WR,,ATL,10,1,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=1,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
16.77,124,11222,34,10,"Allen, Keenan",WR,,LAC,10,1,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=1,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
17.88,124,11675,33,11,"Adams, Davante",WR,,GBP,10,1,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=1,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
18.72,124,11671,35,14,"Evans, Mike",WR,,TBB,10,1,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=1,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
19.74,124,13130,30,13,"McCaffrey, Christian",RB,,CAR,10,1,2018,https://www70.myfantasyleague.com/2018/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=1,https://www70.myfantasyleague.com/2018/export?TYPE=players&JSON=1
