averagePick,draftsSelectedIn,id,maxPick,minPick,name,position,status,team,TEAM_COUNT,PPR_FLG,YEAR,SRC_ADP,SRC_PLYR
3.58,531,8658,158,1,"Peterson, Adrian",RB,,MIN,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
4.83,533,11201,154,1,"Lacy, Eddie",RB,,GBP,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
4.90,529,11192,152,1,"Bell, Le'Veon",RB,,PIT,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
5.93,27,0652,21,1,"Colts, Indianapolis",TMQB,,IND,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
6.21,531,9054,155,1,"Charles, Jamaal",RB,,KCC,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
6.25,503,10695,85,1,"Luck, Andrew",QB,,IND,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
7.59,533,8670,134,1,"Lynch, Marshawn",RB,,SEA,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
8.68,535,9988,21,1,"Brown, Antonio",WR,,PIT,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
9.01,505,7836,151,1,"Rodgers, Aaron",QB,,GBP,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
10.00,27,0673,23,1,"Packers, Green Bay",TMQB,,GBP,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
11.45,532,9823,152,1,"Bryant, Dez",WR,,DAL,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
13.18,533,10302,64,1,"Murray, DeMarco",RB,,PHI,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
13.74,533,11454,153,1,"Anderson, C.J.",RB,,DEN,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
13.76,534,9884,36,3,"Thomas, Demaryius",WR,,DEN,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
14.12,535,11679,21,1,"Beckham, Odell",WR,,NYG,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
14.26,534,9902,39,1,"Gronkowski, Rob",TE,,NEP,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
14.87,534,10271,30,1,"Jones, Julio",WR,,ATL,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
16.98,535,9122,160,1,"Forte, Matt",RB,,CHI,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
17.51,533,8657,157,2,"Johnson, Calvin",WR,,DET,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
18.13,533,11654,103,3,"Hill, Jeremy",RB,,CIN,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
20.92,534,9448,156,4,"McCoy, LeSean",RB,,BUF,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
21.07,534,10308,46,8,"Cobb, Randall",WR,,GBP,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
22.14,535,10261,55,5,"Green, A.J.",WR,,CIN,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
23.78,27,0661,62,3,"Broncos, Denver",TMQB,,DEN,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
24.93,532,10729,50,4,"Hilton, T.Y.",WR,,IND,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
27.30,504,3291,354,1,"Manning, Peyton",QB,,DEN,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
28.03,534,9278,261,4,"Forsett, Justin",RB,,BAL,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
29.27,533,9925,96,1,"Graham, Jimmy",TE,,SEA,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
30.27,532,10722,68,8,"Jeffery, Alshon",WR,,CHI,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
31.03,533,10708,85,3,"Miller, Lamar",RB,,MIA,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
31.68,535,11674,75,11,"Cooks, Brandin",WR,,NOS,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
32.63,27,0679,81,2,"Saints, New Orleans",TMQB,,NOS,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
33.09,535,11671,88,6,"Evans, Mike",WR,,TBB,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
34.32,533,7877,126,9,"Gore, Frank",RB,,IND,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
34.96,534,10276,138,11,"Ingram, Mark",RB,,NOS,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
34.97,507,10703,131,1,"Wilson, Russell",QB,,SEA,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
35.36,33,10272,152,3,"Watt, J.J.",DE,,HOU,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
35.41,506,4925,278,2,"Brees, Drew",QB,,NOS,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
36.10,534,9918,96,15,"Sanders, Emmanuel",WR,,DEN,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
37.89,532,12151,351,6,"Gordon, Melvin",RB,R,SDC,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
37.90,534,11676,94,13,"Matthews, Jordan",WR,,PHI,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
38.74,27,0665,75,6,"Seahawks, Seattle",TMQB,,SEA,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
39.14,533,11232,112,8,"Hopkins, DeAndre",WR,,HOU,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
40.28,534,10870,210,11,"Morris, Alfred",RB,,WAS,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
41.11,506,7401,187,2,"Roethlisberger, Ben",QB,,PIT,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
42.44,532,11657,117,4,"Hyde, Carlos",RB,,SFO,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
45.26,532,11390,112,17,"Murray, Latavius",RB,,OAK,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
45.85,27,0660,86,4,"Steelers, Pittsburgh",TMQB,,PIT,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
47.68,535,6931,313,16,"Johnson, Andre",WR,,IND,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
49.44,534,12175,352,3,"Cooper, Amari",WR,R,OAK,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
49.90,534,9831,93,13,"Tate, Golden",WR,,DET,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
50.36,87,9118,259,8,"Nelson, Jordy",WR,,GBP,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
51.49,531,11200,324,17,"Randle, Joseph",RB,,FA*,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
52.70,534,11222,115,26,"Allen, Keenan",WR,,SDC,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
55.02,506,5848,178,2,"Brady, Tom",QB,,NEP,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
55.97,533,9662,159,26,"Edelman, Julian",WR,,NEP,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
55.99,526,8687,175,12,"Olsen, Greg",TE,,CAR,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
56.60,529,11675,150,18,"Adams, Davante",WR,,GBP,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
56.75,529,12150,354,1,"Gurley, Todd",RB,R,STL,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
58.74,532,9436,136,25,"Maclin, Jeremy",WR,,KCC,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
58.78,507,9099,233,5,"Ryan, Matt",QB,,ATL,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
58.95,506,7260,329,1,"Romo, Tony",QB,,DAL,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
59.32,531,11175,237,23,"Ellington, Andre",RB,,ARI,10,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
