plyrId,avgPick,draftCnt,totDrafts,pprFlg,year,firstNm,lastNm,pos,tm,adpRank
10302,54.23,3338,3373,1,2016,DeMarco,Murray,RB,TEN,50.0
9881,57.13,3325,3373,1,2016,Eric,Decker,WR,NYJ,51.0
10721,58.51,3379,3373,1,2016,Michael,Floyd,WR,NEP,52.0
11244,59.32,3381,3373,1,2016,Travis,Kelce,TE,KCC,53.0
4925,60.25,3295,3373,1,2016,Drew,Brees,QB,NOS,54.0
11676,61.5,3321,3373,1,2016,Jordan,Matthews,WR,PHI,55.0
7401,63.68,3342,3373,1,2016,Ben,Roethlisberger,QB,PIT,56.0
11654,64.01,3334,3373,1,2016,Jeremy,Hill,RB,CIN,57.0
12156,64.09,3324,3373,1,2016,Jeremy,Langford,RB,CHI,58.0
7393,64.73,3332,3373,1,2016,Larry,Fitzgerald,WR,ARI,59.0
12151,69.17,3335,3373,1,2016,Melvin,Gordon,RB,SDC,60.0
12157,71.05,3325,3373,1,2016,Duke,Johnson,RB,CLE,61.0
9918,71.13,3330,3373,1,2016,Emmanuel,Sanders,WR,DEN,62.0
5848,72.69,3339,3373,1,2016,Tom,Brady,QB,NEP,63.0
11925,72.82,3325,3373,1,2016,Allen,Hurns,WR,JAC,64.0
12187,73.07,3327,3373,1,2016,Tyler,Lockett,WR,SEA,65.0
8416,73.36,3325,3373,1,2016,Delanie,Walker,TE,TEN,66.0
11193,73.68,3329,3373,1,2016,Giovani,Bernard,RB,CIN,67.0
11783,75.67,3318,3373,1,2016,John,Brown,WR,ARI,68.0
9101,75.84,3336,3373,1,2016,Jonathan,Stewart,RB,CAR,69.0
10743,77.15,3312,3373,1,2016,Coby,Fleener,TE,NOS,70.0
9851,77.33,3324,3373,1,2016,Ryan,Mathews,RB,PHI,71.0
12176,78.1,3324,3373,1,2016,DeVante,Parker,WR,MIA,72.0
12162,78.22,3307,3373,1,2016,Matt,Jones,RB,WAS,73.0
9693,78.26,3319,3373,1,2016,Danny,Woodhead,RB,SDC,74.0
10738,80.87,3356,3373,1,2016,Marvin,Jones,WR,DET,75.0
10960,81.23,3311,3373,1,2016,Josh,Gordon,WR,CLE,76.0
11642,81.39,3292,3373,1,2016,Blake,Bortles,QB,JAC,77.0
9427,84.28,3375,3373,1,2016,Michael,Crabtree,WR,OAK,78.0
12177,84.39,3288,3373,1,2016,Kevin,White,WR,CHI,79.0
9690,85.81,3275,3373,1,2016,Arian,Foster,RB,FA,80.0
12658,86.16,3359,3373,1,2016,Sterling,Shepard,WR,NYG,81.0
6929,87.43,3265,3373,1,2016,Carson,Palmer,QB,ARI,82.0
12155,87.55,3326,3373,1,2016,Ameer,Abdullah,RB,DET,83.0
11250,87.76,3281,3373,1,2016,Tyler,Eifert,TE,CIN,84.0
9075,88.79,3328,3373,1,2016,DeSean,Jackson,WR,WAS,85.0
12626,93.0,3316,3373,1,2016,Derrick,Henry,RB,TEN,86.0
7877,94.64,3323,3373,1,2016,Frank,Gore,RB,IND,87.0
11247,95.31,3271,3373,1,2016,Zach,Ertz,TE,PHI,88.0
10389,96.21,2508,3373,1,2016,Dion,Lewis,RB,NEP,89.0
12153,96.47,3306,3373,1,2016,T.J.,Yeldon,RB,JAC,90.0
9189,96.65,3283,3373,1,2016,Gary,Barnidge,TE,CLE,91.0
7391,97.97,3337,3373,1,2016,Eli,Manning,QB,NYG,92.0
8268,98.02,3357,3373,1,2016,DeAngelo,Williams,RB,PIT,93.0
10372,98.92,3269,3373,1,2016,Julius,Thomas,TE,JAC,94.0
12186,99.61,3289,3373,1,2016,Stefon,Diggs,WR,MIN,95.0
12646,99.76,3222,3373,1,2016,Corey,Coleman,WR,CLE,96.0
11644,100.54,3285,3373,1,2016,Derek,Carr,QB,OAK,97.0
7394,104.09,3292,3373,1,2016,Philip,Rivers,QB,SDC,98.0
11951,106.1,3273,3373,1,2016,Willie,Snead,WR,NOS,99.0
9680,106.6,3345,3373,1,2016,Rashad,Jennings,RB,NYG,100.0
12140,107.09,3270,3373,1,2016,Jameis,Winston,QB,TBB,101.0
12154,109.43,3286,3373,1,2016,Jay,Ajayi,RB,MIA,102.0
11656,110.22,3230,3373,1,2016,Charles,Sims,RB,TBB,103.0
10077,110.42,3285,3373,1,2016,Chris,Ivory,RB,JAC,104.0
11213,112.65,3278,3373,1,2016,Tavon,Austin,WR,RAM,105.0
10700,116.83,3279,3373,1,2016,Kirk,Cousins,QB,WAS,106.0
7236,117.96,3242,3373,1,2016,Antonio,Gates,TE,SDC,107.0
12205,118.54,3178,3373,1,2016,Devin,Funchess,WR,CAR,108.0
12652,118.76,3117,3373,1,2016,Michael,Thomas,WR,NOS,109.0
9925,120.08,3323,3373,1,2016,Jimmy,Graham,TE,SEA,110.0
10737,120.52,3205,3373,1,2016,Travis,Benjamin,WR,SDC,111.0
9278,120.94,3147,3373,1,2016,Justin,Forsett,RB,DEN,112.0
12645,122.25,2890,3373,1,2016,Laquon,Treadwell,WR,MIN,113.0
9431,122.57,3307,3373,1,2016,Matthew,Stafford,QB,DET,114.0
11229,124.02,3168,3373,1,2016,Markus,Wheaton,WR,PIT,115.0
9044,124.67,3297,3373,1,2016,Martellus,Bennett,TE,NEP,116.0
11188,125.57,3183,3373,1,2016,Theo,Riddick,RB,DET,117.0
12141,126.34,3217,3373,1,2016,Marcus,Mariota,QB,TEN,118.0
10289,126.62,3139,3373,1,2016,Torrey,Smith,WR,SFO,119.0
10742,127.69,3184,3373,1,2016,Dwayne,Allen,TE,IND,120.0
10413,128.47,3253,3373,1,2016,Tyrod,Taylor,QB,BUF,121.0
12152,129.04,3181,3373,1,2016,Tevin,Coleman,RB,ATL,122.0
11668,129.32,3209,3373,1,2016,Isaiah,Crowell,RB,CLE,123.0
10744,130.62,1932,3373,1,2016,Ladarius,Green,TE,PIT,124.0
7873,131.92,3159,3373,1,2016,Vincent,Jackson,WR,TBB,125.0
9898,133.65,3223,3373,1,2016,LeGarrette,Blount,RB,NEP,126.0
10651,133.67,3042,3373,1,2016,Kamar,Aiken,WR,BAL,127.0
11695,135.74,3066,3373,1,2016,Eric,Ebron,TE,DET,128.0
10313,136.31,3235,3373,1,2016,Andy,Dalton,QB,CIN,129.0
12180,137.44,2516,3373,1,2016,Dorial,Green-Beckham,WR,PHI,130.0
9099,138.61,3223,3373,1,2016,Matt,Ryan,QB,ATL,131.0
12648,140.13,2085,3373,1,2016,Josh,Doctson,WR,WAS,132.0
12629,140.69,3018,3373,1,2016,Devontae,Booker,RB,DEN,133.0
6997,140.8,3216,3373,1,2016,Jason,Witten,TE,DAL,134.0
11199,141.85,2872,3373,1,2016,Spencer,Ware,RB,KCC,135.0
12647,141.95,2802,3373,1,2016,Will,Fuller,WR,HOU,136.0
12178,144.03,2605,3373,1,2016,Sammie,Coates,WR,PIT,137.0
10369,144.69,3035,3373,1,2016,Bilal,Powell,RB,NYJ,138.0
12650,144.76,2714,3373,1,2016,Tyler,Boyd,WR,CIN,139.0
11179,145.48,2657,3373,1,2016,Christine,Michael,RB,GBP,140.0
10723,145.52,3035,3373,1,2016,Mohamed,Sanu,WR,ATL,141.0
12632,145.55,2257,3373,1,2016,Kenneth,Dixon,RB,BAL,142.0
12627,147.56,2103,3373,1,2016,C.J.,Prosise,RB,SEA,143.0
12188,147.99,2695,3373,1,2016,Phillip,Dorsett,WR,IND,144.0
12857,148.0,2910,3373,1,2016,DeAndre,Washington,RB,OAK,145.0
12657,148.55,2474,3373,1,2016,Tajae,Sharpe,WR,TEN,146.0
11747,149.15,2525,3373,1,2016,James,White,RB,NEP,147.0
11688,149.7,605,3373,1,2016,Martavis,Bryant,WR,PIT,148.0
4974,150.44,2949,3373,1,2016,Steve,Smith,WR,FA,149.0
11761,152.87,2670,3373,1,2016,Jerick,McKinnon,RB,MIN,150.0
9474,153.55,2795,3373,1,2016,Jared,Cook,TE,GBP,151.0
10903,154.0,2680,3373,1,2016,Rishard,Matthews,WR,TEN,152.0
10697,154.13,2758,3373,1,2016,Ryan,Tannehill,QB,MIA,153.0
12801,154.19,199,3373,1,2016,Tyreek,Hill,WR,KCC,154.0
9611,156.17,2928,3373,1,2016,Zach,Miller,TE,CHI,155.0
7942,156.39,2924,3373,1,2016,Darren,Sproles,RB,PHI,156.0
10983,157.04,2542,3373,1,2016,Chris,Hogan,WR,NEP,157.0
7260,157.69,2007,3373,1,2016,Tony,Romo,QB,DAL,158.0
12197,157.72,1642,3373,1,2016,Breshad,Perriman,WR,BAL,159.0
12634,160.65,1874,3373,1,2016,Jordan,Howard,RB,CHI,160.0
12620,161.87,1964,3373,1,2016,Dak,Prescott,QB,DAL,161.0
11697,163.99,2082,3373,1,2016,Austin,Seferian-Jenkins,TE,NYJ,162.0
12631,164.21,1507,3373,1,2016,Paul,Perkins,RB,NYG,163.0
8062,164.96,2544,3373,1,2016,Ryan,Fitzpatrick,QB,NYJ,164.0
10702,165.11,1950,3373,1,2016,Brock,Osweiler,QB,HOU,165.0
12160,166.8,1096,3373,1,2016,Karlos,Williams,RB,PIT,166.0
12611,168.86,913,3373,1,2016,Jared,Goff,QB,RAM,167.0
10870,169.28,2476,3373,1,2016,Alfred,Morris,RB,DAL,168.0
12655,169.32,772,3373,1,2016,Leonte,Carroo,WR,MIA,169.0
11675,169.46,1607,3373,1,2016,Davante,Adams,WR,GBP,170.0
12210,169.77,1884,3373,1,2016,Clive,Walford,TE,OAK,171.0
9987,170.07,2606,3373,1,2016,James,Starks,RB,GBP,172.0
10409,171.43,2456,3373,1,2016,Charles,Clay,TE,BUF,173.0
9525,171.96,2275,3373,1,2016,Mike,Wallace,WR,BAL,174.0
11640,172.09,1003,3373,1,2016,Teddy,Bridgewater,QB,MIN,175.0
12676,172.52,937,3373,1,2016,Hunter,Henry,TE,SDC,176.0
11746,172.59,1545,3373,1,2016,Terrance,West,RB,BAL,177.0
7813,172.6,1321,3373,1,2016,Alex,Smith,QB,KCC,178.0
9064,173.43,1691,3373,1,2016,Joe,Flacco,QB,BAL,179.0
12181,174.2,1277,3373,1,2016,Nelson,Agholor,WR,PHI,180.0
9250,174.86,2235,3373,1,2016,Pierre,Garcon,WR,WAS,181.0
12159,175.05,1645,3373,1,2016,Javorius,Allen,RB,BAL,182.0
10303,175.56,2017,3373,1,2016,Shane,Vereen,RB,NYG,183.0
12610,176.2,867,3373,1,2016,Carson,Wentz,QB,PHI,184.0
12669,176.3,893,3373,1,2016,Malcolm,Mitchell,WR,NEP,185.0
12098,179.52,1719,3373,1,2016,Charcandrick,West,RB,KCC,186.0
12636,180.53,1127,3373,1,2016,Wendell,Smallwood,RB,PHI,187.0
10500,180.73,1311,3373,1,2016,Terrelle,Pryor,WR,CLE,188.0
8252,180.84,1340,3373,1,2016,Jay,Cutler,QB,CHI,189.0
10312,182.05,1693,3373,1,2016,Kyle,Rudolph,TE,MIN,190.0
12731,182.68,827,3373,1,2016,Eli,Rogers,WR,PIT,191.0
8673,183.13,1867,3373,1,2016,Ted,Ginn Jr.,WR,CAR,192.0
10696,183.44,1618,3373,1,2016,Robert,Griffin III,QB,CLE,193.0
10080,185.23,1894,3373,1,2016,Victor,Cruz,WR,NYG,194.0
11227,186.46,1325,3373,1,2016,Kenny,Stills,WR,MIA,195.0
9078,186.59,1872,3373,1,2016,Chris,Johnson,RB,ARI,196.0
12630,186.79,779,3373,1,2016,Kenyan,Drake,RB,MIA,197.0
11211,187.86,1383,3373,1,2016,Terrance,Williams,WR,DAL,198.0
12651,188.0,1019,3373,1,2016,Braxton,Miller,WR,HOU,199.0
12887,188.67,641,3373,1,2016,Rob,Kelley,RB,WAS,200.0
10352,188.81,1421,3373,1,2016,Jordan,Cameron,TE,MIA,201.0
12612,189.39,772,3373,1,2016,Paxton,Lynch,QB,DEN,202.0
11257,189.55,1523,3373,1,2016,Vance,McDonald,TE,SFO,203.0
11689,189.89,1020,3373,1,2016,Bruce,Ellington,WR,SFO,204.0
12677,190.28,732,3373,1,2016,Austin,Hooper,TE,ATL,205.0
12532,191.5,1156,3373,1,2016,Will,Tye,TE,NYG,206.0
6982,192.0,1556,3373,1,2016,Anquan,Boldin,WR,DET,207.0
12640,194.52,932,3373,1,2016,Josh,Ferguson,RB,IND,208.0
10432,194.54,1190,3373,1,2016,Virgil,Green,TE,DEN,209.0
10720,194.68,980,3373,1,2016,Kendall,Wright,WR,TEN,210.0
11186,194.81,1365,3373,1,2016,Chris,Thompson,RB,WAS,211.0
12184,194.84,797,3373,1,2016,Jamison,Crowder,WR,WAS,212.0
12211,195.51,1050,3373,1,2016,Jesse,James,TE,PIT,213.0
12261,196.59,493,3373,1,2016,Ty,Montgomery,WR,GBP,214.0
12643,198.09,706,3373,1,2016,Keith,Marshall,RB,WAS,215.0
9087,200.22,1026,3373,1,2016,Darren,McFadden,RB,DAL,216.0
12628,201.2,579,3373,1,2016,Alex,Collins,RB,SEA,217.0
9817,201.28,784,3373,1,2016,Sam,Bradford,QB,MIN,218.0
11785,201.97,977,3373,1,2016,Richard,Rodgers,TE,GBP,219.0
12660,202.53,671,3373,1,2016,Pharoh,Cooper,WR,RAM,220.0
12179,204.2,834,3373,1,2016,Jaelen,Strong,WR,HOU,221.0
12635,204.33,675,3373,1,2016,Jonathan,Williams,RB,BUF,222.0
10689,204.69,1151,3373,1,2016,Shaun,Draughn,RB,SFO,223.0
9822,206.3,1156,3373,1,2016,C.J.,Spiller,RB,FA,224.0
12257,207.26,742,3373,1,2016,Chris,Conley,WR,KCC,225.0
12391,207.32,401,3373,1,2016,Tyrell,Williams,WR,SDC,226.0
11870,208.45,554,3373,1,2016,Jeff,Janis,WR,GBP,227.0
11228,208.5,984,3373,1,2016,Robert,Woods,WR,BUF,228.0
7422,209.2,650,3373,1,2016,Ben,Watson,TE,BAL,229.0
12678,209.73,680,3373,1,2016,Tyler,Higbee,TE,RAM,230.0
9196,209.95,1187,3373,1,2016,Tim,Hightower,RB,NOS,231.0
12161,211.5,1008,3373,1,2016,Cameron,Artis-Payne,RB,CAR,232.0
12675,212.41,438,3373,1,2016,Mike,Thomas,WR,RAM,233.0
12639,214.03,719,3373,1,2016,Tyler,Ervin,RB,HOU,234.0
11760,214.84,627,3373,1,2016,Jimmy,Garoppolo,QB,NEP,235.0
11076,215.69,853,3373,1,2016,Jermaine,Kearse,WR,SEA,236.0
12206,218.16,493,3373,1,2016,Maxx,Williams,TE,BAL,237.0
12204,218.65,351,3373,1,2016,DeAndre,Smelter,WR,SFO,238.0
9308,218.91,830,3373,1,2016,Danny,Amendola,WR,NEP,239.0
10262,219.49,485,3373,1,2016,Blaine,Gabbert,QB,SFO,240.0
12264,219.79,620,3373,1,2016,Zach,Zenner,RB,DET,241.0
10973,220.75,551,3373,1,2016,Cole,Beasley,WR,DAL,242.0
10725,220.9,490,3373,1,2016,Rueben,Randle,WR,CHI,243.0
10297,222.96,435,3373,1,2016,Colin,Kaepernick,QB,SFO,244.0
12656,223.24,427,3373,1,2016,Rashard,Higgins,WR,CLE,245.0
9467,225.4,687,3373,1,2016,Kenny,Britt,WR,RAM,246.0
12195,226.04,328,3373,1,2016,Kenny,Bell,WR,FA,247.0
12381,227.6,388,3373,1,2016,Trevor,Siemian,QB,DEN,248.0
9429,227.76,293,3373,1,2016,Mark,Sanchez,QB,DAL,249.0
12319,227.79,511,3373,1,2016,J.J.,Nelson,WR,ARI,250.0
12110,228.18,567,3373,1,2016,Cameron,Brate,TE,TBB,251.0
9843,230.69,712,3373,1,2016,Brandon,LaFell,WR,CIN,252.0
8243,230.86,437,3373,1,2016,Reggie,Bush,RB,BUF,253.0
11177,231.2,376,3373,1,2016,Kenjon,Barner,RB,PHI,254.0
10812,233.95,553,3373,1,2016,Ronnie,Hillman,RB,SDC,255.0
11175,234.07,647,3373,1,2016,Andre,Ellington,RB,ARI,256.0
12185,234.16,454,3373,1,2016,Justin,Hardy,WR,ATL,257.0
11850,234.44,237,3373,1,2016,Quincy,Enunwa,WR,NYJ,258.0
12726,237.17,266,3373,1,2016,Keyarris,Garrett,WR,CAR,259.0
11180,237.34,422,3373,1,2016,Mike,Gillislee,RB,BUF,260.0
11834,238.35,418,3373,1,2016,Alfred,Blue,RB,HOU,261.0
11681,241.82,200,3373,1,2016,Paul,Richardson,WR,SEA,262.0
11661,242.24,210,3373,1,2016,Tyler,Gaffney,RB,FA,263.0
11432,243.44,475,3373,1,2016,Benny,Cunningham,RB,RAM,264.0
11672,243.62,354,3373,1,2016,Marqise,Lee,WR,JAC,265.0
12471,245.13,437,3373,1,2016,Seth,Roberts,WR,OAK,266.0
12846,246.03,363,3373,1,2016,Daniel,Lasco,RB,NOS,267.0
12208,246.97,358,3373,1,2016,Jeff,Heuerman,TE,DEN,268.0
11409,247.35,299,3373,1,2016,Charles,Johnson,WR,MIN,269.0
12390,248.87,351,3373,1,2016,Terrell,Watson,RB,PHI,270.0
11696,249.14,421,3373,1,2016,Jace,Amaro,TE,TEN,271.0
10714,250.1,288,3373,1,2016,Robert,Turbin,RB,IND,272.0
12663,251.54,213,3373,1,2016,Jordan,Payton,WR,CLE,273.0
12773,252.86,311,3373,1,2016,Chris,Moore,WR,BAL,274.0
12845,253.75,291,3373,1,2016,Dwayne,Washington,RB,DET,275.0
9269,254.76,270,3373,1,2016,Stevie,Johnson,WR,SDC,276.0
9176,255.11,338,3373,1,2016,Jacob,Tamme,TE,ATL,277.0
11682,257.06,318,3373,1,2016,Jared,Abbrederis,WR,DET,278.0
12785,258.85,226,3373,1,2016,Demarcus,Robinson,WR,KCC,279.0
12809,259.55,207,3373,1,2016,Moritz,Boehringer,WR,FA,280.0
12673,260.8,235,3373,1,2016,Charone,Peake,WR,NYJ,281.0
12681,261.03,240,3373,1,2016,Jerell,Adams,TE,NYG,282.0
12614,261.1,218,3373,1,2016,Christian,Hackenberg,QB,NYJ,283.0
11652,261.33,362,3373,1,2016,Ka'Deem,Carey,RB,CHI,284.0
12633,263.07,212,3373,1,2016,Kelvin,Taylor,RB,SEA,285.0
12871,263.45,189,3373,1,2016,D.J.,Foster,RB,NEP,286.0
9452,264.11,225,3373,1,2016,Darrius,Heyward-Bey,WR,PIT,287.0
12615,264.44,248,3373,1,2016,Cardale,Jones,QB,BUF,288.0
12164,264.64,207,3373,1,2016,Mike,Davis,RB,SFO,289.0
11786,265.58,205,3373,1,2016,Crockett,Gillmore,TE,BAL,290.0
12777,266.0,225,3373,1,2016,Ricardo,Louis,WR,CLE,291.0
12672,266.92,246,3373,1,2016,Daniel,Braverman,WR,CHI,292.0
10735,269.36,177,3373,1,2016,Brian,Quick,WR,RAM,293.0
11521,269.36,209,3373,1,2016,Larry,Donnell,TE,NYG,294.0
11754,269.41,244,3373,1,2016,Brandon,Coleman,WR,NOS,295.0
12182,269.62,201,3373,1,2016,Devin,Smith,WR,NYJ,296.0
10318,271.31,225,3373,1,2016,Lance,Kendricks,TE,RAM,297.0
11758,273.66,244,3373,1,2016,Cody,Latimer,WR,DEN,298.0
11890,275.28,176,3373,1,2016,Albert,Wilson,WR,KCC,299.0
12183,278.72,219,3373,1,2016,Rashad,Greene,WR,JAC,300.0
11225,278.88,188,3373,1,2016,Cordarrelle,Patterson,WR,MIN,301.0
12637,279.35,179,3373,1,2016,Peyton,Barber,RB,TBB,302.0
12212,281.55,191,3373,1,2016,Tyler,Kroft,TE,CIN,303.0
11218,283.29,173,3373,1,2016,Quinton,Patton,WR,SFO,304.0
12680,283.86,190,3373,1,2016,Nick,Vannett,TE,SEA,305.0
11466,285.0,199,3373,1,2016,Khiry,Robinson,RB,NYJ,306.0
