byeWk,draftCnt,frmt,name,ovrlAdp,playerId,pos,rdAdp,rdCnt,team,tmCnt,year
8,3,dynasty,David Johnson,1.0,2297,RB,1.01,15,ARI,14,2012
9,7,dynasty,LeVeon Bell,2.9,1983,RB,1.03,15,PIT,14,2012
11,7,dynasty,Mike Evans,8.9,2111,WR,1.09,15,TB,14,2012
8,13,dynasty,Jordy Nelson,10.2,1350,WR,1.10,15,GB,14,2012
11,3,dynasty,Jay Ajayi,10.7,2284,RB,1.11,15,MIA,14,2012
5,3,dynasty,Julio Jones,13.3,1796,WR,1.13,15,ATL,14,2012
5,3,dynasty,Michael Thomas,15.0,2357,WR,2.01,15,NO,14,2012
9,4,dynasty,Jordan Howard,15.3,2384,RB,2.01,15,CHI,14,2012
9,3,dynasty,Rob Gronkowski,17.7,1740,TE,2.04,15,NE,14,2012
8,8,dynasty,Aaron Rodgers,18.9,1004,QB,2.05,15,GB,14,2012
10,5,dynasty,Kareem Hunt,19.2,2450,RB,2.05,15,KC,14,2012
6,9,dynasty,Ezekiel Elliott,19.4,2343,RB,2.05,15,DAL,14,2012
10,3,dynasty,Amari Cooper,20.0,2277,WR,2.06,15,OAK,14,2012
8,7,dynasty,Todd Gurley,21.3,2280,RB,2.07,15,LAR,14,2012
11,4,dynasty,Christian McCaffrey,25.5,2434,RB,2.12,15,CAR,14,2012
10,4,dynasty,Marshawn Lynch,27.5,740,RB,2.14,15,OAK,14,2012
8,4,dynasty,DeMarco Murray,27.5,1819,RB,2.14,15,TEN,14,2012
9,5,dynasty,Keenan Allen,28.2,1992,WR,2.14,15,LAC,14,2012
6,4,dynasty,Dez Bryant,29.0,1727,WR,3.01,15,DAL,14,2012
11,4,dynasty,Carlos Hyde,33.8,2129,RB,3.06,15,SF,14,2012
6,8,dynasty,A.J. Green,36.9,1795,WR,3.09,15,CIN,14,2012
5,8,dynasty,Demaryius Thomas,37.1,1735,WR,3.09,15,DEN,14,2012
11,6,dynasty,Kelvin Benjamin,37.7,2116,WR,3.10,15,CAR,14,2012
5,4,dynasty,CJ Anderson,40.8,2071,RB,3.13,15,DEN,14,2012
5,4,dynasty,Drew Brees,42.3,127,QB,3.14,15,NO,14,2012
10,7,dynasty,Alshon Jeffery,43.9,1918,WR,4.02,15,PHI,14,2012
