plyrId,avgPick,draftCnt,totDrafts,pprFlg,year,firstNm,lastNm,pos,tm,adpRank
3291,30.99,710,725,0,2015,Peyton,Manning,QB,DEN,27.0
11671,32.14,734,725,0,2015,Mike,Evans,WR,TBB,28.0
11674,32.86,735,725,0,2015,Brandin,Cooks,WR,NOS,29.0
10276,33.51,733,725,0,2015,Mark,Ingram,RB,NOS,30.0
7877,34.75,734,725,0,2015,Frank,Gore,RB,IND,31.0
10703,35.98,712,725,0,2015,Russell,Wilson,QB,SEA,32.0
9918,37.29,734,725,0,2015,Emmanuel,Sanders,WR,DEN,33.0
12151,37.47,732,725,0,2015,Melvin,Gordon,RB,SDC,34.0
4925,37.56,713,725,0,2015,Drew,Brees,QB,NOS,35.0
11232,38.39,731,725,0,2015,DeAndre,Hopkins,WR,HOU,36.0
11676,38.71,732,725,0,2015,Jordan,Matthews,WR,PHI,37.0
10870,39.37,731,725,0,2015,Alfred,Morris,RB,WAS,38.0
9118,41.52,152,725,0,2015,Jordy,Nelson,WR,GBP,39.0
11657,42.29,729,725,0,2015,Carlos,Hyde,RB,SFO,40.0
7401,43.7,713,725,0,2015,Ben,Roethlisberger,QB,PIT,41.0
11390,43.93,731,725,0,2015,Latavius,Murray,RB,OAK,42.0
12175,49.6,733,725,0,2015,Amari,Cooper,WR,OAK,43.0
11200,49.83,729,725,0,2015,Joseph,Randle,RB,FA*,44.0
6931,49.92,730,725,0,2015,Andre,Johnson,WR,IND,45.0
9831,51.12,732,725,0,2015,Golden,Tate,WR,DET,46.0
11222,52.58,730,725,0,2015,Keenan,Allen,WR,SDC,47.0
12150,54.69,729,725,0,2015,Todd,Gurley,RB,STL,48.0
11175,56.59,728,725,0,2015,Andre,Ellington,RB,ARI,49.0
9662,57.06,732,725,0,2015,Julian,Edelman,WR,NEP,50.0
12155,57.98,730,725,0,2015,Ameer,Abdullah,RB,DET,51.0
9101,58.14,728,725,0,2015,Jonathan,Stewart,RB,CAR,52.0
8687,58.23,726,725,0,2015,Greg,Olsen,TE,CAR,53.0
11670,58.59,731,725,0,2015,Sammy,Watkins,WR,BUF,54.0
9436,59.01,730,725,0,2015,Jeremy,Maclin,WR,KCC,55.0
9099,59.35,713,725,0,2015,Matt,Ryan,QB,ATL,56.0
11675,59.4,724,725,0,2015,Davante,Adams,WR,GBP,57.0
5848,59.87,712,725,0,2015,Tom,Brady,QB,NEP,58.0
9690,60.19,723,725,0,2015,Arian,Foster,RB,HOU,59.0
7260,60.3,709,725,0,2015,Tony,Romo,QB,DAL,60.0
10709,61.64,728,725,0,2015,Doug,Martin,RB,TBB,61.0
8360,63.47,730,725,0,2015,Brandon,Marshall,WR,NYJ,62.0
12153,64.39,730,725,0,2015,T.J.,Yeldon,RB,JAC,63.0
11244,64.46,719,725,0,2015,Travis,Kelce,TE,KCC,64.0
11673,66.21,130,725,0,2015,Kelvin,Benjamin,WR,CAR,65.0
11680,66.91,732,725,0,2015,Jarvis,Landry,WR,MIA,66.0
9075,66.94,726,725,0,2015,DeSean,Jackson,WR,WAS,67.0
9431,71.12,712,725,0,2015,Matthew,Stafford,QB,DET,68.0
9898,71.73,726,725,0,2015,LeGarrette,Blount,RB,NEP,69.0
10077,73.31,725,725,0,2015,Chris,Ivory,RB,NYJ,70.0
11688,74.17,725,725,0,2015,Martavis,Bryant,WR,PIT,71.0
12181,76.93,724,725,0,2015,Nelson,Agholor,WR,PHI,72.0
9822,77.67,725,725,0,2015,C.J.,Spiller,RB,NOS,73.0
9044,79.08,711,725,0,2015,Martellus,Bennett,TE,CHI,74.0
7873,81.32,724,725,0,2015,Vincent,Jackson,WR,TBB,75.0
9525,82.32,723,725,0,2015,Mike,Wallace,WR,MIN,76.0
11678,82.59,719,725,0,2015,Allen,Robinson,WR,JAC,77.0
11193,82.76,723,725,0,2015,Giovani,Bernard,RB,CIN,78.0
10048,83.62,718,725,0,2015,Joique,Bell,RB,DET,79.0
10273,86.44,710,725,0,2015,Cam,Newton,QB,CAR,80.0
9680,86.53,718,725,0,2015,Rashad,Jennings,RB,NYG,81.0
10697,86.56,713,725,0,2015,Ryan,Tannehill,QB,MIA,82.0
6997,90.15,703,725,0,2015,Jason,Witten,TE,DAL,83.0
7393,90.91,723,725,0,2015,Larry,Fitzgerald,WR,ARI,84.0
11668,90.91,715,725,0,2015,Isaiah,Crowell,RB,CLE,85.0
12152,93.15,706,725,0,2015,Tevin,Coleman,RB,ATL,86.0
11409,93.32,706,725,0,2015,Charles,Johnson,WR,MIN,87.0
7391,94.05,707,725,0,2015,Eli,Manning,QB,NYG,88.0
10080,96.39,714,725,0,2015,Victor,Cruz,WR,NYG,89.0
4974,97.19,722,725,0,2015,Steve,Smith,WR,BAL,90.0
9817,97.49,708,725,0,2015,Sam,Bradford,QB,PHI,91.0
7394,97.64,708,725,0,2015,Philip,Rivers,QB,SDC,92.0
7839,98.99,716,725,0,2015,Roddy,White,WR,ATL,93.0
10372,100.16,680,725,0,2015,Julius,Thomas,TE,JAC,94.0
10352,101.53,672,725,0,2015,Jordan,Cameron,TE,MIA,95.0
11783,103.14,699,725,0,2015,John,Brown,WR,ARI,96.0
11834,104.02,707,725,0,2015,Alfred,Blue,RB,HOU,97.0
10289,105.36,709,725,0,2015,Torrey,Smith,WR,SFO,98.0
9851,105.69,712,725,0,2015,Ryan,Mathews,RB,PHI,99.0
9087,106.36,709,725,0,2015,Darren,McFadden,RB,DAL,100.0
11247,110.81,646,725,0,2015,Zach,Ertz,TE,PHI,101.0
10721,111.88,674,725,0,2015,Michael,Floyd,WR,ARI,102.0
9881,112.34,688,725,0,2015,Eric,Decker,WR,NYJ,103.0
11650,113.39,684,725,0,2015,Tre,Mason,RB,STL,104.0
11660,114.92,680,725,0,2015,Devonta,Freeman,RB,ATL,105.0
11653,115.35,682,725,0,2015,Bishop,Sankey,RB,TEN,106.0
11640,118.63,699,725,0,2015,Teddy,Bridgewater,QB,MIN,107.0
8339,119.17,654,725,0,2015,Owen,Daniels,TE,DEN,108.0
10303,119.22,674,725,0,2015,Shane,Vereen,RB,NYG,109.0
8493,119.41,691,725,0,2015,Marques,Colston,WR,NOS,110.0
12177,119.7,156,725,0,2015,Kevin,White,WR,CHI,111.0
10742,120.18,643,725,0,2015,Dwayne,Allen,TE,IND,112.0
6982,121.38,673,725,0,2015,Anquan,Boldin,WR,SFO,113.0
8416,121.96,603,725,0,2015,Delanie,Walker,TE,TEN,114.0
11211,122.44,657,725,0,2015,Terrance,Williams,WR,DAL,115.0
9843,122.9,620,725,0,2015,Brandon,LaFell,WR,NEP,116.0
12205,124.67,645,725,0,2015,Devin,Funchess,WR,CAR,117.0
12157,124.98,649,725,0,2015,Duke,Johnson,RB,CLE,118.0
11250,128.8,599,725,0,2015,Tyler,Eifert,TE,CIN,119.0
10720,129.33,623,725,0,2015,Kendall,Wright,WR,TEN,120.0
7236,130.5,624,725,0,2015,Antonio,Gates,TE,SDC,121.0
9064,130.66,666,725,0,2015,Joe,Flacco,QB,BAL,122.0
12176,130.83,578,725,0,2015,DeVante,Parker,WR,MIA,123.0
7942,133.48,644,725,0,2015,Darren,Sproles,RB,PHI,124.0
11229,135.69,588,725,0,2015,Markus,Wheaton,WR,PIT,125.0
11194,136.15,608,725,0,2015,Knile,Davis,RB,KCC,126.0
9693,136.4,627,725,0,2015,Danny,Woodhead,RB,SDC,127.0
12158,136.92,476,725,0,2015,David,Cobb,RB,TEN,128.0
10297,136.98,621,725,0,2015,Colin,Kaepernick,QB,SFO,129.0
10312,137.71,567,725,0,2015,Kyle,Rudolph,TE,MIN,130.0
6929,138.07,653,725,0,2015,Carson,Palmer,QB,ARI,131.0
9250,138.33,604,725,0,2015,Pierre,Garcon,WR,WAS,132.0
12197,140.49,515,725,0,2015,Breshad,Perriman,WR,BAL,133.0
9120,140.78,568,725,0,2015,Eddie,Royal,WR,CHI,134.0
10735,143.51,557,725,0,2015,Brian,Quick,WR,STL,135.0
11529,144.19,518,725,0,2015,Josh,Hill,TE,NOS,136.0
8268,145.84,569,725,0,2015,DeAngelo,Williams,RB,PIT,137.0
12171,146.16,476,725,0,2015,David,Johnson,RB,ARI,138.0
9269,147.42,521,725,0,2015,Stevie,Johnson,WR,SDC,139.0
10812,147.65,491,725,0,2015,Ronnie,Hillman,RB,DEN,140.0
12140,148.59,515,725,0,2015,Jameis,Winston,QB,TBB,141.0
10313,149.13,543,725,0,2015,Andy,Dalton,QB,CIN,142.0
8243,149.17,574,725,0,2015,Reggie,Bush,RB,SFO,143.0
10743,150.06,499,725,0,2015,Coby,Fleener,TE,IND,144.0
8252,150.42,538,725,0,2015,Jay,Cutler,QB,CHI,145.0
12180,151.09,404,725,0,2015,Dorial,Green-Beckham,WR,TEN,146.0
11656,151.29,443,725,0,2015,Charles,Sims,RB,TBB,147.0
8247,151.54,525,725,0,2015,Vernon,Davis,TE,DEN,148.0
12141,153.06,476,725,0,2015,Marcus,Mariota,QB,TEN,149.0
11227,153.35,435,725,0,2015,Kenny,Stills,WR,MIA,150.0
11658,153.76,463,725,0,2015,Andre,Williams,RB,NYG,151.0
12162,154.47,392,725,0,2015,Matt,Jones,RB,WAS,152.0
11644,155.46,436,725,0,2015,Derek,Carr,QB,OAK,153.0
11697,156.65,373,725,0,2015,Austin,Seferian-Jenkins,TE,TBB,154.0
9441,156.77,448,725,0,2015,Percy,Harvin,WR,BUF,155.0
9427,157.63,430,725,0,2015,Michael,Crabtree,WR,OAK,156.0
8776,158.52,124,725,0,2015,James,Jones,WR,GBP,157.0
11332,158.93,284,725,0,2015,Jonas,Gray,RB,JAC,158.0
11677,158.95,245,725,0,2015,Donte,Moncrief,WR,IND,159.0
11758,159.26,296,725,0,2015,Cody,Latimer,WR,DEN,160.0
11785,160.49,388,725,0,2015,Richard,Rodgers,TE,GBP,161.0
12154,160.57,171,725,0,2015,Jay,Ajayi,RB,MIA,162.0
10527,160.62,416,725,0,2015,Doug,Baldwin,WR,SEA,163.0
12187,160.96,277,725,0,2015,Tyler,Lockett,WR,SEA,164.0
7813,162.1,324,725,0,2015,Alex,Smith,QB,KCC,165.0
11695,162.29,248,725,0,2015,Eric,Ebron,TE,DET,166.0
10725,162.35,325,725,0,2015,Rueben,Randle,WR,NYG,167.0
12188,163.24,273,725,0,2015,Phillip,Dorsett,WR,IND,168.0
11179,163.69,163,725,0,2015,Christine,Michael,RB,SEA,169.0
10738,163.92,316,725,0,2015,Marvin,Jones,WR,CIN,170.0
7842,164.12,371,725,0,2015,Heath,Miller,TE,PIT,171.0
10699,164.22,333,725,0,2015,Nick,Foles,QB,STL,172.0
11210,164.27,301,725,0,2015,Denard,Robinson,RB,JAC,173.0
4923,164.73,213,725,0,2015,Reggie,Wayne,WR,FA*,174.0
11642,164.9,217,725,0,2015,Blake,Bortles,QB,JAC,175.0
11761,164.96,228,725,0,2015,Jerick,McKinnon,RB,MIN,176.0
10355,165.28,294,725,0,2015,Roy,Helu,RB,OAK,177.0
11754,166.02,222,725,0,2015,Brandon,Coleman,WR,NOS,178.0
11174,166.33,279,725,0,2015,Montee,Ball,RB,FA*,179.0
8934,167.85,369,725,0,2015,Fred,Jackson,RB,SEA,180.0
11521,167.95,313,725,0,2015,Larry,Donnell,TE,NYG,181.0
10409,168.2,312,725,0,2015,Charles,Clay,TE,BUF,182.0
12161,168.36,231,725,0,2015,Cameron,Artis-Payne,RB,CAR,183.0
11225,170.03,163,725,0,2015,Cordarrelle,Patterson,WR,MIN,184.0
12261,171.43,226,725,0,2015,Ty,Montgomery,WR,GBP,185.0
11746,171.48,206,725,0,2015,Terrance,West,RB,BAL,186.0
10744,171.56,179,725,0,2015,Ladarius,Green,TE,SDC,187.0
9987,172.6,297,725,0,2015,James,Starks,RB,GBP,188.0
11248,173.01,216,725,0,2015,Jordan,Reed,TE,WAS,189.0
12206,173.2,132,725,0,2015,Maxx,Williams,TE,BAL,190.0
12179,173.65,100,725,0,2015,Jaelen,Strong,WR,HOU,191.0
10413,174.73,162,725,0,2015,Tyrod,Taylor,QB,BUF,192.0
9078,175.08,179,725,0,2015,Chris,Johnson,RB,ARI,193.0
12159,177.16,104,725,0,2015,Javorius,Allen,RB,BAL,194.0
10700,177.21,130,725,0,2015,Kirk,Cousins,QB,WAS,195.0
1600,177.52,200,725,0,2015,Malcom,Floyd,WR,SDC,196.0
11870,179.86,154,725,0,2015,Jeff,Janis,WR,GBP,197.0
9467,180.14,172,725,0,2015,Kenny,Britt,WR,STL,198.0
11925,180.46,149,725,0,2015,Allen,Hurns,WR,JAC,199.0
10881,180.58,158,725,0,2015,Dan,Herron,RB,IND,200.0
12156,180.84,128,725,0,2015,Jeremy,Langford,RB,CHI,201.0
11076,182.53,38,725,0,2015,Jermaine,Kearse,WR,SEA,202.0
7422,182.68,104,725,0,2015,Ben,Watson,TE,NOS,203.0
8062,182.99,76,725,0,2015,Ryan,Fitzpatrick,QB,NYJ,204.0
9308,184.73,131,725,0,2015,Danny,Amendola,WR,NEP,205.0
11213,185.95,116,725,0,2015,Tavon,Austin,WR,STL,206.0
8667,186.41,172,725,0,2015,Dwayne,Bowe,WR,CLE,207.0
10998,186.68,65,725,0,2015,Matt,Asiata,RB,MIN,208.0
9474,188.09,89,725,0,2015,Jared,Cook,TE,STL,209.0
10973,188.3,106,725,0,2015,Cole,Beasley,WR,DAL,210.0
8735,188.6,53,725,0,2015,Scott,Chandler,TE,NEP,211.0
11466,190.09,140,725,0,2015,Khiry,Robinson,RB,NOS,212.0
11747,190.25,103,725,0,2015,James,White,RB,NEP,213.0
12163,190.54,78,725,0,2015,Josh,Robinson,RB,FA,214.0
10710,190.68,79,725,0,2015,Chris,Polk,RB,HOU,215.0
9545,191.26,42,725,0,2015,Brian,Hartline,WR,CLE,216.0
10723,192.1,100,725,0,2015,Mohamed,Sanu,WR,CIN,217.0
11809,192.36,117,725,0,2015,Lorenzo,Taliaferro,RB,BAL,218.0
10696,192.48,92,725,0,2015,Robert,Griffin III,QB,WAS,219.0
11941,193.82,92,725,0,2015,Branden,Oliver,RB,SDC,220.0
11672,194.25,51,725,0,2015,Marqise,Lee,WR,JAC,221.0
10362,194.31,111,725,0,2015,Cecil,Shorts,WR,HOU,222.0
12264,195.63,60,725,0,2015,Zach,Zenner,RB,DET,223.0
12185,196.16,61,725,0,2015,Justin,Hardy,WR,ATL,224.0
9714,197.07,54,725,0,2015,Brian,Hoyer,QB,HOU,225.0
10961,198.16,75,725,0,2015,Lance,Dunbar,RB,DAL,226.0
12257,198.28,53,725,0,2015,Chris,Conley,WR,KCC,227.0
9094,198.32,95,725,0,2015,Ray,Rice,RB,FA*,228.0
10334,198.45,55,725,0,2015,Stevan,Ridley,RB,NYJ,229.0
11223,200.14,43,725,0,2015,Stedman,Bailey,WR,STL,230.0
10432,200.78,68,725,0,2015,Virgil,Green,TE,DEN,231.0
11188,201.5,52,725,0,2015,Theo,Riddick,RB,DET,232.0
8293,203.77,43,725,0,2015,Greg,Jennings,WR,MIA,233.0
10307,204.72,43,725,0,2015,Leonard,Hankerson,WR,BUF,234.0
10714,205.35,52,725,0,2015,Robert,Turbin,RB,DAL,235.0
12160,205.58,59,725,0,2015,Karlos,Williams,RB,BUF,236.0
12178,205.82,55,725,0,2015,Sammie,Coates,WR,PIT,237.0
12182,206.07,44,725,0,2015,Devin,Smith,WR,NYJ,238.0
11886,208.3,46,725,0,2015,Damien,Williams,RB,MIA,239.0
9429,210.03,58,725,0,2015,Mark,Sanchez,QB,PHI,240.0
11641,210.16,70,725,0,2015,Johnny,Manziel,QB,CLE,241.0
10731,212.24,38,725,0,2015,Nick,Toon,WR,STL,242.0
12164,212.77,44,725,0,2015,Mike,Davis,RB,SFO,243.0
12210,214.07,44,725,0,2015,Clive,Walford,TE,OAK,244.0
11696,215.66,38,725,0,2015,Jace,Amaro,TE,NYJ,245.0
11684,217.79,43,725,0,2015,Josh,Huff,WR,PHI,246.0
11228,218.78,40,725,0,2015,Robert,Woods,WR,BUF,247.0
11212,220.59,37,725,0,2015,Justin,Hunter,WR,TEN,248.0
11760,221.58,52,725,0,2015,Jimmy,Garoppolo,QB,NEP,249.0
