byeWk,draftCnt,frmt,name,ovrlAdp,playerId,pos,rdAdp,rdCnt,team,tmCnt,year
9,78,ppr,Philip Rivers,97.9,995,QB,13.02,15,LAC,8,2013
7,91,ppr,Houston Defense,98.1,1312,DEF,13.02,15,HOU,8,2013
9,39,ppr,Adam Thielen,98.7,2431,WR,13.03,15,MIN,8,2013
6,10,ppr,Andy Dalton,99.1,1802,QB,13.03,15,CIN,8,2013
10,122,ppr,Justin Tucker,99.2,1962,PK,13.03,15,BAL,8,2013
6,86,ppr,Thomas Rawls,100.0,2337,RB,13.04,15,SEA,8,2013
7,43,ppr,Marvin Jones,100.4,2061,WR,13.04,15,DET,8,2013
9,50,ppr,Hunter Henry,100.7,2354,TE,13.05,15,LAC,8,2013
9,57,ppr,New England Defense,101.4,1318,DEF,13.05,15,NE,8,2013
6,12,ppr,Jason Witten,101.4,1286,TE,13.05,15,DAL,8,2013
9,71,ppr,Duke Johnson,101.4,2285,RB,13.05,15,CLE,8,2013
8,24,ppr,Corey Davis,101.9,2435,WR,13.06,15,TEN,8,2013
11,24,ppr,Jonathan Stewart,102.0,1344,RB,13.06,15,CAR,8,2013
8,16,ppr,Rishard Matthews,102.1,2241,WR,13.06,15,TEN,8,2013
9,141,ppr,Stephen Gostkowski,102.6,438,PK,13.07,15,NE,8,2013
11,49,ppr,Jacquizz Rodgers,103.1,1827,RB,13.07,15,TB,8,2013
7,53,ppr,Matthew Stafford,103.7,1664,QB,13.08,15,DET,8,2013
5,16,ppr,Ted Ginn Jr,103.9,426,WR,13.08,15,NO,8,2013
8,39,ppr,Arizona Defense,104.6,1250,DEF,14.01,15,ARI,8,2013
8,22,ppr,Cooper Kupp,104.6,2449,WR,14.01,15,LAR,8,2013
11,3,ppr,Jack Doyle,104.7,2430,TE,14.01,15,IND,8,2013
11,22,ppr,Donte Moncrief,105.2,2137,WR,14.01,15,IND,8,2013
9,11,ppr,Danny Amendola,105.5,1720,WR,14.02,15,NE,8,2013
9,7,ppr,Rex Burkhead,105.7,2029,RB,14.02,15,NE,8,2013
5,19,ppr,Jamaal Charles,105.8,1368,RB,14.02,15,DEN,8,2013
9,10,ppr,Kevin White,106.0,2278,WR,14.02,15,CHI,8,2013
5,3,ppr,Atlanta Defense,106.0,1334,DEF,14.02,15,ATL,8,2013
6,9,ppr,Jordan Matthews,106.1,2121,WR,14.02,15,BUF,8,2013
10,13,ppr,Darren Sproles,106.2,1105,RB,14.02,15,PHI,8,2013
8,48,ppr,John Brown,106.6,2138,WR,14.03,15,ARI,8,2013
10,7,ppr,Carson Wentz,106.6,2352,QB,14.03,15,PHI,8,2013
5,3,ppr,Alvin Kamara,106.7,2439,RB,14.03,15,NO,8,2013
6,5,ppr,Buffalo Defense,106.8,1303,DEF,14.03,15,BUF,8,2013
8,11,ppr,Jamaal Williams,106.8,2445,RB,14.03,15,GB,8,2013
9,21,ppr,James White,107.2,2154,RB,14.03,15,NE,8,2013
5,5,ppr,Samaje Perine,107.2,2441,RB,14.03,15,WAS,8,2013
6,4,ppr,Blair Walsh,107.8,1957,PK,14.04,15,SEA,8,2013
6,3,ppr,Zay Jones,108.0,2468,WR,14.04,15,BUF,8,2013
11,9,ppr,Carolina Defense,108.0,1304,DEF,14.04,15,CAR,8,2013
9,37,ppr,Minnesota Defense,108.3,1317,DEF,14.04,15,MIN,8,2013
11,3,ppr,O.J. Howard,108.3,2446,TE,14.04,15,TB,8,2013
10,12,ppr,Mike Wallace,108.8,1678,WR,14.05,15,BAL,8,2013
10,11,ppr,Baltimore Defense,108.9,1332,DEF,14.05,15,BAL,8,2013
11,6,ppr,Adam Vinatieri,109.3,1195,PK,14.05,15,IND,8,2013
6,4,ppr,Jeremy Hill,109.5,2127,RB,14.06,15,CIN,8,2013
5,8,ppr,Austin Hooper,110.0,2361,TE,14.06,15,ATL,8,2013
5,88,ppr,Matt Bryant,110.1,150,PK,14.06,15,ATL,8,2013
8,5,ppr,Carson Palmer,110.4,900,QB,14.06,15,ARI,8,2013
6,51,ppr,Dan Bailey,112.4,1891,PK,14.08,15,DAL,8,2013
9,15,ppr,Pittsburgh Defense,113.0,1324,DEF,15.01,15,PIT,8,2013
8,22,ppr,NY Giants Defense,113.0,1320,DEF,15.01,15,NYG,8,2013
8,44,ppr,Mason Crosby,113.1,251,PK,15.01,15,GB,8,2013
10,12,ppr,Philadelphia Defense,113.4,1323,DEF,15.01,15,PHI,8,2013
10,16,ppr,Sebastian Janikowski,113.5,593,PK,15.02,15,OAK,8,2013
9,5,ppr,LA Chargers Defense,113.6,1325,DEF,15.02,15,LAC,8,2013
5,37,ppr,Wil Lutz,114.1,2522,PK,15.02,15,NO,8,2013
5,17,ppr,Brandon McManus,114.2,2336,PK,15.02,15,DEN,8,2013
11,4,ppr,Julius Thomas,114.5,1881,TE,15.03,15,MIA,8,2013
10,3,ppr,Cairo Santos,116.3,2335,PK,15.04,15,KC,8,2013
7,16,ppr,Matt Prater,117.2,1390,PK,15.05,15,DET,8,2013
9,3,ppr,Chris Boswell,118.0,2340,PK,15.06,15,PIT,8,2013
