byeWk,draftCnt,frmt,name,ovrlAdp,playerId,pos,rdAdp,rdCnt,team,tmCnt,year
8,7142,ppr,David Johnson,1.3,2297,RB,1.01,15,ARI,12,2010
9,7664,ppr,LeVeon Bell,2.3,1983,RB,1.02,15,PIT,12,2010
9,6372,ppr,Antonio Brown,3.4,1886,WR,1.03,15,PIT,12,2010
5,6472,ppr,Julio Jones,5.5,1796,WR,1.06,15,ATL,12,2010
8,6153,ppr,Odell Beckham Jr,6.3,2113,WR,1.06,15,NYG,12,2010
11,6291,ppr,Mike Evans,6.5,2111,WR,1.07,15,TB,12,2010
6,6140,ppr,LeSean McCoy,6.6,1645,RB,1.07,15,BUF,12,2010
5,6717,ppr,Devonta Freeman,8.5,2144,RB,1.08,15,ATL,12,2010
6,7050,ppr,A.J. Green,9.1,1795,WR,1.09,15,CIN,12,2010
9,6920,ppr,Melvin Gordon,9.2,2282,RB,1.09,15,LAC,12,2010
8,7478,ppr,Jordy Nelson,10.5,1350,WR,1.10,15,GB,12,2010
5,6521,ppr,Michael Thomas,12.7,2357,WR,2.01,15,NO,12,2010
11,6848,ppr,Jay Ajayi,14.0,2284,RB,2.02,15,MIA,12,2010
8,6444,ppr,DeMarco Murray,14.3,1819,RB,2.02,15,TEN,12,2010
6,6493,ppr,Ezekiel Elliott,15.6,2343,RB,2.04,15,DAL,12,2010
9,6086,ppr,Jordan Howard,15.7,2384,RB,2.04,15,CHI,12,2010
6,6311,ppr,Dez Bryant,17.4,1727,WR,2.05,15,DAL,12,2010
8,6710,ppr,Todd Gurley,18.6,2280,RB,2.07,15,LAR,12,2010
10,6739,ppr,Amari Cooper,19.3,2277,WR,2.07,15,OAK,12,2010
9,6537,ppr,Rob Gronkowski,19.8,1740,TE,2.08,15,NE,12,2010
9,6776,ppr,Brandin Cooks,20.5,2114,WR,2.08,15,NE,12,2010
6,7012,ppr,Doug Baldwin,20.9,1927,WR,2.09,15,SEA,12,2010
11,6566,ppr,Christian McCaffrey,22.1,2434,RB,2.10,15,CAR,12,2010
8,5320,ppr,Aaron Rodgers,24.4,1004,QB,2.12,15,GB,12,2010
11,5888,ppr,T.Y. Hilton,25.7,1935,WR,3.02,15,IND,12,2010
9,6393,ppr,Dalvin Cook,26.2,2432,RB,3.02,15,MIN,12,2010
8,6015,ppr,Leonard Fournette,27.0,2433,RB,3.03,15,JAC,12,2010
9,6967,ppr,Keenan Allen,28.2,1992,WR,3.04,15,LAC,12,2010
5,6063,ppr,Terrelle Pryor,28.8,1868,WR,3.05,15,WAS,12,2010
9,6410,ppr,Isaiah Crowell,30.1,2219,RB,3.06,15,CLE,12,2010
7,6390,ppr,DeAndre Hopkins,30.3,1975,WR,3.06,15,HOU,12,2010
9,5472,ppr,Tom Brady,31.2,119,QB,3.07,15,NE,12,2010
5,6824,ppr,Demaryius Thomas,32.0,1735,WR,3.08,15,DEN,12,2010
7,6169,ppr,Lamar Miller,32.7,1908,RB,3.09,15,HOU,12,2010
10,6126,ppr,Marshawn Lynch,34.1,740,RB,3.10,15,OAK,12,2010
8,6207,ppr,Ty Montgomery,36.6,2317,RB,4.01,15,GB,12,2010
10,6073,ppr,Alshon Jeffery,36.9,1918,WR,4.01,15,PHI,12,2010
10,5004,ppr,Travis Kelce,37.2,1989,TE,4.01,15,KC,12,2010
11,6282,ppr,Carlos Hyde,40.1,2129,RB,4.04,15,SF,12,2010
10,5558,ppr,Tyreek Hill,40.7,2390,WR,4.05,15,KC,12,2010
10,6034,ppr,Michael Crabtree,40.9,1646,WR,4.05,15,OAK,12,2010
6,5559,ppr,Joe Mixon,41.1,2438,RB,4.05,15,CIN,12,2010
8,6144,ppr,Davante Adams,42.8,2125,WR,4.07,15,GB,12,2010
11,6600,ppr,Kelvin Benjamin,43.4,2116,WR,4.07,15,CAR,12,2010
5,4406,ppr,Drew Brees,44.0,127,QB,4.08,15,NO,12,2010
9,6280,ppr,Martavis Bryant,45.1,2150,WR,4.09,15,PIT,12,2010
7,6166,ppr,Golden Tate,45.2,1730,WR,4.09,15,DET,12,2010
8,6424,ppr,Larry Fitzgerald,47.4,374,WR,4.11,15,ARI,12,2010
10,8119,ppr,Kareem Hunt,49.6,2450,RB,5.02,15,KC,12,2010
8,5511,ppr,Allen Robinson,51.3,2130,WR,5.03,15,JAC,12,2010
11,4707,ppr,Greg Olsen,51.5,890,TE,5.03,15,CAR,12,2010
5,5540,ppr,CJ Anderson,51.7,2071,RB,5.04,15,DEN,12,2010
11,5630,ppr,Bilal Powell,51.9,1867,RB,5.04,15,NYJ,12,2010
11,6324,ppr,Doug Martin,52.2,1907,RB,5.04,15,TB,12,2010
10,1951,ppr,Spencer Ware,52.3,2030,RB,5.04,15,KC,12,2010
9,6179,ppr,Stefon Diggs,52.9,2316,WR,5.05,15,MIN,12,2010
10,4509,ppr,Danny Woodhead,53.1,1776,RB,5.05,15,BAL,12,2010
5,4639,ppr,Jordan Reed,54.6,1995,TE,5.07,15,WAS,12,2010
7,6049,ppr,Ameer Abdullah,56.7,2293,RB,5.09,15,DET,12,2010
11,5597,ppr,Jarvis Landry,57.8,2132,WR,5.10,15,MIA,12,2010
9,2334,ppr,Julian Edelman,58.3,1708,WR,5.10,15,NE,12,2010
6,4477,ppr,Jimmy Graham,59.1,1747,TE,5.11,15,SEA,12,2010
5,5614,ppr,Mark Ingram,59.6,1800,RB,5.12,15,NO,12,2010
5,3043,ppr,Matt Ryan,60.2,1342,QB,5.12,15,ATL,12,2010
11,7235,ppr,DeVante Parker,60.9,2279,WR,6.01,15,MIA,12,2010
5,6362,ppr,Jamison Crowder,61.2,2331,WR,6.01,15,WAS,12,2010
9,4334,ppr,Mike Gillislee,66.7,2017,RB,6.07,15,NE,12,2010
5,5407,ppr,Willie Snead,67.1,2223,WR,6.07,15,NO,12,2010
8,5478,ppr,Brandon Marshall,67.9,755,WR,6.08,15,NYG,12,2010
5,4391,ppr,Adrian Peterson,67.9,925,RB,6.08,15,NO,12,2010
8,5501,ppr,Sammy Watkins,68.0,2109,WR,6.08,15,LAR,12,2010
6,3369,ppr,Russell Wilson,69.2,1904,QB,6.09,15,SEA,12,2010
6,3404,ppr,Tyler Eifert,71.5,1974,TE,6.12,15,CIN,12,2010
6,4785,ppr,Darren McFadden,71.7,1341,RB,6.12,15,DAL,12,2010
5,5985,ppr,Emmanuel Sanders,72.7,1762,WR,7.01,15,DEN,12,2010
11,6267,ppr,Pierre Garcon,73.2,1707,WR,7.01,15,SF,12,2010
5,5106,ppr,Tevin Coleman,73.4,2289,RB,7.01,15,ATL,12,2010
10,3125,ppr,Derek Carr,76.0,2118,QB,7.04,15,OAK,12,2010
10,3398,ppr,LeGarrette Blount,76.6,1781,RB,7.05,15,PHI,12,2010
8,3146,ppr,Delanie Walker,77.1,1201,TE,7.05,15,TEN,12,2010
8,5077,ppr,Derrick Henry,77.6,2350,RB,7.06,15,TEN,12,2010
5,5246,ppr,Rob Kelley,81.2,2429,RB,7.09,15,WAS,12,2010
7,4576,ppr,Theo Riddick,81.3,2033,RB,7.09,15,DET,12,2010
10,4987,ppr,Jeremy Maclin,82.6,1649,WR,7.11,15,BAL,12,2010
9,3583,ppr,Kyle Rudolph,82.8,1799,TE,7.11,15,MIN,12,2010
8,3833,ppr,Marcus Mariota,83.2,2276,QB,7.11,15,TEN,12,2010
8,4175,ppr,Paul Perkins,83.9,2383,RB,7.12,15,NYG,12,2010
10,4353,ppr,Zach Ertz,85.4,1978,TE,8.01,15,PHI,12,2010
8,4601,ppr,Eric Decker,85.5,1764,WR,8.02,15,TEN,12,2010
11,4318,ppr,Frank Gore,85.8,437,RB,8.02,15,IND,12,2010
5,3510,ppr,Kirk Cousins,86.1,1902,QB,8.02,15,WAS,12,2010
11,3896,ppr,Jameis Winston,88.2,2275,QB,8.04,15,TB,12,2010
8,3683,ppr,Martellus Bennett,88.7,1364,TE,8.05,15,GB,12,2010
10,4176,ppr,Terrance West,88.8,2139,RB,8.05,15,BAL,12,2010
11,4567,ppr,DeSean Jackson,91.3,1357,WR,8.07,15,TB,12,2010
8,4334,ppr,Randall Cobb,91.6,1806,WR,8.08,15,GB,12,2010
9,3746,ppr,Duke Johnson,94.3,2285,RB,8.10,15,CLE,12,2010
9,4317,ppr,Chris Hogan,94.4,2076,WR,8.10,15,NE,12,2010
9,2689,ppr,Cameron Meredith,94.5,2428,WR,8.11,15,CHI,12,2010
8,10,ppr,Jared Abbrederis,94.7,2162,WR,8.11,15,GB,12,2010
9,4489,ppr,Tyrell Williams,95.8,2483,WR,8.12,15,LAC,12,2010
11,4398,ppr,Cam Newton,96.0,1794,QB,8.12,15,CAR,12,2010
