averagePick,draftsSelectedIn,id,maxPick,minPick,name,position,status,team,TEAM_COUNT,PPR_FLG,YEAR,SRC_ADP,SRC_PLYR
44.47,177,4925,98,2,"Brees, Drew",QB,,NOS,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
44.92,177,11222,103,9,"Allen, Keenan",WR,,SDC,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
45.98,180,8687,145,8,"Olsen, Greg",TE,,CAR,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
47.23,175,7401,96,1,"Roethlisberger, Ben",QB,,PIT,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
47.83,18,11673,109,24,"Benjamin, Kelvin",WR,,CAR,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
48.93,183,11390,151,16,"Murray, Latavius",RB,,OAK,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
50.08,173,12151,116,15,"Gordon, Melvin",RB,R,SDC,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
52.26,178,11244,223,25,"Kelce, Travis",TE,,KCC,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
52.41,162,9690,110,5,"Foster, Arian",RB,,HOU,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
52.41,180,11657,136,20,"Hyde, Carlos",RB,,SFO,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
53.64,182,12150,195,1,"Gurley, Todd",RB,R,STL,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
53.75,153,10870,111,25,"Morris, Alfred",RB,,WAS,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
55.30,181,8360,126,11,"Marshall, Brandon",WR,,NYJ,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
55.51,178,9831,116,19,"Tate, Golden",WR,,DET,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
55.56,179,11680,143,19,"Landry, Jarvis",WR,,MIA,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
55.69,154,6931,138,21,"Johnson, Andre",WR,,IND,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
56.04,183,9436,143,20,"Maclin, Jeremy",WR,,KCC,8,1,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
