averagePick,draftsSelectedIn,id,maxPick,minPick,name,position,status,team,TEAM_COUNT,PPR_FLG,YEAR,SRC_ADP,SRC_PLYR
3.09,308,11192,18,1,"Bell, Le'Veon",RB,,PIT,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
6.12,308,9988,67,1,"Brown, Antonio",WR,,PIT,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
7.97,182,11679,126,2,"Beckham, Odell",WR,,NYG,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
10.44,193,11671,77,1,"Evans, Mike",WR,,TBB,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
11.25,177,7836,39,1,"Rodgers, Aaron",QB,,GBP,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
12.01,293,5848,51,1,"Brady, Tom",QB,,NEP,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
12.69,193,12151,46,3,"Gordon, Melvin",RB,,LAC,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
12.81,313,10271,181,2,"Jones, Julio",WR,,ATL,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
13.82,194,12171,288,1,"Johnson, David",RB,,ARI,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
14.45,196,9118,116,2,"Nelson, Jordy",WR,,GBP,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
14.80,15,0679,45,2,"Saints, New Orleans",TMQB,,NOS,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
15.38,307,12150,76,1,"Gurley, Todd",RB,,LAR,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
16.36,192,12625,110,1,"Elliott, Ezekiel",RB,,DAL,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
16.72,307,12652,74,3,"Thomas, Michael",WR,,NOS,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
17.29,308,11660,172,1,"Freeman, Devonta",RB,,ATL,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
17.55,311,9902,224,1,"Gronkowski, Rob",TE,,NEP,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
17.58,199,10261,434,2,"Green, A.J.",WR,,CIN,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
20.72,291,4925,111,1,"Brees, Drew",QB,,NOS,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
21.79,195,12634,128,2,"Howard, Jordan",RB,,CHI,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
23.53,289,9448,143,1,"McCoy, LeSean",RB,,BUF,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
23.66,306,13129,433,2,"Fournette, Leonard",RB,R,JAC,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
24.06,310,11674,428,4,"Cooks, Brandin",WR,,NEP,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
24.72,107,10948,161,3,"Keenum, Case",QB,,MIN,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
27.42,198,12175,474,7,"Cooper, Amari",WR,,OAK,8,1,2017,https://www70.myfantasyleague.com/2017/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=1,https://www70.myfantasyleague.com/2017/export?TYPE=players&JSON=1
