averagePick,draftsSelectedIn,id,maxPick,minPick,name,position,status,team,TEAM_COUNT,PPR_FLG,YEAR,SRC_ADP,SRC_PLYR
2.42,722,9988,111,1,"Brown, Antonio",WR,,PIT,12,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
4.36,705,12150,110,1,"Gurley, Todd",RB,,RAM,12,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
4.63,724,11679,112,1,"Beckham, Odell",WR,,NYG,12,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
6.71,722,10271,109,1,"Jones, Julio",WR,,ATL,12,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
6.90,704,12171,179,1,"Johnson, David",RB,,ARI,12,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
8.28,723,12625,118,1,"Elliott, Ezekiel",RB,R,DAL,12,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
8.39,704,8658,151,1,"Peterson, Adrian",RB,,MIN,12,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
11.54,722,11232,115,1,"Hopkins, DeAndre",WR,,HOU,12,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
12.46,706,10261,120,2,"Green, A.J.",WR,,CIN,12,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
12.81,723,11192,121,1,"Bell, Le'Veon",RB,,PIT,12,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
12.87,707,9902,123,1,"Gronkowski, Rob",TE,,NEP,12,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
14.07,683,10273,128,1,"Newton, Cam",QB,,CAR,12,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
14.20,723,10708,122,1,"Miller, Lamar",RB,,HOU,12,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
16.60,705,11678,124,1,"Robinson, Allen",WR,,JAC,12,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
16.92,723,11660,136,1,"Freeman, Devonta",RB,,ATL,12,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
17.77,692,7836,116,1,"Rodgers, Aaron",QB,,GBP,12,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
