averagePick,draftsSelectedIn,id,maxPick,minPick,name,position,status,team,TEAM_COUNT,PPR_FLG,YEAR,SRC_ADP,SRC_PLYR
2.32,590,9988,13,1,"Brown, Antonio",WR,,PIT,10,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
4.81,592,11679,20,1,"Beckham, Odell",WR,,NYG,10,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
5.26,568,12150,159,1,"Gurley, Todd",RB,,RAM,10,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
7.04,570,8658,212,1,"Peterson, Adrian",RB,,MIN,10,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
7.09,592,10271,66,1,"Jones, Julio",WR,,ATL,10,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
8.30,570,12171,176,1,"Johnson, David",RB,,ARI,10,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
8.82,592,12625,21,1,"Elliott, Ezekiel",RB,R,DAL,10,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
10.84,31,0677,43,1,"Panthers, Carolina",TMQB,,CAR,10,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
12.50,573,10261,36,1,"Green, A.J.",WR,,CIN,10,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
12.61,591,11232,71,1,"Hopkins, DeAndre",WR,,HOU,10,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
12.63,537,10273,158,1,"Newton, Cam",QB,,CAR,10,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
12.99,570,9902,91,1,"Gronkowski, Rob",TE,,NEP,10,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
13.04,592,11192,70,1,"Bell, Le'Veon",RB,,PIT,10,0,2016,https://www70.myfantasyleague.com/2016/export?TYPE=adp&JSON=1&FRANCHISES=10&IS_PPR=0,https://www70.myfantasyleague.com/2016/export?TYPE=players&JSON=1
