plyrId,firstNm,lastNm,pos,tm
10819,Tyrone,Crawford,DE,DAL
10822,John,Hughes,DE,FA
10823,Akiem,Hicks,DE,CHI
10827,Nigel,Bradham,LB,PHI
10831,Kyle,Wilber,LB,DAL
10832,Jaye,Howard,DE,FA
10833,Coty,Sensabaugh,CB,PIT
10835,Keshawn,Martin,WR,FA
10836,Ron,Brooks,CB,FA
10838,Rhett,Ellison,TE,NYG
10841,Mike,Daniels,DE,GBP
10846,Malik,Jackson,DT,JAC
10847,Tahir,Whitehead,LB,DET
10848,Robert,Blanton,S,BUF
10849,Najee,Goode,LB,PHI
10850,Brandon,Marshall,LB,DEN
10851,Josh,Norman,CB,WAS
10854,Tank,Carder,LB,CLE
10857,Korey,Toomer,LB,LAC
10861,Jack,Crawford,DT,ATL
10862,Randy,Bullock,PK,CIN
10863,Corey,White,CB,FA
10868,Greg,Zuerlein,PK,LAR
10869,Jeremy,Lane,CB,SEA
10870,Alfred,Morris,RB,DAL
10871,Keith,Tandy,S,TBB
10872,Blair,Walsh,PK,SEA
10874,Justin,Bethel,CB,ARI
10877,James,Hanna,TE,DAL
10879,Danny,Trevathan,LB,CHI
10884,Nate,Ebner,S,NEP
10888,Billy,Winn,DE,DEN
10890,Brad,Nortman,PN,JAC
10903,Rishard,Matthews,WR,TEN
10905,Bryce,Brown,RB,FA
10906,Nathan,Stupar,LB,NOS
10912,Cam,Johnson,DE,FA
10918,Trevin,Wade,CB,FA
10924,Daryl,Richardson,RB,FA
10925,Chuck,Pagano,Coach,IND
10929,Bobby,Rainey,RB,FA
10930,Jarrett,Boykin,WR,FA
10932,Brandon,Bolden,RB,NEP
10940,Derek,Carrier,TE,LAR
10945,Johnny,Hekker,PN,LAR
10948,Case,Keenum,QB,MIN
10955,Rod,Streater,WR,FA
10956,Deonte,Thompson,WR,CHI
10960,Josh,Gordon,WR,CLE
10961,Lance,Dunbar,RB,LAR
10973,Cole,Beasley,WR,DAL
10975,Jonathan,Grimes,RB,FA
10976,Justin,Tucker,PK,BAL
10978,Travaris,Cadet,RB,NYJ
10981,Anthony,Levine,S,BAL
10982,Jerrell,Freeman,LB,CHI
10983,Chris,Hogan,WR,NEP
10985,Jamize,Olawale,RB,OAK
10987,Griff,Whalen,WR,FA
10995,Steven,Johnson,LB,PIT
10997,Drew,Butler,PN,FA
10998,Matt,Asiata,RB,FA
11000,Julian,Stanford,LB,NYJ
11001,Austin,Davis,QB,SEA
11004,Dominique,Jones,TE,FA
11007,Garrett,Celek,TE,SFO
11009,Ryan,Quigley,PN,MIN
11010,Tashaun,Gipson,S,JAC
11011,Johnson,Bademosi,CB,NEP
11012,Craig,Robertson,LB,NOS
11014,Jonathan,Freeny,LB,BAL
11017,Rodney,McLeod,S,PHI
11024,Antwon,Blake,CB,FA
11031,Derrick,Shelby,DE,ATL
11033,Robert,Golden,S,PIT
11043,Tyrunn,Walker,DE,LAR
11045,Damon,Harrison,DT,NYG
11055,Sealver,Siliga,DT,TBB
11062,Bruce,Arians,Coach,ARI
11076,Jermaine,Kearse,WR,NYJ
11077,Duke,Ihenacho,S,NYG
11078,Emmanuel,Lamur,LB,MIN
11087,Neiko,Thorpe,CB,SEA
11089,Cory,Harkey,TE,FA
11100,Patrick,DiMarco,RB,BUF
11101,James,Develin,RB,NEP
11102,Michael,Wilhoite,LB,SEA
11104,Josh,Bellamy,WR,CHI
11123,Sean,McGrath,TE,LAC
11125,Brandon,Bostick,TE,FA
11127,Eddie,Pleasant,S,HOU
11135,Tony,Jerod-Eddie,DT,FA
11138,Chris,Lewis-Harris,CB,FA
11143,Doug,Marrone,Coach,JAC
11147,Mike,McCoy,Coach,FA
11148,Marc,Trestman,Coach,FA
11149,Chip,Kelly,Coach,FA
11150,Geno,Smith,QB,NYG
11151,Matt,Barkley,QB,FA
11152,Mike,Glennon,QB,CHI
11154,E.J.,Manuel,QB,OAK
11155,Ryan,Nassib,QB,JAC
11156,Landry,Jones,QB,PIT
11162,Sean,Renfree,QB,FA
11170,Tyler,Bray,QB,KCC
11175,Andre,Ellington,RB,ARI
11176,Stepfan,Taylor,RB,FA
11177,Kenjon,Barner,RB,PHI
11179,Christine,Michael,RB,IND
11180,Mike,Gillislee,RB,NEP
11182,Rex,Burkhead,RB,NEP
11185,Kerwynn,Williams,RB,ARI
11186,Chris,Thompson,RB,WAS
11188,Theo,Riddick,RB,DET
11189,Zac,Stacy,RB,FA
11190,Mike,James,RB,DET
11192,Le'Veon,Bell,RB,PIT
11193,Giovani,Bernard,RB,CIN
11194,Knile,Davis,RB,FA
11199,Spencer,Ware,RB,KCC
11201,Eddie,Lacy,RB,SEA
11210,Denard,Robinson,RB,FA
11211,Terrance,Williams,WR,DAL
11212,Justin,Hunter,WR,PIT
11213,Tavon,Austin,WR,LAR
11214,Aaron,Dobson,WR,FA
11215,Cobi,Hamilton,WR,FA
11218,Quinton,Patton,WR,FA
11219,Tavarres,King,WR,NYG
11220,Corey,Fuller,WR,NOS
11222,Keenan,Allen,WR,LAC
11223,Stedman,Bailey,WR,FA
11225,Cordarrelle,Patterson,WR,OAK
11227,Kenny,Stills,WR,MIA
11228,Robert,Woods,WR,LAR
11229,Markus,Wheaton,WR,CHI
11231,Marquess,Wilson,WR,FA
11232,DeAndre,Hopkins,WR,HOU
11237,Russell,Shepard,WR,CAR
11239,Marquise,Goodwin,WR,SFO
11244,Travis,Kelce,TE,KCC
11247,Zach,Ertz,TE,PHI
11248,Jordan,Reed,TE,WAS
11249,Dion,Sims,TE,CHI
11250,Tyler,Eifert,TE,CIN
11251,Gavin,Escobar,TE,FA
11252,Levine,Toilolo,TE,ATL
11256,Chris,Gragg,TE,NYJ
11257,Vance,McDonald,TE,PIT
11258,Mychal,Rivera,TE,JAC
11261,Damontre,Moore,DE,DAL
11262,Alex,Okafor,DE,NOS
11263,Dion,Jordan,DE,SEA
11265,William,Gholston,DE,TBB
11266,Corey,Lemonier,LB,NYJ
11267,Ezekiel,Ansah,DE,DET
11268,Lavar,Edwards,LB,FA
11269,Devin,Taylor,DE,FA
11270,Cornellius,Carradine,DT,SFO
11272,Datone,Jones,DT,FA
11273,John,Simon,LB,IND
11274,Margus,Hunt,DE,IND
11277,Malliciah,Goodman,DE,JAC
11278,Abry,Jones,DT,JAC
11280,Star,Lotulelei,DT,CAR
11281,Johnathan,Hankins,DE,IND
11282,Akeem,Spence,DT,DET
11283,Sheldon,Richardson,DT,SEA
11284,Sharrif,Floyd,DT,MIN
11285,Sylvester,Williams,DT,TEN
11286,John,Jenkins,DT,CHI
11289,Bennie,Logan,DT,KCC
11290,Jarvis,Jones,LB,FA
11291,Arthur,Brown,LB,FA
11292,Manti,Te'o,LB,NOS
11293,Alec,Ogletree,LB,LAR
11295,Barkevious,Mingo,LB,IND
11299,Jon,Bostic,LB,IND
11301,Michael,Mauti,LB,FA
11303,Gerald,Hodges,LB,FA
11305,Jelani,Jenkins,LB,FA
11307,Zaviar,Gooden,LB,FA
11308,Kiko,Alonso,LB,MIA
11310,Kevin,Minter,LB,CIN
11311,Dee,Milliner,CB,FA
11312,Desmond,Trufant,CB,ATL
11313,Tyrann,Mathieu,S,ARI
11314,Xavier,Rhodes,CB,MIN
11315,David,Amerson,CB,OAK
11316,Logan,Ryan,CB,TEN
11317,Jordan,Poyer,S,BUF
11318,Jamar,Taylor,CB,CLE
11321,Johnthan,Banks,CB,HOU
11322,Matt,Elam,S,FA
11323,Eric,Reid,S,SFO
11324,Kenny,Vaccaro,S,NOS
11325,Bacarri,Rambo,S,FA
11326,T.J.,McDonald,S,MIA
11327,Tony,Jefferson,S,BAL
11330,Shawn,Williams,S,CIN
11331,Josh,Evans,S,FA
11332,Jonas,Gray,RB,FA
11333,Kawann,Short,DT,CAR
11337,Darren,Fells,TE,DET
11338,Kelcie,McCray,S,FA
11339,Giorgio,Tavecchio,PK,OAK
11342,Fozzy,Whittaker,RB,CAR
11343,Ifeanyi,Momah,TE,ARI
11345,Marquette,King,PN,OAK
11346,D.J.,Hayden,CB,DET
11347,Johnathan,Cyprien,S,TEN
11348,Darius,Slay,CB,DET
11349,Jamie,Collins,LB,CLE
11350,D.J.,Swearinger,S,WAS
11351,Robert,Alford,CB,ATL
11352,Dwayne,Gratz,CB,FA
11353,Sio,Moore,LB,FA
11355,Blidi,Wreh-Wilson,CB,ATL
11356,J.J.,Wilcox,S,PIT
11357,Jordan,Hill,DT,DET
11358,Kayvon,Webster,CB,LAR
11359,Duron,Harmon,S,NEP
11360,Brandon,Williams,DE,BAL
11361,Duke,Williams,S,FA
11362,Shamarko,Thomas,S,BUF
11363,B.W.,Webb,CB,FA
11367,Kyle,Juszczyk,RB,SFO
11369,Tharold,Simon,CB,FA
11370,Montori,Hughes,DT,FA
11371,Jonathan,Meeks,S,FA
11372,Steve,Williams,CB,FA
11374,Steven,Means,DE,PHI
11375,A.J.,Klein,LB,NOS
11379,Jeff,Locke,PN,DET
11380,Quinton,Dial,DT,GBP
11381,Luke,Willson,TE,SEA
11382,Micah,Hyde,S,BUF
11383,Sam,Martin,PN,DET
11384,Caleb,Sturgis,PK,PHI
11387,Dustin,Hopkins,PK,WAS
11388,Tourek,Williams,LB,FA
11390,Latavius,Murray,RB,MIN
11394,Cornelius,Washington,DE,DET
11396,Nate,Palmer,LB,TEN
11398,Chris,Jones,DT,SFO
11399,Ryan,Griffin,TE,HOU
11402,Stacy,McGee,DE,WAS
11403,Vince,Williams,LB,PIT
11404,Mike,Catapano,DE,FA
11406,Brice,Butler,WR,DAL
11408,Tommy,Bohanon,RB,JAC
11409,Charles,Johnson,WR,CAR
11410,Armonty,Bryant,DE,DET
11412,Nick,Williams,DT,FA
11416,David,Bass,DE,NYJ
11418,Sam,Barrington,LB,FA
11422,Kemal,Ishmael,LB,ATL
11424,Daimion,Stafford,S,PIT
11425,Don,Jones,S,SFO
11428,Marcus,Cooper,CB,CHI
11432,Benny,Cunningham,RB,CHI
11434,MarQueis,Gray,TE,MIA
11440,Kenbrell,Thompkins,WR,FA
11441,Ryan,Griffin,QB,TBB
11442,Gus,Bradley,Coach,FA
11443,Brad,Wing,PN,NYG
11448,Demetrius,Harris,TE,KCC
11454,C.J.,Anderson,RB,DEN
11456,Jaron,Brown,WR,ARI
11457,Paul,Worrilow,LB,DET
11460,Lerentee,McCray,DE,JAC
11462,LaRoy,Reynolds,LB,ATL
11465,Matt,McGloin,QB,FA
11466,Khiry,Robinson,RB,FA
11474,Zach,Line,RB,NOS
11475,Eric,Rogers,WR,FA
11487,Ray-Ray,Armstrong,LB,SFO
11490,Joplo,Bartu,LB,FA
11491,Benson,Mayowa,DE,DAL
11492,Damion,Square,DT,LAC
11498,Jahleel,Addae,S,LAC
11500,Ryan,Allen,PN,NEP
11501,Nickell,Robey,CB,LAR
11510,Brandon,Williams,TE,IND
11511,Daren,Bates,LB,TEN
11512,A.J.,Bouye,CB,JAC
11513,Gerald,Rivers,LB,FA
11514,Brynden,Trawick,S,TEN
11515,Wes,Horton,DE,CAR
11516,Jack,Doyle,TE,IND
11517,Bradley,McDougald,S,SEA
11520,Joe,Vellano,DT,ATL
11521,Larry,Donnell,TE,FA
11523,Terence,Garvin,LB,SEA
11524,Derrick,Coleman,RB,ATL
11526,Tim,Wright,TE,FA
11529,Josh,Hill,TE,NOS
11532,Chris,Banjo,S,NOS
11537,Rashaan,Melvin,CB,IND
11540,Chase,Reynolds,RB,FA
11542,Josh,Martin,LB,NYJ
11543,Jeff,Heath,S,DAL
11554,Darryl,Morris,CB,IND
11555,Cody,Davis,S,LAR
11567,Charles,James,CB,FA
11570,Brittan,Golden,WR,ARI
11591,Stefan,Charles,DT,FA
11595,Rontez,Miles,S,NYJ
11600,Nick,Williams,WR,ATL
11601,Ryan,Davis,DE,BUF
11605,Deshawn,Shead,CB,SEA
11608,Josh,McNary,LB,FA
11613,Michael,Thomas,S,MIA
11614,Joe,Banyard,RB,BUF
11619,Marcus,Cromartie,S,HOU
11623,Sheldon,Price,CB,BAL
11628,Phillip,Supernaw,TE,TEN
11632,Will,Compton,LB,WAS
11634,Bill,O'Brien,Coach,HOU
11636,Jay,Gruden,Coach,WAS
11637,Mike,Zimmer,Coach,MIN
11639,Mike,Pettine,Coach,FA
11640,Teddy,Bridgewater,QB,MIN
11641,Johnny,Manziel,QB,FA
11642,Blake,Bortles,QB,JAC
11643,A.J.,McCarron,QB,CIN
11644,Derek,Carr,QB,OAK
11645,Zach,Mettenberger,QB,FA
11647,Logan,Thomas,TE,BUF
11648,Aaron,Murray,QB,FA
11649,Tom,Savage,QB,HOU
11650,Tre,Mason,RB,FA
11652,Ka'Deem,Carey,RB,FA
11653,Bishop,Sankey,RB,MIN
11654,Jeremy,Hill,RB,CIN
11656,Charles,Sims,RB,TBB
11657,Carlos,Hyde,RB,SFO
11658,Andre,Williams,RB,FA
11659,De'Anthony,Thomas,WR,KCC
11660,Devonta,Freeman,RB,ATL
11661,Tyler,Gaffney,RB,JAC
11663,Storm,Johnson,RB,FA
11668,Isaiah,Crowell,RB,CLE
11670,Sammy,Watkins,WR,LAR
11671,Mike,Evans,WR,TBB
11672,Marqise,Lee,WR,JAC
11673,Kelvin,Benjamin,WR,CAR
11674,Brandin,Cooks,WR,NEP
11675,Davante,Adams,WR,GBP
11676,Jordan,Matthews,WR,BUF
11677,Donte,Moncrief,WR,IND
11678,Allen,Robinson,WR,JAC
11679,Odell,Beckham,WR,NYG
11680,Jarvis,Landry,WR,MIA
11681,Paul,Richardson,WR,SEA
11682,Jared,Abbrederis,WR,DET
11684,Josh,Huff,WR,FA
11686,T.J.,Jones,WR,DET
11687,Devin,Street,WR,FA
11688,Martavis,Bryant,WR,PIT
11689,Bruce,Ellington,WR,HOU
11690,Shaq,Evans,WR,FA
11695,Eric,Ebron,TE,DET
11696,Jace,Amaro,TE,FA
11697,Austin,Seferian-Jenkins,TE,NYJ
11698,C.J.,Fiedorowicz,TE,HOU
11701,Xavier,Grimble,TE,PIT
11703,Troy,Niklas,TE,ARI
11705,Trey,Burton,TE,PHI
11706,Jadeveon,Clowney,LB,HOU
11707,Stephon,Tuitt,DE,PIT
11708,Kony,Ealy,DE,NYJ
11709,Trent,Murphy,LB,WAS
11710,Dominique,Easley,DE,FA
11711,Dee,Ford,LB,KCC
11712,Aaron,Lynch,DE,SFO
11716,Ra'Shede,Hageman,DT,FA
11717,Timmy,Jernigan,DT,PHI
11718,Ego,Ferguson,DT,FA
11719,Daniel,McCullers,DT,PIT
11720,Anthony,Barr,LB,MIN
11721,Khalil,Mack,LB,OAK
11722,Ryan,Shazier,LB,PIT
11723,Kyle,Van Noy,LB,NEP
11724,Christian,Jones,LB,CHI
11725,Jeremiah,Attaochu,DE,LAC
11728,C.J.,Mosley,LB,BAL
11730,Shayne,Skov,LB,FA
11732,Max,Bullough,LB,FA
11735,Bradley,Roby,CB,DEN
11736,Justin,Gilbert,CB,FA
11737,Darqueze,Dennard,CB,CIN
11739,Aaron,Colvin,CB,JAC
11740,Ha Ha,Clinton-Dix,S,GBP
11741,Calvin,Pryor,S,JAC
11742,Lamarcus,Joyner,S,LAR
11744,Ed,Reynolds,S,CLE
11746,Terrance,West,RB,BAL
11747,James,White,RB,NEP
11752,Chris,Matthews,WR,BAL
11754,Brandon,Coleman,WR,NOS
11757,Aaron,Donald,DE,LAR
11758,Cody,Latimer,WR,DEN
11760,Jimmy,Garoppolo,QB,NEP
11761,Jerick,McKinnon,RB,MIN
11764,Kyle,Fuller,CB,CHI
11765,Jason,Verrett,CB,LAC
11766,Marcus,Smith,DE,SEA
11767,Deone,Bucannon,LB,ARI
11768,Jimmie,Ward,S,SFO
11769,Demarcus,Lawrence,DE,DAL
11771,Dezmen,Southward,S,FA
11772,Christian,Kirksey,LB,CLE
11773,Scott,Crichton,DE,FA
11774,Jay,Bromley,DT,NYG
11775,Preston,Brown,LB,BUF
11776,Terrence,Brooks,S,NYJ
11778,Will,Sutton,DT,FA
11779,Kareem,Martin,LB,ARI
11780,Khyri,Thornton,DT,DET
11781,Phillip,Gaines,CB,KCC
11782,Will,Clarke,DE,TBB
11783,John,Brown,WR,ARI
11784,Dri,Archer,RB,FA
11785,Richard,Rodgers,TE,GBP
11786,Crockett,Gillmore,TE,FA
11787,Jaylen,Watkins,S,PHI
11788,Bashaud,Breeland,CB,WAS
11789,Justin,Ellis,DT,OAK
11790,Cassius,Marsh,DE,NEP
11791,Ross,Cockrell,CB,NYG
11792,Maurice,Alexander,S,LAR
11793,DaQuan,Jones,DE,TEN
11794,Keith,McGill,S,OAK
11795,Anthony,Hitchens,LB,DAL
11796,Carl,Bradford,LB,FA
11797,Marqueston,Huff,S,FA
11798,Kevin,Norwood,WR,NYG
11799,Walt,Aikens,S,MIA
11801,Pierre,Desir,CB,IND
11802,Tre,Boston,S,LAC
11803,Dontae,Johnson,CB,SFO
11805,Kevin,Pierre-Louis,LB,KCC
11806,Nevin,Lawson,CB,DET
11807,Brent,Urban,DE,BAL
11809,Lorenzo,Taliaferro,RB,FA
11812,Ryan,Grant,WR,WAS
11813,Telvin,Smith,LB,JAC
11814,Ricardo,Allen,S,ATL
11815,Bene,Benwikere,CB,DAL
11816,Avery,Williamson,LB,TEN
11817,Nat,Berhe,S,NYG
11818,Jeremiah,George,LB,IND
11820,Caraun,Reid,DE,FA
11821,Chris,Smith,DE,CIN
11822,Ed,Stinson,DE,NYJ
11823,Ryan,Carrethers,DT,FA
11827,Keith,Reaser,CB,FA
11828,Jordan,Tripp,LB,ATL
11830,Devon,Kennard,LB,NYG
11832,Kenneth,Acker,CB,KCC
11833,Antone,Exum,S,FA
11834,Alfred,Blue,RB,HOU
11835,David,Fales,QB,FA
11838,E.J.,Gaines,CB,BUF
11839,Matt,Hazel,WR,IND
11840,Pat,O'Donnell,PN,CHI
11842,Keith,Wenning,QB,FA
11843,Walter,Powell,WR,FA
11844,Demetri,Goodson,CB,GBP
11849,Eric,Pinkins,LB,FA
11850,Quincy,Enunwa,WR,NYJ
11851,Jay,Prosch,RB,HOU
11852,Marquis,Flowers,LB,NEP
11853,IK,Enemkpali,LB,FA
11855,Dre,Hal,S,HOU
11857,Michael,Campanaro,WR,BAL
11858,Travis,Carrie,CB,OAK
11859,Shamar,Stephen,DT,MIN
11861,Brandon,Watts,LB,MIA
11862,Beau,Allen,DT,PHI
11870,Jeff,Janis,WR,GBP
11871,Terrence,Fede,DE,MIA
11872,Shelby,Harris,DE,DEN
11874,James,Wright,WR,FA
11876,Christian,Bryant,S,FA
11877,Corey,Nelson,LB,DEN
11883,Terrance,Mitchell,CB,KCC
11885,Lonnie,Ballentine,S,FA
11886,Damien,Williams,RB,MIA
11890,Albert,Wilson,WR,KCC
11894,David,Fluellen,RB,TEN
11895,Kapri,Bibbs,RB,FA
11897,Connor,Shaw,QB,FA
11899,Stephen,Morris,QB,FA
11901,Antonio,Andrews,RB,FA
11904,Erik,Swoope,TE,IND
11909,Travis,Coons,PK,FA
11921,Seantavius,Jones,WR,FA
11922,Howard,Jones,DE,FA
11923,George,Atkinson,RB,FA
11925,Allen,Hurns,WR,JAC
11927,Ryan,Hewitt,RB,CIN
11928,Isaiah,Burse,WR,LAC
11931,Bennie,Fowler,WR,DEN
11932,Jeremy,Butler,WR,FA
11936,Chris,Boswell,PK,PIT
11937,Juwan,Thompson,RB,FA
11938,Adam,Thielen,WR,MIN
11941,Branden,Oliver,RB,LAC
11945,Cairo,Santos,PK,FA
11946,Bernard,Reedy,WR,TBB
11947,Brandon,McManus,PK,DEN
11948,Brenton,Bersin,WR,CAR
11950,Chris,McCain,DE,LAC
11951,Willie,Snead,WR,NOS
11954,Jayrone,Elliott,LB,FA
11955,Brock,Coyle,LB,SFO
11956,Daniel,Sorensen,S,KCC
11957,Dontrelle,Inman,WR,LAC
11960,Chandler,Catanzaro,PK,NYJ
11964,Senorise,Perry,RB,MIA
11965,Malcolm,Butler,CB,NEP
11966,Cody,Parkey,PK,MIA
11968,Javontee,Herndon,WR,FA
11970,Mike,Pennel,DT,NYJ
11971,Patrick,Murray,PK,FA
11972,Corey,Brown,WR,BUF
11974,Tyler,Patmon,CB,JAC
11975,Taylor,Gabriel,WR,ATL
11977,Orleans,Darkwa,RB,NYG
11978,Marcus,Burley,CB,HOU
11980,Colton,Schmidt,PN,BUF
11984,Zachary,Orr,LB,FA
11985,Tress,Way,PN,WAS
11993,Zach,Kerr,DT,DEN
11994,Jacquies,Smith,DE,FA
11995,Robert,Nelson,CB,FA
11996,Kasim,Edebali,LB,DEN
11998,Anthony,Johnson,DE,NYJ
12000,Marcus,Roberson,CB,FA
12001,Tenny,Palepoi,DT,LAC
12002,Ethan,Westbrooks,DE,LAR
12005,T.J.,Barnes,DT,FA
12006,Chris,Davis,CB,FA
12008,Kerry,Wynn,DE,NYG
12009,Fitzgerald,Toussaint,RB,FA
12010,Brian,Dixon,CB,FA
12015,K'Waun,Williams,CB,SFO
12019,Jordan,Gay,PK,FA
12038,Rashad,Ross,WR,FA
12039,Asante,Cleveland,TE,LAC
12040,Keith,Smith,RB,DAL
12044,Demontre,Hurst,S,FA
12051,Deandre,Coleman,DT,BUF
12055,Dewey,McDonald,LB,SEA
12062,Freddie,Martino,WR,FA
12065,Steven,Terrell,S,KCC
12072,Adarius,Glanton,LB,TBB
12075,Shaq,Barrett,LB,DEN
12083,Denico,Autry,DE,OAK
12087,Todd,Davis,LB,DEN
12088,Adrian,Phillips,S,LAC
12090,Marcus,Williams,CB,NYJ
12094,Peyton,Thompson,S,JAC
12098,Charcandrick,West,RB,KCC
12099,Josh,Mauro,DE,ARI
12100,Justin,Perillo,TE,FA
12110,Cameron,Brate,TE,TBB
12111,Brandon,Dunn,DE,HOU
12126,Mike,Purcell,DT,FA
12136,Jamie,Meder,DT,CLE
12140,Jameis,Winston,QB,TBB
12141,Marcus,Mariota,QB,TEN
12142,Brett,Hundley,QB,GBP
12144,Bryce,Petty,QB,NYJ
12145,Sean,Mannion,QB,LAR
12146,Garrett,Grayson,QB,FA
12150,Todd,Gurley,RB,LAR
12151,Melvin,Gordon,RB,LAC
12152,Tevin,Coleman,RB,ATL
12153,T.J.,Yeldon,RB,JAC
12154,Jay,Ajayi,RB,MIA
12155,Ameer,Abdullah,RB,DET
12156,Jeremy,Langford,RB,BAL
12157,Duke,Johnson,RB,CLE
12158,David,Cobb,RB,FA
12159,Javorius,Allen,RB,BAL
12160,Karlos,Williams,RB,FA
12161,Cameron,Artis-Payne,RB,CAR
12162,Matt,Jones,RB,IND
12164,Mike,Davis,RB,FA
12166,Terrence,Magee,RB,FA
12169,Thomas,Rawls,RB,SEA
12170,Akeem,Hunt,RB,KCC
12171,David,Johnson,RB,ARI
12173,Malcom,Brown,DT,NEP
12175,Amari,Cooper,WR,OAK
12176,DeVante,Parker,WR,MIA
12177,Kevin,White,WR,CHI
12178,Sammie,Coates,WR,CLE
12179,Jaelen,Strong,WR,JAC
12180,Dorial,Green-Beckham,WR,FA
12181,Nelson,Agholor,WR,PHI
12182,Devin,Smith,WR,FA
12183,Rashad,Greene,WR,JAC
12184,Jamison,Crowder,WR,WAS
12185,Justin,Hardy,WR,ATL
12186,Stefon,Diggs,WR,MIN
12187,Tyler,Lockett,WR,SEA
12188,Phillip,Dorsett,WR,NEP
12189,Tony,Lippett,CB,MIA
12192,Dres,Anderson,WR,FA
12193,Titus,Davis,WR,FA
12194,Antwan,Goodley,WR,FA
12195,Kenny,Bell,WR,BAL
12196,Vince,Mayle,WR,BAL
12197,Breshad,Perriman,WR,BAL
12201,Chris,Harper,WR,FA
12204,DeAndre,Smelter,WR,FA
12205,Devin,Funchess,WR,CAR
12206,Maxx,Williams,TE,BAL
12207,Nick,O'Leary,TE,BUF
12208,Jeff,Heuerman,TE,DEN
12209,Ben,Koyack,TE,JAC
12210,Clive,Walford,TE,OAK
12211,Jesse,James,TE,PIT
12212,Tyler,Kroft,TE,CIN
12213,Blake,Bell,TE,MIN
12215,Randy,Gregory,DE,DAL
12216,Shane,Ray,LB,DEN
12217,Dante,Fowler,DE,JAC
12218,Arik,Armstead,DE,SFO
12219,Mario,Edwards,DE,OAK
12220,Eli,Harold,LB,SFO
12221,Danielle,Hunter,DE,MIN
12222,Trey,Flowers,DE,NEP
12223,Nate,Orchard,DE,CLE
12225,Leonard,Williams,DE,NYJ
12226,Danny,Shelton,DT,CLE
12227,Carl,Davis,DE,BAL
12228,Michael,Bennett,DT,JAC
12229,Jordan,Phillips,DT,MIA
12230,Vic,Beasley,LB,ATL
12231,Shaq,Thompson,LB,CAR
12232,Jake,Ryan,LB,GBP
12233,Kwon,Alexander,LB,TBB
12234,Bud,Dupree,LB,PIT
12236,Paul,Dawson,LB,FA
12237,Ramik,Wilson,LB,KCC
12238,Denzel,Perryman,LB,LAC
12239,Eric,Kendricks,LB,MIN
12243,Stephone,Anthony,LB,MIA
12244,Bryce,Hager,LB,LAR
12245,Marcus,Peters,CB,KCC
12246,P.J.,Williams,CB,NOS
12247,Jalen,Collins,CB,ATL
12248,Trae,Waynes,CB,MIN
12249,Kevin,Johnson,CB,HOU
12250,Landon,Collins,S,NYG
12251,Kurtis,Drummond,S,FA
12252,Anthony,Harris,S,MIN
12253,Derron,Smith,S,CIN
12255,Dan,Quinn,Coach,ATL
12257,Chris,Conley,WR,KCC
12260,Tre,McBride,WR,CHI
12261,Ty,Montgomery,RB,GBP
12263,Darren,Waller,TE,BAL
12264,Zach,Zenner,RB,DET
12266,Jordan,Berry,PN,PIT
12268,Byron,Jones,S,DAL
12269,Damarious,Randall,CB,GBP
12270,Preston,Smith,LB,WAS
12271,Eddie,Goldman,DT,CHI
12272,Benardrick,McKinney,LB,HOU
12273,Hau'oli,Kikaha,DE,NOS
12274,Jaquiski,Tartt,S,SFO
12275,Eric,Rowe,CB,NEP
12276,Ronald,Darby,CB,PHI
12277,Senquez,Golson,CB,FA
12278,Markus,Golden,LB,ARI
12279,Quinten,Rollins,CB,GBP
12280,Frank,Clark,DE,SEA
12281,Jordan,Richards,S,NEP
12283,Owamagbe,Odighizuwa,DE,FA
12284,Alex,Carter,S,FA
12285,Lorenzo,Mauldin,LB,NYJ
12286,Craig,Mager,CB,FA
12287,Jordan,Hicks,LB,PHI
12288,Henry,Anderson,DE,IND
12289,Xavier,Cooper,DT,SFO
12290,Geneo,Grissom,DE,NEP
12291,Steven,Nelson,CB,KCC
12292,Angelo,Blackson,DE,FA
12293,James,Sample,S,FA
12294,Jalston,Fowler,RB,TEN
12295,Clayton,Geathers,S,IND
12296,Gabe,Wright,DT,FA
12297,Ibraheim,Campbell,S,CLE
12298,Rodney,Gunter,DT,ARI
12299,Josh,Shaw,S,CIN
12300,Doran,Grant,CB,FA
12301,Za'Darius,Smith,LB,BAL
12302,Damien,Wilson,LB,DAL
12303,Marcus,Hardison,DT,FA
12305,Grady,Jarrett,DT,ATL
12306,Ben,Heeney,LB,HOU
12307,Martrell,Spaight,LB,WAS
12308,Adrian,Amos,S,CHI
12309,MyCole,Pruitt,TE,FA
12310,Mykkele,Thompson,S,NYG
12311,Bobby,McCain,CB,MIA
12314,David,Parry,DT,NOS
12315,Kyle,Emanuel,LB,LAC
12316,Tyeler,Davison,DT,NOS
12317,C.J.,Uzomah,TE,CIN
12319,J.J.,Nelson,WR,ARI
12321,Ryan,Russell,DE,TBB
12322,Lorenzo,Doss,CB,DEN
12323,Bradley,Pinion,PN,SFO
12324,Damian,Swann,CB,FA
12325,Michael,Burton,RB,CHI
12326,David,Mayo,LB,CAR
12328,Nick,Boyle,TE,BAL
12329,D.J.,Alexander,LB,SEA
12330,James,O'Shaughnessy,TE,JAC
12331,Keith,Mumphery,WR,FA
12336,Tevin,Mitchel,CB,IND
12337,Kaelin,Clay,WR,BUF
12338,Geremy,Davis,WR,FA
