plyrId,avgPick,draftCnt,totDrafts,pprFlg,year,firstNm,lastNm,pos,tm,adpRank,adpPlyrId,passTd,passYds,passInt,pass2pt,rushTd,rushYds,rush2pt,recTd,recYds,rec2pt,recRec,kRetTd,pRetTd,fumRecTd,fumLost,totScore,scoreRank
10302,18.1,826,848,0,2014,DeMarco,Murray,RB,DAL,16.0,10302,0,0,0,0,13,1845,0,0,416,0,57,0,0,0,5,351.1,9.0
10271,18.53,826,848,0,2014,Julio,Jones,WR,ATL,17.0,10271,0,0,0,0,0,1,0,6,1593,0,104,0,0,0,1,297.4,24.0
8360,19.41,826,848,0,2014,Brandon,Marshall,WR,CHI,18.0,8360,0,0,0,0,0,0,0,8,721,0,61,0,0,0,1,179.1,76.0
11193,21.61,817,848,0,2014,Giovani,Bernard,RB,CIN,19.0,11193,0,0,0,0,5,672,0,1,293,0,36,0,0,0,0,168.5,83.0
9118,23.98,825,848,0,2014,Jordy,Nelson,WR,GBP,21.0,9118,0,0,0,0,0,0,0,13,1519,0,98,0,0,0,0,327.9,15.0
10709,24.05,833,848,0,2014,Doug,Martin,RB,TBB,22.0,10709,0,0,0,0,2,494,0,0,64,0,13,0,0,0,0,80.8,143.0
10722,27.08,827,848,0,2014,Alshon,Jeffery,WR,CHI,23.0,10722,0,0,0,0,0,33,0,10,1133,0,85,0,0,0,0,261.6,36.0
9988,27.65,826,848,0,2014,Antonio,Brown,WR,PIT,24.0,9988,1,20,0,0,0,13,0,12,1570,1,122,0,1,0,2,361.1,5.0
11192,28.05,823,848,0,2014,Le'Veon,Bell,RB,PIT,25.0,11192,0,0,0,0,8,1355,0,3,798,0,79,0,0,0,0,360.3,6.0
10870,29.24,826,848,0,2014,Alfred,Morris,RB,WAS,26.0,10870,0,0,0,0,8,1074,0,0,155,0,17,0,0,0,0,187.9,72.0
10372,30.51,829,848,0,2014,Julius,Thomas,TE,DEN,27.0,10372,0,0,0,0,0,0,0,12,489,0,43,0,0,0,0,163.9,90.0
10308,31.3,829,848,0,2014,Randall,Cobb,WR,GBP,28.0,10308,0,0,0,0,0,37,0,12,1287,1,91,0,0,0,2,293.4,27.0
10695,31.43,807,848,0,2014,Andrew,Luck,QB,IND,29.0,10695,40,4761,16,0,3,263,0,0,0,0,0,0,0,0,6,414.74,1.0
9431,31.89,806,848,0,2014,Matthew,Stafford,QB,DET,30.0,9431,22,4247,12,1,2,93,0,0,0,0,0,0,0,0,3,295.18,25.0
9902,32.77,831,848,0,2014,Rob,Gronkowski,TE,NEP,32.0,9902,0,0,0,0,0,0,0,12,1124,0,82,0,0,0,0,266.4,35.0
11175,34.66,834,848,0,2014,Andre,Ellington,RB,ARI,33.0,11175,0,0,0,0,3,660,0,2,395,0,46,0,0,0,2,177.5,78.0
11222,37.38,834,848,0,2014,Keenan,Allen,WR,SDC,34.0,11222,0,0,0,0,0,0,0,4,783,0,77,0,0,0,2,175.3,81.0
8243,38.08,833,848,0,2014,Reggie,Bush,RB,DET,35.0,8243,0,0,0,0,9,1139,0,4,427,0,42,0,0,0,2,272.6,32.0
7873,43.8,835,848,0,2014,Vincent,Jackson,WR,TBB,36.0,7873,0,0,0,0,0,7,0,6,1169,0,56,0,0,0,0,209.6,59.0
7393,43.87,836,848,0,2014,Larry,Fitzgerald,WR,ARI,37.0,7393,0,0,0,0,0,0,0,2,784,0,63,0,0,0,1,151.4,100.0
6931,45.38,841,848,0,2014,Andre,Johnson,WR,HOU,39.0,6931,0,0,0,0,0,-11,0,2,475,1,31,0,0,0,0,91.4,137.0
9250,46.84,833,848,0,2014,Pierre,Garcon,WR,WAS,41.0,9250,0,0,0,0,0,0,0,3,752,0,68,0,0,0,0,161.2,93.0
11225,48.8,833,848,0,2014,Cordarrelle,Patterson,WR,MIN,43.0,11225,0,0,0,0,1,117,0,1,384,0,33,0,0,0,1,93.1,136.0
5848,49.29,812,848,0,2014,Tom,Brady,QB,NEP,44.0,5848,33,4109,9,0,0,57,0,0,0,0,0,0,0,0,3,314.06,18.0
10699,49.43,817,848,0,2014,Nick,Foles,QB,PHI,45.0,10699,13,2163,10,0,0,68,0,0,0,0,0,0,0,0,3,159.32,94.0
9427,53.1,830,848,0,2014,Michael,Crabtree,WR,SFO,47.0,9427,0,0,0,0,0,4,0,4,698,0,68,0,0,0,0,162.2,91.0
7877,53.54,831,848,0,2014,Frank,Gore,RB,SFO,49.0,7877,0,0,0,0,4,1103,0,1,111,0,11,0,0,0,2,158.4,95.0
9441,53.62,833,848,0,2014,Percy,Harvin,WR,NYJ,50.0,9441,0,0,0,0,0,0,0,10,1329,0,86,0,0,0,0,278.9,29.0
10303,55.84,828,848,0,2014,Shane,Vereen,RB,NEP,51.0,10303,0,0,0,0,2,395,0,3,447,0,53,0,0,0,0,167.2,86.0
9075,56.16,828,848,0,2014,DeSean,Jackson,WR,WAS,52.0,9075,0,0,0,0,0,7,0,6,1169,0,56,0,0,0,0,209.6,59.0
8247,57.33,831,848,0,2014,Vernon,Davis,TE,SFO,54.0,8247,0,0,0,0,0,4,0,2,245,0,26,0,0,0,0,62.9,151.0
10721,59.05,831,848,0,2014,Michael,Floyd,WR,ARI,55.0,10721,0,0,0,0,0,2,0,6,841,0,47,0,0,0,1,165.3,87.0
10729,60.93,833,848,0,2014,T.Y.,Hilton,WR,IND,57.0,10729,0,0,0,0,0,20,0,7,1345,0,82,0,0,0,1,258.5,38.0
9099,61.26,817,848,0,2014,Matt,Ryan,QB,ATL,59.0,9099,28,4694,14,1,0,145,0,0,0,0,0,0,0,0,1,338.26,12.0
9078,62.26,829,848,0,2014,Chris,Johnson,RB,NYJ,60.0,9078,0,0,0,0,1,663,0,1,151,0,24,0,0,0,1,115.4,122.0
10273,63.59,809,848,0,2014,Cam,Newton,QB,CAR,61.0,10273,18,3127,12,1,5,539,0,0,0,0,0,0,0,0,5,292.98,28.0
10352,64.68,818,848,0,2014,Jordan,Cameron,TE,CLE,62.0,10352,0,0,0,0,0,0,0,0,465,0,50,0,0,0,1,94.5,133.0
11653,64.7,840,848,0,2014,Bishop,Sankey,RB,TEN,63.0,11653,0,0,0,0,2,572,0,0,133,0,18,0,0,0,2,96.5,129.0
10289,67.63,826,848,0,2014,Torrey,Smith,WR,BAL,64.0,10289,0,0,0,0,0,0,0,11,767,0,49,0,0,0,0,191.7,70.0
7653,67.74,827,848,0,2014,Wes,Welker,WR,DEN,66.0,7653,0,0,0,0,0,0,0,5,962,0,74,0,0,0,0,200.2,65.0
9662,69.49,837,848,0,2014,Julian,Edelman,WR,NEP,67.0,9662,0,0,0,0,0,94,0,4,972,0,92,0,1,0,0,228.6,48.0
9918,70.55,834,848,0,2014,Emmanuel,Sanders,WR,DEN,68.0,9918,0,0,0,0,0,44,0,9,1404,1,101,0,0,0,0,301.8,23.0
9436,71.45,830,848,0,2014,Jeremy,Maclin,WR,PHI,70.0,9436,0,0,0,0,0,0,0,10,1329,0,86,0,0,0,0,278.9,29.0
6997,74.67,815,848,0,2014,Jason,Witten,TE,DAL,71.0,6997,0,0,0,0,0,0,0,5,691,0,63,0,0,0,0,162.1,92.0
10297,77.97,814,848,0,2014,Colin,Kaepernick,QB,SFO,73.0,10297,2,435,2,0,0,35,0,0,0,0,0,0,0,0,2,28.9,168.0
10703,80.22,810,848,0,2014,Russell,Wilson,QB,SEA,74.0,10703,20,3475,7,0,6,849,0,0,17,0,1,0,0,0,0,356.6,8.0
8252,80.34,814,848,0,2014,Jay,Cutler,QB,CHI,75.0,8252,28,3812,18,4,2,198,0,0,0,0,0,0,0,0,6,312.28,19.0
9525,81.62,819,848,0,2014,Mike,Wallace,WR,MIA,76.0,9525,0,0,0,0,0,16,0,10,862,0,67,0,0,0,1,212.8,55.0
11670,84.15,825,848,0,2014,Sammy,Watkins,WR,BUF,77.0,11670,0,0,0,0,0,8,0,6,982,0,65,0,0,0,1,198.0,67.0
9881,86.23,817,848,0,2014,Eric,Decker,WR,NYJ,79.0,9881,0,0,0,0,0,0,0,5,962,0,74,0,0,0,0,200.2,65.0
7260,87.81,814,848,0,2014,Tony,Romo,QB,DAL,81.0,7260,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,2.6,183.0
10312,90.33,794,848,0,2014,Kyle,Rudolph,TE,MIN,82.0,10312,0,0,0,0,0,0,0,2,231,0,24,0,0,0,0,59.1,154.0
10720,90.58,805,848,0,2014,Kendall,Wright,WR,TEN,83.0,10720,0,0,0,0,0,54,0,6,715,0,57,0,0,0,1,167.9,84.0
8931,91.47,814,848,0,2014,Pierre,Thomas,RB,NOS,84.0,8931,0,0,0,0,0,12,0,1,27,0,6,0,0,0,0,15.9,172.0
11674,91.53,829,848,0,2014,Brandin,Cooks,WR,NOS,85.0,11674,0,0,0,0,1,73,0,3,550,0,53,0,0,0,0,139.3,107.0
11248,91.84,778,848,0,2014,Jordan,Reed,TE,WAS,86.0,11248,0,0,0,0,0,0,0,0,465,0,50,0,0,0,1,94.5,133.0
9831,92.16,809,848,0,2014,Golden,Tate,WR,DET,87.0,9831,0,0,0,0,0,30,0,4,1331,0,99,0,0,0,0,259.1,37.0
10334,93.57,810,848,0,2014,Stevan,Ridley,RB,NEP,89.0,10334,0,0,0,0,2,340,0,0,20,0,4,0,0,0,0,52.0,161.0
8687,94.62,790,848,0,2014,Greg,Olsen,TE,CAR,92.0,8687,0,0,0,0,0,0,0,6,1008,0,84,0,0,0,0,220.8,53.0
11211,96.02,810,848,0,2014,Terrance,Williams,WR,DAL,93.0,11211,0,0,0,0,0,0,0,8,633,0,38,0,0,0,0,149.3,101.0
7394,97.68,807,848,0,2014,Philip,Rivers,QB,SDC,94.0,7394,31,4286,18,0,0,104,0,0,0,0,0,0,0,0,2,337.84,13.0
10708,97.85,809,848,0,2014,Lamar,Miller,RB,MIA,95.0,10708,0,0,0,0,8,1099,1,1,278,0,38,0,0,0,2,227.7,49.0
7942,103.1,807,848,0,2014,Darren,Sproles,RB,PHI,97.0,7942,0,0,0,0,6,329,0,0,387,0,40,0,2,0,1,157.6,96.0
11671,104.63,804,848,0,2014,Mike,Evans,WR,TBB,98.0,11671,0,0,0,0,0,0,0,12,1051,0,68,0,0,0,0,245.1,41.0
11247,105.18,771,848,0,2014,Zach,Ertz,TE,PHI,99.0,11247,0,0,0,0,0,0,0,3,702,0,58,0,0,0,1,144.2,105.0
10313,107.03,808,848,0,2014,Andy,Dalton,QB,CIN,100.0,10313,17,3178,16,1,4,166,0,1,18,0,1,0,0,0,2,270.52,34.0
11673,107.5,817,848,0,2014,Kelvin,Benjamin,WR,CAR,101.0,11673,0,0,0,0,0,0,0,9,1008,0,73,0,0,0,1,225.8,50.0
11657,107.73,806,848,0,2014,Carlos,Hyde,RB,SFO,102.0,11657,0,0,0,0,4,333,0,0,68,0,12,0,0,0,1,74.1,147.0
8667,113.19,795,848,0,2014,Dwayne,Bowe,WR,KCC,104.0,8667,0,0,0,0,0,7,0,0,116,0,7,0,0,0,2,15.3,173.0
9693,118.02,767,848,0,2014,Danny,Woodhead,RB,SDC,106.0,9693,0,0,0,0,0,39,0,0,34,0,5,0,0,0,0,12.3,174.0
11232,118.64,751,848,0,2014,DeAndre,Hopkins,WR,HOU,107.0,11232,0,0,0,0,0,0,0,6,1210,0,76,0,0,0,1,231.0,44.0
7401,120.09,796,848,0,2014,Ben,Roethlisberger,QB,PIT,109.0,7401,30,4659,8,3,0,24,0,0,-6,0,0,0,0,0,4,310.16,21.0
9044,122.55,722,848,0,2014,Martellus,Bennett,TE,CHI,111.0,9044,0,0,0,0,0,0,0,6,916,2,90,0,0,0,0,221.6,52.0
11660,123.49,750,848,0,2014,Devonta,Freeman,RB,ATL,113.0,11660,0,0,0,0,1,248,0,1,225,0,30,0,0,0,1,87.3,138.0
10276,125.09,754,848,0,2014,Mark,Ingram,RB,NOS,114.0,10276,0,0,0,0,9,964,0,0,145,0,29,0,0,0,1,191.9,69.0
8268,125.42,768,848,0,2014,DeAngelo,Williams,RB,CAR,115.0,8268,0,0,0,0,0,122,0,1,187,0,21,0,0,0,0,57.9,155.0
11212,125.89,709,848,0,2014,Justin,Hunter,WR,TEN,116.0,11212,0,0,0,0,0,0,0,2,458,0,27,0,0,0,0,84.8,142.0
11654,127.47,739,848,0,2014,Jeremy,Hill,RB,CIN,117.0,11654,0,0,0,0,9,1077,0,0,209,0,26,0,0,0,2,204.6,62.0
11213,127.97,701,848,0,2014,Tavon,Austin,WR,STL,118.0,11213,0,0,0,0,2,224,0,0,239,0,32,0,1,0,0,96.3,130.0
9087,131.91,764,848,0,2014,Darren,McFadden,RB,OAK,120.0,9087,0,0,0,0,2,534,0,0,212,0,36,0,0,0,1,120.6,116.0
10744,132.85,681,848,0,2014,Ladarius,Green,TE,SDC,121.0,10744,0,0,0,0,0,3,0,1,74,0,6,0,0,0,0,19.7,169.0
11746,133.39,695,848,0,2014,Terrance,West,RB,CLE,122.0,11746,0,0,0,0,4,673,0,1,64,0,11,0,0,0,1,112.7,124.0
10960,136.86,325,848,0,2014,Josh,Gordon,WR,CLE,124.0,10960,0,0,0,0,0,0,0,0,303,0,24,0,0,0,0,54.3,158.0
6929,138.24,729,848,0,2014,Carson,Palmer,QB,ARI,125.0,6929,11,1626,3,0,0,25,0,0,0,0,0,0,0,0,1,115.54,121.0
11695,139.15,639,848,0,2014,Eric,Ebron,TE,DET,127.0,11695,0,0,0,0,0,0,0,1,248,0,25,0,0,0,0,55.8,156.0
11676,140.82,619,848,0,2014,Jordan,Matthews,WR,PHI,128.0,11676,0,0,0,0,0,0,0,8,872,0,67,0,0,0,0,202.2,64.0
9308,140.97,680,848,0,2014,Danny,Amendola,WR,NEP,129.0,9308,0,0,0,0,0,0,0,1,200,0,27,0,0,0,0,53.0,160.0
10409,141.64,629,848,0,2014,Charles,Clay,TE,MIA,130.0,10409,0,0,0,0,0,0,0,3,605,0,58,0,0,0,0,136.5,108.0
7236,141.67,661,848,0,2014,Antonio,Gates,TE,SDC,131.0,7236,0,0,0,0,0,0,0,12,821,0,69,0,0,0,0,223.1,51.0
11179,142.5,596,848,0,2014,Christine,Michael,RB,SEA,132.0,11179,0,0,0,0,0,175,0,0,12,0,1,0,0,0,0,19.7,169.0
7813,143.07,686,848,0,2014,Alex,Smith,QB,KCC,133.0,7813,19,3284,6,0,1,254,0,0,0,0,0,0,0,0,2,246.76,40.0
11466,143.55,617,848,0,2014,Khiry,Robinson,RB,NOS,134.0,11466,0,0,0,0,1,663,0,1,151,0,24,0,0,0,1,115.4,122.0
10697,144.01,684,848,0,2014,Ryan,Tannehill,QB,MIA,135.0,10697,27,4056,12,0,1,317,0,0,-4,0,1,0,0,0,2,328.54,14.0
11229,144.85,662,848,0,2014,Markus,Wheaton,WR,PIT,136.0,11229,0,0,0,0,0,19,0,2,627,0,50,0,0,0,0,126.6,111.0
11227,145.85,595,848,0,2014,Kenny,Stills,WR,NOS,137.0,11227,0,0,0,0,0,-2,0,3,931,0,63,0,0,0,0,173.9,82.0
9064,147.51,663,848,0,2014,Joe,Flacco,QB,BAL,138.0,9064,27,3986,12,0,2,70,0,0,0,0,0,0,0,0,0,310.44,20.0
7391,148.73,643,848,0,2014,Eli,Manning,QB,NYG,139.0,7391,30,4410,14,0,1,31,0,0,0,0,0,0,0,0,4,325.5,16.0
10077,151.06,561,848,0,2014,Chris,Ivory,RB,NYJ,142.0,10077,0,0,0,0,6,820,0,1,123,0,18,0,0,0,1,152.3,98.0
10930,152.76,564,848,0,2014,Jarrett,Boykin,WR,GBP,144.0,10930,0,0,0,0,0,0,0,10,1329,0,86,0,0,0,0,278.9,29.0
9898,153.82,570,848,0,2014,LeGarrette,Blount,RB,NEP,145.0,9898,0,0,0,0,5,547,0,0,54,0,10,0,0,0,1,98.1,127.0
11641,155.12,536,848,0,2014,Johnny,Manziel,QB,CLE,146.0,11641,0,157,0,0,0,15,0,0,0,0,0,0,0,0,0,7.78,177.0
11250,155.82,474,848,0,2014,Tyler,Eifert,TE,CIN,147.0,11250,0,0,0,0,0,0,0,0,37,0,3,0,0,0,0,6.7,179.0
9101,156.94,508,848,0,2014,Jonathan,Stewart,RB,CAR,149.0,9101,0,0,0,0,3,812,0,1,181,0,25,0,0,0,1,146.3,103.0
11214,158.27,446,848,0,2014,Aaron,Dobson,WR,NEP,151.0,11214,0,0,0,0,0,0,0,2,548,1,48,0,0,0,0,116.8,118.0
11672,160.83,439,848,0,2014,Marqise,Lee,WR,JAC,154.0,11672,0,0,0,0,0,9,0,1,422,0,37,0,0,0,0,86.1,140.0
10742,161.11,430,848,0,2014,Dwayne,Allen,TE,IND,156.0,10742,0,0,0,0,0,0,0,8,395,0,29,0,0,0,0,116.5,120.0
9545,161.85,465,848,0,2014,Brian,Hartline,WR,MIA,157.0,9545,0,0,0,0,0,0,0,3,375,0,25,0,0,0,0,80.5,144.0
6589,162.23,430,848,0,2014,Josh,McCown,QB,TBB,158.0,6589,11,2206,14,0,3,127,0,0,0,0,0,0,0,0,4,182.94,74.0
11244,164.86,395,848,0,2014,Travis,Kelce,TE,KCC,161.0,11244,0,0,0,0,0,0,0,5,862,0,67,0,0,1,3,183.2,73.0
10527,165.67,418,848,0,2014,Doug,Baldwin,WR,SEA,162.0,10527,0,0,0,0,0,8,0,3,825,0,66,0,0,0,0,167.3,85.0
9467,167.05,385,848,0,2014,Kenny,Britt,WR,STL,163.0,9467,0,0,0,0,0,14,0,3,748,0,48,0,0,0,0,142.2,106.0
8416,167.63,440,848,0,2014,Delanie,Walker,TE,TEN,164.0,8416,0,0,0,0,0,0,0,4,890,0,63,0,0,0,0,176.0,80.0
11640,168.22,251,848,0,2014,Teddy,Bridgewater,QB,MIN,165.0,11640,14,2936,12,2,1,209,0,0,0,0,0,0,0,0,0,220.34,54.0
11679,168.55,294,848,0,2014,Odell,Beckham,WR,NYG,166.0,11679,0,0,0,0,0,35,0,12,1305,0,91,0,0,0,1,295.0,26.0
8510,168.98,342,848,0,2014,Miles,Austin,WR,CLE,168.0,8510,0,0,0,0,2,224,0,0,239,0,32,0,1,0,0,96.3,130.0
10743,169.66,342,848,0,2014,Coby,Fleener,TE,IND,169.0,10743,0,0,0,0,0,0,0,8,774,0,51,0,0,0,0,176.4,79.0
11526,170.56,203,848,0,2014,Tim,Wright,TE,NEP,170.0,11526,0,0,0,0,0,0,0,1,42,0,7,0,0,0,0,17.2,171.0
11747,172.28,270,848,0,2014,James,White,RB,NEP,171.0,11747,0,0,0,0,0,38,0,0,23,0,5,0,0,0,0,11.1,176.0
11758,172.34,264,848,0,2014,Cody,Latimer,WR,DEN,172.0,11758,0,0,0,0,0,0,0,0,23,0,2,0,0,0,0,4.3,180.0
10961,174.52,330,848,0,2014,Lance,Dunbar,RB,DAL,174.0,10961,0,0,0,0,0,99,0,0,217,0,18,0,0,0,0,49.6,164.0
11642,174.65,223,848,0,2014,Blake,Bortles,QB,JAC,175.0,11642,11,2907,17,1,0,421,0,0,0,0,0,0,0,0,1,232.38,43.0
11675,175.88,119,848,0,2014,Davante,Adams,WR,GBP,177.0,11675,0,0,0,0,0,0,0,3,446,0,38,0,0,0,0,100.6,125.0
10975,175.97,187,848,0,2014,Jonathan,Grimes,RB,HOU,178.0,10975,0,0,0,0,3,812,0,1,181,0,25,0,0,0,1,146.3,103.0
11432,177.2,122,848,0,2014,Benny,Cunningham,RB,STL,180.0,11432,0,0,0,0,3,244,0,1,352,0,45,0,0,0,2,124.6,112.0
11697,178.06,198,848,0,2014,Austin,Seferian-Jenkins,TE,TBB,181.0,11697,0,0,0,0,0,0,0,2,221,0,21,0,0,0,1,53.1,159.0
10601,178.17,241,848,0,2014,Andrew,Hawkins,WR,CLE,182.0,10601,0,0,0,0,0,0,0,6,1210,0,76,0,0,0,1,231.0,44.0
1600,179.39,173,848,0,2014,Malcom,Floyd,WR,SDC,183.0,1600,0,0,0,0,0,2,0,6,841,0,47,0,0,0,1,165.3,87.0
8042,179.75,119,848,0,2014,Matt,Cassel,QB,MIN,184.0,8042,3,425,4,0,0,19,0,0,0,0,0,0,0,0,0,38.9,166.0
11228,181.27,222,848,0,2014,Robert,Woods,WR,BUF,187.0,11228,0,0,0,0,0,0,0,5,699,1,65,0,0,0,1,164.9,89.0
9474,182.05,246,848,0,2014,Jared,Cook,TE,STL,189.0,9474,0,0,0,0,0,0,0,3,634,0,52,0,0,0,0,133.4,109.0
11785,182.59,174,848,0,2014,Richard,Rodgers,TE,GBP,190.0,11785,0,0,0,0,0,0,0,2,225,0,20,0,0,0,0,54.5,157.0
9936,183.03,193,848,0,2014,Garrett,Graham,TE,HOU,193.0,9936,0,0,0,0,0,0,0,0,53,0,2,0,0,0,0,7.3,178.0
10723,183.14,120,848,0,2014,Mohamed,Sanu,WR,CIN,194.0,10723,1,79,0,0,0,51,0,5,774,1,56,0,0,0,0,177.66,77.0
9843,183.32,149,848,0,2014,Brandon,LaFell,WR,NEP,195.0,9843,0,0,0,0,0,13,0,7,953,0,74,0,0,0,1,210.6,58.0
8838,183.6,118,848,0,2014,Brent,Celek,TE,PHI,196.0,8838,0,0,0,0,0,0,0,1,340,0,32,0,0,0,1,70.0,149.0
11696,183.69,136,848,0,2014,Jace,Amaro,TE,NYJ,197.0,11696,0,0,0,0,0,0,0,2,118,0,18,0,0,0,0,41.8,165.0
11154,184.46,166,848,0,2014,E.J.,Manuel,QB,BUF,199.0,11154,5,838,3,0,1,52,0,0,0,0,0,0,0,0,0,70.72,148.0
11644,186.01,117,848,0,2014,Derek,Carr,QB,OAK,202.0,11644,21,3271,12,0,0,96,0,0,0,0,0,0,0,0,4,240.44,42.0
11440,186.49,139,848,0,2014,Kenbrell,Thompkins,WR,OAK,203.0,11440,0,0,0,0,0,0,0,6,1210,0,76,0,0,0,1,231.0,44.0
11454,186.51,145,848,0,2014,C.J.,Anderson,RB,DEN,204.0,11454,0,0,0,0,8,849,0,2,324,0,34,0,0,0,0,211.3,57.0
10300,187.09,142,848,0,2014,Jacquizz,Rodgers,RB,ATL,206.0,10300,0,0,0,0,1,217,0,1,173,0,29,0,0,0,0,80.0,145.0
11150,187.23,175,848,0,2014,Geno,Smith,QB,NYJ,207.0,11150,13,2525,13,0,1,238,0,0,0,0,0,0,0,0,3,202.8,63.0
11678,189.51,82,848,0,2014,Allen,Robinson,WR,JAC,208.0,11678,0,0,0,0,0,0,0,2,548,1,48,0,0,0,0,116.8,118.0
11761,190.39,85,848,0,2014,Jerick,McKinnon,RB,MIN,209.0,11761,0,0,0,0,0,538,0,0,135,0,27,0,0,0,0,94.3,135.0
9144,191.11,141,848,0,2014,Harry,Douglas,WR,ATL,210.0,9144,0,0,0,0,0,0,0,2,556,1,51,0,0,0,0,120.6,117.0
10714,191.55,101,848,0,2014,Robert,Turbin,RB,SEA,211.0,10714,0,0,0,0,0,306,0,2,186,0,16,0,0,0,1,75.2,146.0
11656,192.07,76,848,0,2014,Charles,Sims,RB,TBB,212.0,11656,0,0,0,0,1,185,0,0,190,0,19,0,0,0,1,60.5,153.0
8062,192.92,132,848,0,2014,Ryan,Fitzpatrick,QB,HOU,213.0,8062,17,2483,8,0,2,188,0,0,0,0,0,0,0,0,1,212.12,56.0
11688,193.45,47,848,0,2014,Martavis,Bryant,WR,PIT,214.0,11688,0,0,0,0,0,12,0,7,528,0,25,0,0,0,0,121.0,115.0
11668,195.12,56,848,0,2014,Isaiah,Crowell,RB,CLE,216.0,11668,0,0,0,0,8,607,0,0,87,0,9,0,0,0,2,122.4,114.0
11677,195.99,73,848,0,2014,Donte,Moncrief,WR,IND,219.0,11677,0,0,0,0,0,17,0,3,444,0,32,0,0,0,0,96.1,132.0
11783,196.06,103,848,0,2014,John,Brown,WR,ARI,220.0,11783,0,0,0,0,0,-6,0,5,696,0,48,0,0,0,0,147.0,102.0
4891,197.4,97,848,0,2014,Michael,Vick,QB,NYJ,221.0,4891,40,4761,16,0,3,263,0,0,0,0,0,0,0,0,6,414.74,1.0
8117,198.74,43,848,0,2014,Nate,Washington,WR,TEN,222.0,8117,0,0,0,0,1,28,0,2,62,0,6,0,0,0,0,33.0,167.0
11925,199.44,48,848,0,2014,Allen,Hurns,WR,JAC,223.0,11925,0,0,0,0,0,0,0,6,677,0,51,0,0,0,0,154.7,97.0
11659,202.33,58,848,0,2014,De'Anthony,Thomas,RB,KCC,226.0,11659,0,0,0,0,1,248,0,1,225,0,30,0,0,0,1,87.3,138.0
11076,203.87,69,848,0,2014,Jermaine,Kearse,WR,SEA,227.0,11076,0,17,0,0,0,15,0,1,537,0,38,0,0,0,0,99.88,126.0
9315,204.68,76,848,0,2014,Mike,Tolbert,RB,CAR,228.0,9315,0,0,0,0,0,37,0,0,-5,0,1,0,0,0,0,4.2,182.0
9714,205.25,51,848,0,2014,Brian,Hoyer,QB,CLE,230.0,9714,12,3339,13,0,0,33,0,0,0,0,0,0,0,0,1,208.86,61.0
11681,205.88,50,848,0,2014,Paul,Richardson,WR,SEA,231.0,11681,0,0,0,0,0,0,0,1,271,0,29,0,0,0,0,62.1,152.0
11176,206.11,61,848,0,2014,Stepfan,Taylor,RB,ARI,232.0,11176,0,0,0,0,2,340,0,0,20,0,4,0,0,0,0,52.0,161.0
11252,206.48,62,848,0,2014,Levine,Toilolo,TE,ATL,235.0,11252,0,0,0,0,0,0,0,2,238,0,31,0,0,0,1,64.8,150.0
8269,206.97,68,848,0,2014,Marcedes,Lewis,TE,JAC,236.0,8269,0,0,0,0,0,0,0,2,206,0,18,0,0,0,0,50.6,163.0
