plyrId,avgPick,draftCnt,totDrafts,pprFlg,year,firstNm,lastNm,pos,tm,adpRank
11454,34.48,706,718,0,2016,C.J.,Anderson,RB,DEN,33.0
11670,34.66,705,718,0,2016,Sammy,Watkins,WR,BUF,34.0
12169,36.8,722,718,0,2016,Thomas,Rawls,RB,SEA,35.0
9884,39.75,706,718,0,2016,Demaryius,Thomas,WR,DEN,36.0
11390,40.97,723,718,0,2016,Latavius,Murray,RB,OAK,37.0
10308,42.46,721,718,0,2016,Randall,Cobb,WR,GBP,38.0
11657,43.48,705,718,0,2016,Carlos,Hyde,RB,SFO,39.0
11248,43.65,705,718,0,2016,Jordan,Reed,TE,WAS,40.0
4925,44.37,684,718,0,2016,Drew,Brees,QB,NOS,41.0
10302,45.24,706,718,0,2016,DeMarco,Murray,RB,TEN,42.0
9122,45.81,702,718,0,2016,Matt,Forte,RB,NYJ,43.0
11673,46.85,705,718,0,2016,Kelvin,Benjamin,WR,CAR,44.0
11680,47.06,720,718,0,2016,Jarvis,Landry,WR,MIA,45.0
11654,47.59,705,718,0,2016,Jeremy,Hill,RB,CIN,46.0
7401,48.77,693,718,0,2016,Ben,Roethlisberger,QB,PIT,47.0
8687,51.01,702,718,0,2016,Greg,Olsen,TE,CAR,48.0
9662,51.62,721,718,0,2016,Julian,Edelman,WR,NEP,49.0
10527,52.57,721,718,0,2016,Doug,Baldwin,WR,SEA,50.0
12156,55.59,697,718,0,2016,Jeremy,Langford,RB,CHI,51.0
9436,56.69,712,718,0,2016,Jeremy,Maclin,WR,KCC,52.0
9101,57.14,702,718,0,2016,Jonathan,Stewart,RB,CAR,53.0
5848,57.91,693,718,0,2016,Tom,Brady,QB,NEP,54.0
11677,58.17,702,718,0,2016,Donte,Moncrief,WR,IND,55.0
9831,58.83,718,718,0,2016,Golden,Tate,WR,DET,56.0
12151,61.56,701,718,0,2016,Melvin,Gordon,RB,SDC,57.0
9881,61.98,697,718,0,2016,Eric,Decker,WR,NYJ,58.0
10721,62.3,715,718,0,2016,Michael,Floyd,WR,NEP,59.0
9851,66.01,696,718,0,2016,Ryan,Mathews,RB,PHI,60.0
6929,66.7,679,718,0,2016,Carson,Palmer,QB,ARI,61.0
11244,66.73,710,718,0,2016,Travis,Kelce,TE,KCC,62.0
7393,70.55,700,718,0,2016,Larry,Fitzgerald,WR,ARI,63.0
9690,73.4,690,718,0,2016,Arian,Foster,RB,FA,64.0
11642,73.64,680,718,0,2016,Blake,Bortles,QB,JAC,65.0
12162,74.07,694,718,0,2016,Matt,Jones,RB,WAS,66.0
11925,78.31,697,718,0,2016,Allen,Hurns,WR,JAC,67.0
11676,78.57,692,718,0,2016,Jordan,Matthews,WR,PHI,68.0
12157,78.63,688,718,0,2016,Duke,Johnson,RB,CLE,69.0
8416,79.46,679,718,0,2016,Delanie,Walker,TE,TEN,70.0
7391,81.01,685,718,0,2016,Eli,Manning,QB,NYG,71.0
10960,81.17,693,718,0,2016,Josh,Gordon,WR,CLE,72.0
9918,81.26,693,718,0,2016,Emmanuel,Sanders,WR,DEN,73.0
11193,81.37,697,718,0,2016,Giovani,Bernard,RB,CIN,74.0
7877,81.91,692,718,0,2016,Frank,Gore,RB,IND,75.0
12187,83.89,692,718,0,2016,Tyler,Lockett,WR,SEA,76.0
10743,84.64,682,718,0,2016,Coby,Fleener,TE,NOS,77.0
8268,84.96,710,718,0,2016,DeAngelo,Williams,RB,PIT,78.0
12155,85.02,687,718,0,2016,Ameer,Abdullah,RB,DET,79.0
9075,85.76,690,718,0,2016,DeSean,Jackson,WR,WAS,80.0
11783,86.13,690,718,0,2016,John,Brown,WR,ARI,81.0
12626,88.92,694,718,0,2016,Derrick,Henry,RB,TEN,82.0
10738,89.81,695,718,0,2016,Marvin,Jones,WR,DET,83.0
9680,90.06,698,718,0,2016,Rashad,Jennings,RB,NYG,84.0
7394,92.94,678,718,0,2016,Philip,Rivers,QB,SDC,85.0
9693,92.97,679,718,0,2016,Danny,Woodhead,RB,SDC,86.0
11644,93.76,676,718,0,2016,Derek,Carr,QB,OAK,87.0
12153,94.85,678,718,0,2016,T.J.,Yeldon,RB,JAC,88.0
9427,95.12,704,718,0,2016,Michael,Crabtree,WR,OAK,89.0
11250,95.27,660,718,0,2016,Tyler,Eifert,TE,CIN,90.0
12176,96.46,680,718,0,2016,DeVante,Parker,WR,MIA,91.0
10077,97.03,687,718,0,2016,Chris,Ivory,RB,JAC,92.0
9189,98.86,658,718,0,2016,Gary,Barnidge,TE,CLE,93.0
12658,99.99,695,718,0,2016,Sterling,Shepard,WR,NYG,94.0
10372,100.74,645,718,0,2016,Julius,Thomas,TE,JAC,95.0
12140,103.72,671,718,0,2016,Jameis,Winston,QB,TBB,96.0
12177,104.23,667,718,0,2016,Kevin,White,WR,CHI,97.0
9898,104.47,701,718,0,2016,LeGarrette,Blount,RB,NEP,98.0
10700,105.95,670,718,0,2016,Kirk,Cousins,QB,WAS,99.0
10389,107.31,380,718,0,2016,Dion,Lewis,RB,NEP,100.0
12154,109.03,667,718,0,2016,Jay,Ajayi,RB,MIA,101.0
11247,109.21,613,718,0,2016,Zach,Ertz,TE,PHI,102.0
12186,110.7,657,718,0,2016,Stefon,Diggs,WR,MIN,103.0
9278,112.13,628,718,0,2016,Justin,Forsett,RB,DEN,104.0
7236,113.45,633,718,0,2016,Antonio,Gates,TE,SDC,105.0
9925,114.05,651,718,0,2016,Jimmy,Graham,TE,SEA,106.0
9431,114.82,676,718,0,2016,Matthew,Stafford,QB,DET,107.0
11668,116.7,643,718,0,2016,Isaiah,Crowell,RB,CLE,108.0
11213,116.84,654,718,0,2016,Tavon,Austin,WR,RAM,109.0
11951,116.86,635,718,0,2016,Willie,Snead,WR,NOS,110.0
10313,120.32,660,718,0,2016,Andy,Dalton,QB,CIN,111.0
10413,120.54,654,718,0,2016,Tyrod,Taylor,QB,BUF,112.0
11199,123.11,566,718,0,2016,Spencer,Ware,RB,KCC,113.0
11656,123.25,640,718,0,2016,Charles,Sims,RB,TBB,114.0
12205,123.84,610,718,0,2016,Devin,Funchess,WR,CAR,115.0
12261,123.98,51,718,0,2016,Ty,Montgomery,WR,GBP,116.0
12141,124.94,647,718,0,2016,Marcus,Mariota,QB,TEN,117.0
12646,125.08,611,718,0,2016,Corey,Coleman,WR,CLE,118.0
9044,126.23,618,718,0,2016,Martellus,Bennett,TE,NEP,119.0
9099,129.2,645,718,0,2016,Matt,Ryan,QB,ATL,120.0
11229,129.66,624,718,0,2016,Markus,Wheaton,WR,PIT,121.0
10737,129.98,603,718,0,2016,Travis,Benjamin,WR,SDC,122.0
7873,130.38,598,718,0,2016,Vincent,Jackson,WR,TBB,123.0
12152,130.76,605,718,0,2016,Tevin,Coleman,RB,ATL,124.0
11179,131.75,592,718,0,2016,Christine,Michael,RB,GBP,125.0
10742,131.99,569,718,0,2016,Dwayne,Allen,TE,IND,126.0
10289,132.88,582,718,0,2016,Torrey,Smith,WR,SFO,127.0
12652,133.11,551,718,0,2016,Michael,Thomas,WR,NOS,128.0
9474,137.13,521,718,0,2016,Jared,Cook,TE,GBP,129.0
10744,137.44,268,718,0,2016,Ladarius,Green,TE,PIT,130.0
6997,138.82,570,718,0,2016,Jason,Witten,TE,DAL,131.0
12645,139.63,455,718,0,2016,Laquon,Treadwell,WR,MIN,132.0
11188,140.46,550,718,0,2016,Theo,Riddick,RB,DET,133.0
