byeWk,draftCnt,frmt,name,ovrlAdp,playerId,pos,rdAdp,rdCnt,team,tmCnt,year
11,1804,dynasty,Cam Newton,87.3,1794,QB,9.07,15,CAR,10,2008
6,1219,dynasty,Eddie Lacy,87.4,1987,RB,9.07,15,SEA,10,2008
8,1557,dynasty,Eric Decker,87.4,1764,WR,9.07,15,TEN,10,2008
11,1504,dynasty,Andrew Luck,89.5,1897,QB,9.09,15,IND,10,2008
6,1518,dynasty,Thomas Rawls,90.0,2337,RB,9.10,15,SEA,10,2008
10,1171,dynasty,Jeremy Maclin,92.7,1649,WR,10.03,15,BAL,10,2008
8,1201,dynasty,Randall Cobb,93.0,1806,WR,10.03,15,GB,10,2008
9,1658,dynasty,Kyle Rudolph,93.3,1799,TE,10.03,15,MIN,10,2008
5,1090,dynasty,Denver Defense,94.5,1309,DEF,10.04,15,DEN,10,2008
9,1066,dynasty,Tyrell Williams,95.0,2483,WR,10.05,15,LAC,10,2008
9,1563,dynasty,Ben Roethlisberger,95.5,1006,QB,10.05,15,PIT,10,2008
9,596,dynasty,Cameron Meredith,99.5,2428,WR,10.09,15,CHI,10,2008
11,1453,dynasty,Jacquizz Rodgers,100.0,1827,RB,10.10,15,TB,10,2008
11,1609,dynasty,Jonathan Stewart,100.5,1344,RB,10.10,15,CAR,10,2008
7,922,dynasty,Houston Defense,101.2,1312,DEF,11.01,15,HOU,10,2008
10,2106,dynasty,Zach Ertz,101.9,1978,TE,11.02,15,PHI,10,2008
9,1220,dynasty,Philip Rivers,102.2,995,QB,11.02,15,LAC,10,2008
11,797,dynasty,Donte Moncrief,102.6,2137,WR,11.03,15,IND,10,2008
10,950,dynasty,Kansas City Defense,104.2,1315,DEF,11.04,15,KC,10,2008
6,1250,dynasty,Dak Prescott,104.6,2377,QB,11.05,15,DAL,10,2008
7,848,dynasty,Marvin Jones,105.6,2061,WR,11.06,15,DET,10,2008
9,1263,dynasty,Chris Hogan,105.9,2076,WR,11.06,15,NE,10,2008
8,1414,dynasty,Jamaal Williams,106.0,2445,RB,11.06,15,GB,10,2008
9,2033,dynasty,Hunter Henry,106.1,2354,TE,11.06,15,LAC,10,2008
6,1148,dynasty,Seattle Defense,106.2,1327,DEF,11.06,15,SEA,10,2008
8,687,dynasty,Corey Davis,107.8,2435,WR,11.08,15,TEN,10,2008
8,839,dynasty,John Brown,107.9,2138,WR,11.08,15,ARI,10,2008
9,960,dynasty,Corey Coleman,108.0,2346,WR,11.08,15,CLE,10,2008
7,1194,dynasty,Matthew Stafford,109.2,1664,QB,11.09,15,DET,10,2008
12,15,dynasty,Colin Kaepernick,110.0,1803,QB,11.10,15,FA,10,2008
5,1274,dynasty,Samaje Perine,110.2,2441,RB,11.10,15,WAS,10,2008
9,848,dynasty,New England Defense,113.9,1318,DEF,12.04,15,NE,10,2008
9,5,dynasty,Jesse James,114.0,2323,TE,12.04,15,PIT,10,2008
6,1186,dynasty,Jeremy Hill,114.9,2127,RB,12.05,15,CIN,10,2008
8,8,dynasty,Chris Johnson,115.3,1347,RB,12.05,15,ARI,10,2008
6,776,dynasty,Jordan Matthews,117.0,2121,WR,12.07,15,BUF,10,2008
9,894,dynasty,Adam Thielen,120.2,2431,WR,12.10,15,MIN,10,2008
10,15,dynasty,Alex Smith,120.3,1076,QB,12.10,15,KC,10,2008
9,977,dynasty,Minnesota Defense,120.7,1317,DEF,13.01,15,MIN,10,2008
10,1829,dynasty,Justin Tucker,121.2,1962,PK,13.01,15,BAL,10,2008
9,54,dynasty,Antonio Gates,122.2,415,TE,13.02,15,LAC,10,2008
9,1465,dynasty,Stephen Gostkowski,122.4,438,PK,13.02,15,NE,10,2008
5,1388,dynasty,Jamaal Charles,122.4,1368,RB,13.02,15,DEN,10,2008
9,924,dynasty,Duke Johnson,122.6,2285,RB,13.03,15,CLE,10,2008
8,965,dynasty,Arizona Defense,122.6,1250,DEF,13.03,15,ARI,10,2008
6,992,dynasty,Andy Dalton,122.8,1802,QB,13.03,15,CIN,10,2008
11,5,dynasty,Robbie Gould,123.0,439,PK,13.03,15,SF,10,2008
11,10,dynasty,Kenny Stills,123.0,2011,WR,13.03,15,MIA,10,2008
7,828,dynasty,Theo Riddick,123.1,2033,RB,13.03,15,DET,10,2008
9,1204,dynasty,Rex Burkhead,123.1,2029,RB,13.03,15,NE,10,2008
10,9,dynasty,Cordarrelle Patterson,123.3,1976,WR,13.03,15,OAK,10,2008
8,704,dynasty,Rishard Matthews,123.5,2241,WR,13.04,15,TEN,10,2008
9,547,dynasty,Kenny Britt,123.8,1657,WR,13.04,15,CLE,10,2008
9,9,dynasty,DeAngelo Williams,124.7,1257,RB,13.05,15,PIT,10,2008
8,774,dynasty,Eli Manning,124.9,749,QB,13.05,15,NYG,10,2008
6,193,dynasty,Jason Witten,124.9,1286,TE,13.05,15,DAL,10,2008
10,47,dynasty,Jared Cook,125.1,1658,TE,13.05,15,OAK,10,2008
8,5,dynasty,Josh Brown,125.6,139,PK,13.06,15,NYG,10,2008
11,919,dynasty,Jack Doyle,126.0,2430,TE,13.06,15,IND,10,2008
9,890,dynasty,Latavius Murray,126.2,2023,RB,13.06,15,MIN,10,2008
11,577,dynasty,O.J. Howard,126.3,2446,TE,13.06,15,TB,10,2008
8,21,dynasty,J.J. Nelson,126.4,2485,WR,13.06,15,ARI,10,2008
9,68,dynasty,Dion Lewis,126.8,1860,RB,13.07,15,NE,10,2008
5,686,dynasty,Ted Ginn Jr,127.2,426,WR,13.07,15,NO,10,2008
10,9,dynasty,Joe Flacco,127.3,1343,QB,13.07,15,BAL,10,2008
9,241,dynasty,James White,127.4,2154,RB,13.07,15,NE,10,2008
8,14,dynasty,Dede Westbrook,127.5,2466,WR,13.08,15,JAC,10,2008
11,1032,dynasty,Matt Forte,127.7,1354,RB,13.08,15,NYJ,10,2008
5,39,dynasty,DeAngelo Henderson,128.2,2508,RB,13.08,15,DEN,10,2008
7,429,dynasty,Eric Ebron,128.3,2112,TE,13.08,15,DET,10,2008
11,97,dynasty,Cameron Brate,128.3,2427,TE,13.08,15,TB,10,2008
11,158,dynasty,Julius Thomas,128.3,1881,TE,13.08,15,MIA,10,2008
11,6,dynasty,Nick Folk,128.7,383,PK,13.09,15,TB,10,2008
6,123,dynasty,Cole Beasley,128.8,1970,WR,13.09,15,DAL,10,2008
11,15,dynasty,Devin Funchess,128.8,2303,WR,13.09,15,CAR,10,2008
6,242,dynasty,Jonathan Williams,129.0,2387,RB,13.09,15,BUF,10,2008
6,661,dynasty,Zay Jones,129.1,2468,WR,13.09,15,BUF,10,2008
10,159,dynasty,DeAndre Washington,129.1,2382,RB,13.09,15,OAK,10,2008
9,99,dynasty,Danny Amendola,129.2,1720,WR,13.09,15,NE,10,2008
10,771,dynasty,Carson Wentz,129.2,2352,QB,13.09,15,PHI,10,2008
10,137,dynasty,Wendell Smallwood,129.4,2385,RB,13.09,15,PHI,10,2008
9,17,dynasty,DeShone Kizer,129.5,2486,QB,13.10,15,CLE,10,2008
8,590,dynasty,Cooper Kupp,129.6,2449,WR,13.10,15,LAR,10,2008
10,9,dynasty,Nelson Agholor,129.8,2288,WR,13.10,15,PHI,10,2008
6,407,dynasty,CJ Prosise,130.1,2364,RB,13.10,15,SEA,10,2008
8,839,dynasty,NY Giants Defense,130.2,1320,DEF,13.10,15,NYG,10,2008
9,13,dynasty,Kendall Wright,130.2,1916,WR,13.10,15,CHI,10,2008
5,142,dynasty,Coby Fleener,130.3,1923,TE,13.10,15,NO,10,2008
5,272,dynasty,Austin Hooper,130.3,2361,TE,13.10,15,ATL,10,2008
7,277,dynasty,Donta Foreman,130.3,2440,RB,13.10,15,HOU,10,2008
10,111,dynasty,Darren Sproles,130.4,1105,RB,13.10,15,PHI,10,2008
5,807,dynasty,Matt Bryant,130.6,150,PK,14.01,15,ATL,10,2008
8,203,dynasty,Sterling Shepard,130.6,2349,WR,14.01,15,NYG,10,2008
8,19,dynasty,Shane Vereen,130.7,1822,RB,14.01,15,NYG,10,2008
9,103,dynasty,James Conner,131.1,2470,RB,14.01,15,PIT,10,2008
6,54,dynasty,Alfred Morris,131.1,1961,RB,14.01,15,DAL,10,2008
9,26,dynasty,Tarik Cohen,131.2,2493,RB,14.01,15,CHI,10,2008
10,600,dynasty,Mike Wallace,131.2,1678,WR,14.01,15,BAL,10,2008
9,32,dynasty,Dwayne Allen,131.3,1924,TE,14.01,15,NE,10,2008
11,579,dynasty,Marlon Mack,131.5,2469,RB,14.02,15,IND,10,2008
6,84,dynasty,Tyler Lockett,131.6,2304,WR,14.02,15,SEA,10,2008
8,438,dynasty,Carson Palmer,131.7,900,QB,14.02,15,ARI,10,2008
5,133,dynasty,Alvin Kamara,132.0,2439,RB,14.02,15,NO,10,2008
9,260,dynasty,Kevin White,132.2,2278,WR,14.02,15,CHI,10,2008
5,91,dynasty,Mohamed Sanu,132.2,1919,WR,14.02,15,ATL,10,2008
6,120,dynasty,Christopher Carson,132.3,2518,RB,14.02,15,SEA,10,2008
7,389,dynasty,Kenny Golladay,132.3,2488,WR,14.02,15,DET,10,2008
6,153,dynasty,Tyrod Taylor,132.3,1880,QB,14.02,15,BUF,10,2008
8,77,dynasty,Evan Engram,132.5,2451,TE,14.03,15,NYG,10,2008
11,118,dynasty,Joe Williams,132.7,2473,RB,14.03,15,SF,10,2008
5,80,dynasty,Josh Doctson,132.8,2347,WR,14.03,15,WAS,10,2008
10,24,dynasty,Oakland Defense,133.0,1322,DEF,14.03,15,OAK,10,2008
6,29,dynasty,Giovani Bernard,133.0,1979,RB,14.03,15,CIN,10,2008
6,624,dynasty,Dan Bailey,133.2,1891,PK,14.03,15,DAL,10,2008
9,11,dynasty,Malcolm Mitchell,133.4,2371,WR,14.03,15,NE,10,2008
6,12,dynasty,Dallas Defense,133.7,1308,DEF,14.04,15,DAL,10,2008
7,48,dynasty,Deshaun Watson,133.9,2444,QB,14.04,15,HOU,10,2008
9,26,dynasty,Travis Benjamin,134.0,2189,WR,14.04,15,LAC,10,2008
11,6,dynasty,Charles Sims,134.3,2134,RB,14.04,15,TB,10,2008
9,7,dynasty,Nick Novak,134.6,884,PK,14.05,15,LAC,10,2008
6,70,dynasty,John Ross,134.6,2437,WR,14.05,15,CIN,10,2008
5,12,dynasty,New Orleans Defense,134.7,1319,DEF,14.05,15,NO,10,2008
9,16,dynasty,Cleveland Defense,134.8,1307,DEF,14.05,15,CLE,10,2008
9,12,dynasty,Mitch Trubisky,134.9,2461,QB,14.05,15,CHI,10,2008
10,55,dynasty,Charcandrick West,135.5,2339,RB,14.06,15,KC,10,2008
11,875,dynasty,Carolina Defense,135.8,1304,DEF,14.06,15,CAR,10,2008
5,284,dynasty,Taylor Gabriel,136.0,2484,WR,14.06,15,ATL,10,2008
8,17,dynasty,Allen Hurns,136.0,2251,WR,14.06,15,JAC,10,2008
11,131,dynasty,Robby Anderson,136.0,2523,WR,14.06,15,NYJ,10,2008
11,7,dynasty,Roberto Aguayo,136.1,2422,PK,14.06,15,TB,10,2008
10,7,dynasty,Javorius Allen,136.6,2307,RB,14.07,15,BAL,10,2008
10,19,dynasty,Torrey Smith,136.7,1807,WR,14.07,15,PHI,10,2008
9,28,dynasty,Sam Bradford,136.8,1725,QB,14.07,15,MIN,10,2008
9,16,dynasty,Knile Davis,137.5,1997,RB,14.08,15,PIT,10,2008
5,115,dynasty,Atlanta Defense,137.5,1334,DEF,14.08,15,ATL,10,2008
10,334,dynasty,Baltimore Defense,137.6,1332,DEF,14.08,15,BAL,10,2008
11,72,dynasty,Jay Cutler,137.6,265,QB,14.08,15,MIA,10,2008
9,655,dynasty,Pittsburgh Defense,137.7,1324,DEF,14.08,15,PIT,10,2008
8,703,dynasty,Mason Crosby,137.7,251,PK,14.08,15,GB,10,2008
8,21,dynasty,Green Bay Defense,137.9,1311,DEF,14.08,15,GB,10,2008
9,17,dynasty,Mike Williams,138.1,2436,WR,14.08,15,LAC,10,2008
9,38,dynasty,LA Chargers Defense,138.2,1325,DEF,14.08,15,LAC,10,2008
10,523,dynasty,Philadelphia Defense,138.7,1323,DEF,14.09,15,PHI,10,2008
8,175,dynasty,LA Rams Defense,139.0,1328,DEF,14.09,15,LAR,10,2008
6,25,dynasty,Steven Hauschka,139.1,1705,PK,14.09,15,BUF,10,2008
6,134,dynasty,Buffalo Defense,139.6,1303,DEF,14.10,15,BUF,10,2008
9,10,dynasty,Branden Oliver,139.7,2271,RB,14.10,15,LAC,10,2008
9,29,dynasty,Josh Gordon,140.0,1951,WR,14.10,15,CLE,10,2008
5,670,dynasty,Wil Lutz,140.1,2522,PK,14.10,15,NO,10,2008
11,26,dynasty,Tampa Bay Defense,141.0,1329,DEF,15.01,15,TB,10,2008
10,514,dynasty,Sebastian Janikowski,141.0,593,PK,15.01,15,OAK,10,2008
8,7,dynasty,Tennessee Defense,141.4,1330,DEF,15.01,15,TEN,10,2008
8,131,dynasty,Jacksonville Defense,141.5,1314,DEF,15.02,15,JAC,10,2008
9,5,dynasty,Jeremy Langford,141.6,2306,RB,15.02,15,CHI,10,2008
11,435,dynasty,Adam Vinatieri,141.9,1195,PK,15.02,15,IND,10,2008
7,376,dynasty,Matt Prater,142.9,1390,PK,15.03,15,DET,10,2008
5,305,dynasty,Brandon McManus,143.2,2336,PK,15.03,15,DEN,10,2008
10,336,dynasty,Cairo Santos,143.3,2335,PK,15.03,15,KC,10,2008
11,11,dynasty,Marquise Goodwin,143.6,1993,WR,15.04,15,SF,10,2008
6,253,dynasty,Blair Walsh,143.7,1957,PK,15.04,15,SEA,10,2008
9,153,dynasty,Chris Boswell,143.8,2340,PK,15.04,15,PIT,10,2008
5,124,dynasty,Dustin Hopkins,144.2,2022,PK,15.04,15,WAS,10,2008
8,11,dynasty,Phil Dawson,144.7,290,PK,15.05,15,ARI,10,2008
8,22,dynasty,Ryan Succop,145.1,1704,PK,15.05,15,TEN,10,2008
11,78,dynasty,Graham Gano,145.3,1774,PK,15.05,15,CAR,10,2008
