averagePick,draftsSelectedIn,id,maxPick,minPick,name,position,status,team,TEAM_COUNT,PPR_FLG,YEAR,SRC_ADP,SRC_PLYR
2.83,100,9448,24,1,"McCoy, LeSean",RB,,PHI,14,0,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
3.65,100,9054,18,1,"Charles, Jamaal",RB,,KCC,14,0,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
4.01,102,8658,43,1,"Peterson, Adrian",RB,,MIN,14,0,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
4.83,6,0661,18,1,"Broncos, Denver",TMQB,,DEN,14,0,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
7.01,94,3291,47,1,"Manning, Peyton",QB,,DEN,14,0,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
7.01,102,9122,27,1,"Forte, Matt",RB,,CHI,14,0,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
7.33,6,0673,19,3,"Packers, Green Bay",TMQB,,GBP,14,0,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
7.79,102,8657,22,1,"Johnson, Calvin",WR,,DET,14,0,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
8.20,100,11201,44,3,"Lacy, Eddie",RB,,GBP,14,0,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
8.33,6,0679,24,1,"Saints, New Orleans",TMQB,,NOS,14,0,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
10.47,96,7836,33,1,"Rodgers, Aaron",QB,,GBP,14,0,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
11.38,102,8670,55,1,"Lynch, Marshawn",RB,,SEA,14,0,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
11.47,101,9884,39,3,"Thomas, Demaryius",WR,,DEN,14,0,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
12.10,101,9925,41,3,"Graham, Jimmy",TE,,NOS,14,0,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
12.46,95,4925,56,2,"Brees, Drew",QB,,NOS,14,0,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
14.33,6,0672,34,1,"Lions, Detroit",TMQB,,DET,14,0,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
