byeWk,draftCnt,frmt,name,ovrlAdp,playerId,pos,rdAdp,rdCnt,team,tmCnt,year
9,62,dynasty,Cameron Meredith,96.0,2428,WR,12.08,15,CHI,8,2016
6,224,dynasty,Seattle Defense,96.2,1327,DEF,12.08,15,SEA,8,2016
10,160,dynasty,Zach Ertz,96.2,1978,TE,12.08,15,PHI,8,2016
9,209,dynasty,Philip Rivers,96.5,995,QB,13.01,15,LAC,8,2016
9,136,dynasty,Chris Hogan,96.9,2076,WR,13.01,15,NE,8,2016
9,288,dynasty,Stephen Gostkowski,96.9,438,PK,13.01,15,NE,8,2016
8,5,dynasty,Evan Engram,97.2,2451,TE,13.01,15,NYG,8,2016
10,304,dynasty,Justin Tucker,97.3,1962,PK,13.01,15,BAL,8,2016
9,108,dynasty,Tyrell Williams,97.4,2483,WR,13.01,15,LAC,8,2016
9,5,dynasty,Danny Amendola,98.8,1720,WR,13.03,15,NE,8,2016
11,162,dynasty,Jacquizz Rodgers,99.3,1827,RB,13.03,15,TB,8,2016
9,6,dynasty,Dion Lewis,99.5,1860,RB,13.04,15,NE,8,2016
6,213,dynasty,Dak Prescott,99.9,2377,QB,13.04,15,DAL,8,2016
9,170,dynasty,Hunter Henry,100.4,2354,TE,13.04,15,LAC,8,2016
11,123,dynasty,Donte Moncrief,100.7,2137,WR,13.05,15,IND,8,2016
8,69,dynasty,Jamaal Williams,100.8,2445,RB,13.05,15,GB,8,2016
7,81,dynasty,Marvin Jones,100.9,2061,WR,13.05,15,DET,8,2016
9,11,dynasty,James White,101.5,2154,RB,13.05,15,NE,8,2016
11,16,dynasty,O.J. Howard,101.6,2446,TE,13.06,15,TB,8,2016
11,8,dynasty,Julius Thomas,101.6,1881,TE,13.06,15,MIA,8,2016
9,113,dynasty,New England Defense,101.6,1318,DEF,13.06,15,NE,8,2016
8,59,dynasty,Corey Davis,102.5,2435,WR,13.06,15,TEN,8,2016
8,12,dynasty,Carson Palmer,102.5,900,QB,13.07,15,ARI,8,2016
11,140,dynasty,Jonathan Stewart,103.3,1344,RB,13.07,15,CAR,8,2016
5,57,dynasty,Samaje Perine,103.3,2441,RB,13.07,15,WAS,8,2016
5,62,dynasty,Jamaal Charles,103.7,1368,RB,13.08,15,DEN,8,2016
9,78,dynasty,Corey Coleman,104.0,2346,WR,13.08,15,CLE,8,2016
8,10,dynasty,LA Rams Defense,104.0,1328,DEF,13.08,15,LAR,8,2016
7,145,dynasty,Matthew Stafford,104.1,1664,QB,13.08,15,DET,8,2016
10,9,dynasty,Mike Wallace,104.1,1678,WR,13.08,15,BAL,8,2016
8,24,dynasty,Rishard Matthews,104.3,2241,WR,13.08,15,TEN,8,2016
9,17,dynasty,Duke Johnson,104.8,2285,RB,14.01,15,CLE,8,2016
11,33,dynasty,Jack Doyle,105.1,2430,TE,14.01,15,IND,8,2016
5,12,dynasty,Atlanta Defense,105.8,1334,DEF,14.02,15,ATL,8,2016
6,38,dynasty,Andy Dalton,106.4,1802,QB,14.02,15,CIN,8,2016
10,14,dynasty,Carson Wentz,106.5,2352,QB,14.03,15,PHI,8,2016
5,24,dynasty,Ted Ginn Jr,106.5,426,WR,14.03,15,NO,8,2016
9,133,dynasty,Minnesota Defense,106.6,1317,DEF,14.03,15,MIN,8,2016
8,23,dynasty,Eli Manning,106.8,749,QB,14.03,15,NYG,8,2016
8,133,dynasty,Arizona Defense,106.9,1250,DEF,14.03,15,ARI,8,2016
7,8,dynasty,Kenny Golladay,107.0,2488,WR,14.03,15,DET,8,2016
8,72,dynasty,John Brown,107.0,2138,WR,14.03,15,ARI,8,2016
6,33,dynasty,Jeremy Hill,107.5,2127,RB,14.04,15,CIN,8,2016
7,11,dynasty,Donta Foreman,107.5,2440,RB,14.04,15,HOU,8,2016
8,15,dynasty,Cooper Kupp,107.6,2449,WR,14.04,15,LAR,8,2016
11,13,dynasty,Marlon Mack,108.3,2469,RB,14.04,15,IND,8,2016
5,173,dynasty,Matt Bryant,108.3,150,PK,14.04,15,ATL,8,2016
9,15,dynasty,Adam Thielen,108.3,2431,WR,14.04,15,MIN,8,2016
9,5,dynasty,Kevin White,108.4,2278,WR,14.04,15,CHI,8,2016
9,35,dynasty,Rex Burkhead,108.5,2029,RB,14.05,15,NE,8,2016
11,9,dynasty,Marquise Goodwin,109.3,1993,WR,14.05,15,SF,8,2016
7,22,dynasty,Theo Riddick,109.8,2033,RB,14.06,15,DET,8,2016
11,42,dynasty,Carolina Defense,110.0,1304,DEF,14.06,15,CAR,8,2016
5,27,dynasty,Austin Hooper,110.4,2361,TE,14.06,15,ATL,8,2016
6,30,dynasty,Jordan Matthews,110.4,2121,WR,14.06,15,BUF,8,2016
6,164,dynasty,Dan Bailey,110.4,1891,PK,14.06,15,DAL,8,2016
5,8,dynasty,Taylor Gabriel,110.5,2484,WR,14.07,15,ATL,8,2016
9,17,dynasty,Kenny Britt,111.2,1657,WR,14.07,15,CLE,8,2016
6,31,dynasty,Zay Jones,111.4,2468,WR,14.07,15,BUF,8,2016
6,9,dynasty,Buffalo Defense,112.4,1303,DEF,14.08,15,BUF,8,2016
8,56,dynasty,NY Giants Defense,112.5,1320,DEF,15.01,15,NYG,8,2016
9,37,dynasty,Pittsburgh Defense,112.6,1324,DEF,15.01,15,PIT,8,2016
10,30,dynasty,Philadelphia Defense,112.8,1323,DEF,15.01,15,PHI,8,2016
10,43,dynasty,Sebastian Janikowski,113.1,593,PK,15.01,15,OAK,8,2016
8,7,dynasty,Jacksonville Defense,113.3,1314,DEF,15.01,15,JAC,8,2016
10,14,dynasty,Baltimore Defense,113.3,1332,DEF,15.01,15,BAL,8,2016
5,67,dynasty,Wil Lutz,114.2,2522,PK,15.02,15,NO,8,2016
11,18,dynasty,Adam Vinatieri,114.9,1195,PK,15.03,15,IND,8,2016
8,103,dynasty,Mason Crosby,115.0,251,PK,15.03,15,GB,8,2016
5,32,dynasty,Brandon McManus,115.1,2336,PK,15.03,15,DEN,8,2016
7,36,dynasty,Matt Prater,115.5,1390,PK,15.03,15,DET,8,2016
10,26,dynasty,Cairo Santos,116.8,2335,PK,15.05,15,KC,8,2016
6,19,dynasty,Blair Walsh,116.8,1957,PK,15.05,15,SEA,8,2016
