averagePick,draftsSelectedIn,id,maxPick,minPick,name,position,status,team,TEAM_COUNT,PPR_FLG,YEAR,SRC_ADP,SRC_PLYR
2.33,3377,9448,211,1,"McCoy, LeSean",RB,,PHI,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
2.87,3376,9054,206,1,"Charles, Jamaal",RB,,KCC,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
4.77,3374,8658,210,1,"Peterson, Adrian",RB,,MIN,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
5.28,3378,8657,209,1,"Johnson, Calvin",WR,,DET,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
6.27,3380,9122,78,1,"Forte, Matt",RB,,CHI,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
8.29,3371,9884,216,1,"Thomas, Demaryius",WR,,DEN,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
8.41,3366,11201,207,1,"Lacy, Eddie",RB,,GBP,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
9.21,3378,9925,207,1,"Graham, Jimmy",TE,,NOS,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
10.84,3382,9823,213,1,"Bryant, Dez",WR,,DAL,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
11.57,3378,10261,211,1,"Green, A.J.",WR,,CIN,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
13.42,3328,3291,208,1,"Manning, Peyton",QB,,DEN,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
14.52,3378,10271,85,1,"Jones, Julio",WR,,ATL,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
15.28,3387,8360,93,1,"Marshall, Brandon",WR,,CHI,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
17.03,3382,11174,203,1,"Ball, Montee",RB,,DEN,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
17.27,3386,8670,212,1,"Lynch, Marshawn",RB,,SEA,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
17.96,3388,10302,198,1,"Murray, DeMarco",RB,,DAL,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
18.05,3340,7836,88,1,"Rodgers, Aaron",QB,,GBP,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
19.50,3377,11193,204,1,"Bernard, Giovani",RB,,CIN,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
20.20,3339,4925,214,1,"Brees, Drew",QB,,NOS,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
20.81,3383,9988,103,1,"Brown, Antonio",WR,,PIT,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
21.71,3383,9118,119,1,"Nelson, Jordy",WR,,GBP,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
22.34,3371,10722,199,1,"Jeffery, Alshon",WR,,CHI,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
25.02,3371,11192,209,2,"Bell, Le'Veon",RB,,PIT,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
25.90,3387,10709,193,2,"Martin, Doug",RB,,TBB,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
26.10,3395,10308,160,3,"Cobb, Randall",WR,,GBP,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
26.53,3391,9690,251,1,"Foster, Arian",RB,,HOU,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
28.10,3389,9902,205,1,"Gronkowski, Rob",TE,,NEP,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
28.33,3390,10372,198,3,"Thomas, Julius",TE,,DEN,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
32.11,3397,11175,210,3,"Ellington, Andre",RB,,ARI,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
32.14,3396,11222,203,2,"Allen, Keenan",WR,,SDC,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
34.20,3388,11189,238,2,"Stacy, Zac",RB,,STL,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
34.81,3396,10870,353,1,"Morris, Alfred",RB,,WAS,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
38.09,3403,9250,158,2,"Garcon, Pierre",WR,,WAS,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
38.82,3400,8243,277,1,"Bush, Reggie",RB,,DET,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
39.65,3339,10695,201,1,"Luck, Andrew",QB,,IND,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
39.83,3400,10080,180,7,"Cruz, Victor",WR,,NYG,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
40.78,3402,7873,121,1,"Jackson, Vincent",WR,,TBB,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
40.86,3408,6931,162,1,"Johnson, Andre",WR,,HOU,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
41.45,3348,9431,215,2,"Stafford, Matthew",QB,,DET,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
42.46,3403,9822,309,2,"Spiller, C.J.",RB,,BUF,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
42.78,3392,11225,197,2,"Patterson, Cordarrelle",WR,,MIN,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
43.18,3403,7393,138,6,"Fitzgerald, Larry",WR,,ARI,12,1,2014,https://www70.myfantasyleague.com/2014/export?TYPE=adp&JSON=1&FRANCHISES=12&IS_PPR=1,https://www70.myfantasyleague.com/2014/export?TYPE=players&JSON=1
