byeWk,draftCnt,frmt,name,ovrlAdp,playerId,pos,rdAdp,rdCnt,team,tmCnt,year
6,2279,standard,Darren McFadden,69.3,1341,RB,7.09,15,DAL,10,2013
9,787,standard,Julian Edelman,69.4,1708,WR,7.09,15,NE,10,2013
11,1870,standard,Jarvis Landry,69.8,2132,WR,7.10,15,MIA,10,2013
5,2212,standard,Jamison Crowder,72.0,2331,WR,8.02,15,WAS,10,2013
5,2109,standard,Rob Kelley,72.0,2429,RB,8.02,15,WAS,10,2013
8,1078,standard,Martellus Bennett,72.4,1364,TE,8.02,15,GB,10,2013
5,1845,standard,Tevin Coleman,73.9,2289,RB,8.04,15,ATL,10,2013
8,1087,standard,Paul Perkins,74.6,2383,RB,8.05,15,NYG,10,2013
5,1722,standard,Willie Snead,75.6,2223,WR,8.06,15,NO,10,2013
11,1120,standard,Jameis Winston,76.1,2275,QB,8.06,15,TB,10,2013
11,1417,standard,Frank Gore,79.2,437,RB,8.09,15,IND,10,2013
5,1735,standard,Emmanuel Sanders,79.6,1762,WR,8.10,15,DEN,10,2013
8,1789,standard,Marcus Mariota,79.9,2276,QB,8.10,15,TEN,10,2013
8,1251,standard,Delanie Walker,81.4,1201,TE,9.01,15,TEN,10,2013
10,1176,standard,Danny Woodhead,83.7,1776,RB,9.04,15,BAL,10,2013
5,1562,standard,Kirk Cousins,83.8,1902,QB,9.04,15,WAS,10,2013
10,1229,standard,Terrance West,84.2,2139,RB,9.04,15,BAL,10,2013
11,1530,standard,DeSean Jackson,84.2,1357,WR,9.04,15,TB,10,2013
11,1640,standard,Pierre Garcon,86.4,1707,WR,9.06,15,SF,10,2013
8,5,standard,Jared Abbrederis,87.0,2162,WR,9.07,15,GB,10,2013
11,1804,standard,Cam Newton,87.3,1794,QB,9.07,15,CAR,10,2013
6,1219,standard,Eddie Lacy,87.4,1987,RB,9.07,15,SEA,10,2013
8,1557,standard,Eric Decker,87.4,1764,WR,9.07,15,TEN,10,2013
11,1504,standard,Andrew Luck,89.5,1897,QB,9.09,15,IND,10,2013
6,1518,standard,Thomas Rawls,90.0,2337,RB,9.10,15,SEA,10,2013
10,1171,standard,Jeremy Maclin,92.7,1649,WR,10.03,15,BAL,10,2013
8,1201,standard,Randall Cobb,93.0,1806,WR,10.03,15,GB,10,2013
9,1658,standard,Kyle Rudolph,93.3,1799,TE,10.03,15,MIN,10,2013
5,1090,standard,Denver Defense,94.5,1309,DEF,10.04,15,DEN,10,2013
9,1066,standard,Tyrell Williams,95.0,2483,WR,10.05,15,LAC,10,2013
9,1563,standard,Ben Roethlisberger,95.5,1006,QB,10.05,15,PIT,10,2013
9,596,standard,Cameron Meredith,99.5,2428,WR,10.09,15,CHI,10,2013
11,1453,standard,Jacquizz Rodgers,100.0,1827,RB,10.10,15,TB,10,2013
11,1609,standard,Jonathan Stewart,100.5,1344,RB,10.10,15,CAR,10,2013
7,922,standard,Houston Defense,101.2,1312,DEF,11.01,15,HOU,10,2013
10,2106,standard,Zach Ertz,101.9,1978,TE,11.02,15,PHI,10,2013
9,1220,standard,Philip Rivers,102.2,995,QB,11.02,15,LAC,10,2013
11,797,standard,Donte Moncrief,102.6,2137,WR,11.03,15,IND,10,2013
10,950,standard,Kansas City Defense,104.2,1315,DEF,11.04,15,KC,10,2013
6,1250,standard,Dak Prescott,104.6,2377,QB,11.05,15,DAL,10,2013
7,848,standard,Marvin Jones,105.6,2061,WR,11.06,15,DET,10,2013
9,1263,standard,Chris Hogan,105.9,2076,WR,11.06,15,NE,10,2013
8,1414,standard,Jamaal Williams,106.0,2445,RB,11.06,15,GB,10,2013
9,2033,standard,Hunter Henry,106.1,2354,TE,11.06,15,LAC,10,2013
6,1148,standard,Seattle Defense,106.2,1327,DEF,11.06,15,SEA,10,2013
8,687,standard,Corey Davis,107.8,2435,WR,11.08,15,TEN,10,2013
8,839,standard,John Brown,107.9,2138,WR,11.08,15,ARI,10,2013
9,960,standard,Corey Coleman,108.0,2346,WR,11.08,15,CLE,10,2013
7,1194,standard,Matthew Stafford,109.2,1664,QB,11.09,15,DET,10,2013
12,15,standard,Colin Kaepernick,110.0,1803,QB,11.10,15,FA,10,2013
5,1274,standard,Samaje Perine,110.2,2441,RB,11.10,15,WAS,10,2013
9,848,standard,New England Defense,113.9,1318,DEF,12.04,15,NE,10,2013
9,5,standard,Jesse James,114.0,2323,TE,12.04,15,PIT,10,2013
6,1186,standard,Jeremy Hill,114.9,2127,RB,12.05,15,CIN,10,2013
8,8,standard,Chris Johnson,115.3,1347,RB,12.05,15,ARI,10,2013
6,776,standard,Jordan Matthews,117.0,2121,WR,12.07,15,BUF,10,2013
9,894,standard,Adam Thielen,120.2,2431,WR,12.10,15,MIN,10,2013
10,15,standard,Alex Smith,120.3,1076,QB,12.10,15,KC,10,2013
9,977,standard,Minnesota Defense,120.7,1317,DEF,13.01,15,MIN,10,2013
10,1829,standard,Justin Tucker,121.2,1962,PK,13.01,15,BAL,10,2013
9,54,standard,Antonio Gates,122.2,415,TE,13.02,15,LAC,10,2013
9,1465,standard,Stephen Gostkowski,122.4,438,PK,13.02,15,NE,10,2013
5,1388,standard,Jamaal Charles,122.4,1368,RB,13.02,15,DEN,10,2013
9,924,standard,Duke Johnson,122.6,2285,RB,13.03,15,CLE,10,2013
8,965,standard,Arizona Defense,122.6,1250,DEF,13.03,15,ARI,10,2013
6,992,standard,Andy Dalton,122.8,1802,QB,13.03,15,CIN,10,2013
11,5,standard,Robbie Gould,123.0,439,PK,13.03,15,SF,10,2013
11,10,standard,Kenny Stills,123.0,2011,WR,13.03,15,MIA,10,2013
7,828,standard,Theo Riddick,123.1,2033,RB,13.03,15,DET,10,2013
9,1204,standard,Rex Burkhead,123.1,2029,RB,13.03,15,NE,10,2013
10,9,standard,Cordarrelle Patterson,123.3,1976,WR,13.03,15,OAK,10,2013
8,704,standard,Rishard Matthews,123.5,2241,WR,13.04,15,TEN,10,2013
9,547,standard,Kenny Britt,123.8,1657,WR,13.04,15,CLE,10,2013
9,9,standard,DeAngelo Williams,124.7,1257,RB,13.05,15,PIT,10,2013
8,774,standard,Eli Manning,124.9,749,QB,13.05,15,NYG,10,2013
6,193,standard,Jason Witten,124.9,1286,TE,13.05,15,DAL,10,2013
10,47,standard,Jared Cook,125.1,1658,TE,13.05,15,OAK,10,2013
8,5,standard,Josh Brown,125.6,139,PK,13.06,15,NYG,10,2013
11,919,standard,Jack Doyle,126.0,2430,TE,13.06,15,IND,10,2013
9,890,standard,Latavius Murray,126.2,2023,RB,13.06,15,MIN,10,2013
11,577,standard,O.J. Howard,126.3,2446,TE,13.06,15,TB,10,2013
8,21,standard,J.J. Nelson,126.4,2485,WR,13.06,15,ARI,10,2013
9,68,standard,Dion Lewis,126.8,1860,RB,13.07,15,NE,10,2013
5,686,standard,Ted Ginn Jr,127.2,426,WR,13.07,15,NO,10,2013
10,9,standard,Joe Flacco,127.3,1343,QB,13.07,15,BAL,10,2013
9,241,standard,James White,127.4,2154,RB,13.07,15,NE,10,2013
8,14,standard,Dede Westbrook,127.5,2466,WR,13.08,15,JAC,10,2013
11,1032,standard,Matt Forte,127.7,1354,RB,13.08,15,NYJ,10,2013
5,39,standard,DeAngelo Henderson,128.2,2508,RB,13.08,15,DEN,10,2013
7,429,standard,Eric Ebron,128.3,2112,TE,13.08,15,DET,10,2013
11,97,standard,Cameron Brate,128.3,2427,TE,13.08,15,TB,10,2013
11,158,standard,Julius Thomas,128.3,1881,TE,13.08,15,MIA,10,2013
11,6,standard,Nick Folk,128.7,383,PK,13.09,15,TB,10,2013
6,123,standard,Cole Beasley,128.8,1970,WR,13.09,15,DAL,10,2013
11,15,standard,Devin Funchess,128.8,2303,WR,13.09,15,CAR,10,2013
6,242,standard,Jonathan Williams,129.0,2387,RB,13.09,15,BUF,10,2013
6,661,standard,Zay Jones,129.1,2468,WR,13.09,15,BUF,10,2013
10,159,standard,DeAndre Washington,129.1,2382,RB,13.09,15,OAK,10,2013
9,99,standard,Danny Amendola,129.2,1720,WR,13.09,15,NE,10,2013
10,771,standard,Carson Wentz,129.2,2352,QB,13.09,15,PHI,10,2013
10,137,standard,Wendell Smallwood,129.4,2385,RB,13.09,15,PHI,10,2013
9,17,standard,DeShone Kizer,129.5,2486,QB,13.10,15,CLE,10,2013
8,590,standard,Cooper Kupp,129.6,2449,WR,13.10,15,LAR,10,2013
10,9,standard,Nelson Agholor,129.8,2288,WR,13.10,15,PHI,10,2013
6,407,standard,CJ Prosise,130.1,2364,RB,13.10,15,SEA,10,2013
8,839,standard,NY Giants Defense,130.2,1320,DEF,13.10,15,NYG,10,2013
9,13,standard,Kendall Wright,130.2,1916,WR,13.10,15,CHI,10,2013
5,142,standard,Coby Fleener,130.3,1923,TE,13.10,15,NO,10,2013
5,272,standard,Austin Hooper,130.3,2361,TE,13.10,15,ATL,10,2013
7,277,standard,Donta Foreman,130.3,2440,RB,13.10,15,HOU,10,2013
10,111,standard,Darren Sproles,130.4,1105,RB,13.10,15,PHI,10,2013
5,807,standard,Matt Bryant,130.6,150,PK,14.01,15,ATL,10,2013
8,203,standard,Sterling Shepard,130.6,2349,WR,14.01,15,NYG,10,2013
8,19,standard,Shane Vereen,130.7,1822,RB,14.01,15,NYG,10,2013
9,103,standard,James Conner,131.1,2470,RB,14.01,15,PIT,10,2013
6,54,standard,Alfred Morris,131.1,1961,RB,14.01,15,DAL,10,2013
9,26,standard,Tarik Cohen,131.2,2493,RB,14.01,15,CHI,10,2013
10,600,standard,Mike Wallace,131.2,1678,WR,14.01,15,BAL,10,2013
9,32,standard,Dwayne Allen,131.3,1924,TE,14.01,15,NE,10,2013
11,579,standard,Marlon Mack,131.5,2469,RB,14.02,15,IND,10,2013
6,84,standard,Tyler Lockett,131.6,2304,WR,14.02,15,SEA,10,2013
8,438,standard,Carson Palmer,131.7,900,QB,14.02,15,ARI,10,2013
5,133,standard,Alvin Kamara,132.0,2439,RB,14.02,15,NO,10,2013
9,260,standard,Kevin White,132.2,2278,WR,14.02,15,CHI,10,2013
5,91,standard,Mohamed Sanu,132.2,1919,WR,14.02,15,ATL,10,2013
6,120,standard,Christopher Carson,132.3,2518,RB,14.02,15,SEA,10,2013
7,389,standard,Kenny Golladay,132.3,2488,WR,14.02,15,DET,10,2013
6,153,standard,Tyrod Taylor,132.3,1880,QB,14.02,15,BUF,10,2013
8,77,standard,Evan Engram,132.5,2451,TE,14.03,15,NYG,10,2013
11,118,standard,Joe Williams,132.7,2473,RB,14.03,15,SF,10,2013
5,80,standard,Josh Doctson,132.8,2347,WR,14.03,15,WAS,10,2013
10,24,standard,Oakland Defense,133.0,1322,DEF,14.03,15,OAK,10,2013
6,29,standard,Giovani Bernard,133.0,1979,RB,14.03,15,CIN,10,2013
6,624,standard,Dan Bailey,133.2,1891,PK,14.03,15,DAL,10,2013
9,11,standard,Malcolm Mitchell,133.4,2371,WR,14.03,15,NE,10,2013
6,12,standard,Dallas Defense,133.7,1308,DEF,14.04,15,DAL,10,2013
7,48,standard,Deshaun Watson,133.9,2444,QB,14.04,15,HOU,10,2013
9,26,standard,Travis Benjamin,134.0,2189,WR,14.04,15,LAC,10,2013
11,6,standard,Charles Sims,134.3,2134,RB,14.04,15,TB,10,2013
9,7,standard,Nick Novak,134.6,884,PK,14.05,15,LAC,10,2013
6,70,standard,John Ross,134.6,2437,WR,14.05,15,CIN,10,2013
5,12,standard,New Orleans Defense,134.7,1319,DEF,14.05,15,NO,10,2013
9,16,standard,Cleveland Defense,134.8,1307,DEF,14.05,15,CLE,10,2013
9,12,standard,Mitch Trubisky,134.9,2461,QB,14.05,15,CHI,10,2013
10,55,standard,Charcandrick West,135.5,2339,RB,14.06,15,KC,10,2013
11,875,standard,Carolina Defense,135.8,1304,DEF,14.06,15,CAR,10,2013
5,284,standard,Taylor Gabriel,136.0,2484,WR,14.06,15,ATL,10,2013
8,17,standard,Allen Hurns,136.0,2251,WR,14.06,15,JAC,10,2013
11,131,standard,Robby Anderson,136.0,2523,WR,14.06,15,NYJ,10,2013
11,7,standard,Roberto Aguayo,136.1,2422,PK,14.06,15,TB,10,2013
10,7,standard,Javorius Allen,136.6,2307,RB,14.07,15,BAL,10,2013
10,19,standard,Torrey Smith,136.7,1807,WR,14.07,15,PHI,10,2013
9,28,standard,Sam Bradford,136.8,1725,QB,14.07,15,MIN,10,2013
9,16,standard,Knile Davis,137.5,1997,RB,14.08,15,PIT,10,2013
5,115,standard,Atlanta Defense,137.5,1334,DEF,14.08,15,ATL,10,2013
10,334,standard,Baltimore Defense,137.6,1332,DEF,14.08,15,BAL,10,2013
11,72,standard,Jay Cutler,137.6,265,QB,14.08,15,MIA,10,2013
9,655,standard,Pittsburgh Defense,137.7,1324,DEF,14.08,15,PIT,10,2013
8,703,standard,Mason Crosby,137.7,251,PK,14.08,15,GB,10,2013
8,21,standard,Green Bay Defense,137.9,1311,DEF,14.08,15,GB,10,2013
9,17,standard,Mike Williams,138.1,2436,WR,14.08,15,LAC,10,2013
9,38,standard,LA Chargers Defense,138.2,1325,DEF,14.08,15,LAC,10,2013
10,523,standard,Philadelphia Defense,138.7,1323,DEF,14.09,15,PHI,10,2013
8,175,standard,LA Rams Defense,139.0,1328,DEF,14.09,15,LAR,10,2013
6,25,standard,Steven Hauschka,139.1,1705,PK,14.09,15,BUF,10,2013
6,134,standard,Buffalo Defense,139.6,1303,DEF,14.10,15,BUF,10,2013
9,10,standard,Branden Oliver,139.7,2271,RB,14.10,15,LAC,10,2013
9,29,standard,Josh Gordon,140.0,1951,WR,14.10,15,CLE,10,2013
5,670,standard,Wil Lutz,140.1,2522,PK,14.10,15,NO,10,2013
11,26,standard,Tampa Bay Defense,141.0,1329,DEF,15.01,15,TB,10,2013
10,514,standard,Sebastian Janikowski,141.0,593,PK,15.01,15,OAK,10,2013
8,7,standard,Tennessee Defense,141.4,1330,DEF,15.01,15,TEN,10,2013
8,131,standard,Jacksonville Defense,141.5,1314,DEF,15.02,15,JAC,10,2013
9,5,standard,Jeremy Langford,141.6,2306,RB,15.02,15,CHI,10,2013
11,435,standard,Adam Vinatieri,141.9,1195,PK,15.02,15,IND,10,2013
7,376,standard,Matt Prater,142.9,1390,PK,15.03,15,DET,10,2013
5,305,standard,Brandon McManus,143.2,2336,PK,15.03,15,DEN,10,2013
10,336,standard,Cairo Santos,143.3,2335,PK,15.03,15,KC,10,2013
11,11,standard,Marquise Goodwin,143.6,1993,WR,15.04,15,SF,10,2013
6,253,standard,Blair Walsh,143.7,1957,PK,15.04,15,SEA,10,2013
9,153,standard,Chris Boswell,143.8,2340,PK,15.04,15,PIT,10,2013
5,124,standard,Dustin Hopkins,144.2,2022,PK,15.04,15,WAS,10,2013
8,11,standard,Phil Dawson,144.7,290,PK,15.05,15,ARI,10,2013
8,22,standard,Ryan Succop,145.1,1704,PK,15.05,15,TEN,10,2013
11,78,standard,Graham Gano,145.3,1774,PK,15.05,15,CAR,10,2013
