byeWk,draftCnt,frmt,name,ovrlAdp,playerId,pos,rdAdp,rdCnt,team,tmCnt,year
8,341,standard,David Johnson,1.3,2297,RB,1.01,15,ARI,14,2017
9,382,standard,LeVeon Bell,2.3,1983,RB,1.02,15,PIT,14,2017
5,265,standard,Julio Jones,4.8,1796,WR,1.05,15,ATL,14,2017
9,246,standard,Antonio Brown,4.9,1886,WR,1.05,15,PIT,14,2017
6,230,standard,LeSean McCoy,6.0,1645,RB,1.06,15,BUF,14,2017
8,248,standard,Odell Beckham Jr,7.0,2113,WR,1.07,15,NYG,14,2017
9,316,standard,Melvin Gordon,7.5,2282,RB,1.08,15,LAC,14,2017
11,351,standard,Mike Evans,8.1,2111,WR,1.08,15,TB,14,2017
5,252,standard,Devonta Freeman,8.2,2144,RB,1.08,15,ATL,14,2017
6,281,standard,A.J. Green,11.2,1795,WR,1.11,15,CIN,14,2017
8,340,standard,Jordy Nelson,11.2,1350,WR,1.11,15,GB,14,2017
8,279,standard,DeMarco Murray,12.1,1819,RB,1.12,15,TEN,14,2017
11,340,standard,Jay Ajayi,12.2,2284,RB,1.12,15,MIA,14,2017
6,281,standard,Ezekiel Elliott,13.3,2343,RB,1.13,15,DAL,14,2017
9,274,standard,Jordan Howard,13.5,2384,RB,1.14,15,CHI,14,2017
5,332,standard,Michael Thomas,14.8,2357,WR,2.01,15,NO,14,2017
8,321,standard,Todd Gurley,16.7,2280,RB,2.03,15,LAR,14,2017
8,311,standard,Aaron Rodgers,17.8,1004,QB,2.04,15,GB,14,2017
6,296,standard,Dez Bryant,18.0,1727,WR,2.04,15,DAL,14,2017
9,225,standard,Rob Gronkowski,18.6,1740,TE,2.05,15,NE,14,2017
10,295,standard,Amari Cooper,20.9,2277,WR,2.07,15,OAK,14,2017
8,232,standard,Leonard Fournette,21.1,2433,RB,2.07,15,JAC,14,2017
9,386,standard,Brandin Cooks,22.6,2114,WR,2.09,15,NE,14,2017
10,265,standard,Marshawn Lynch,23.1,740,RB,2.09,15,OAK,14,2017
9,327,standard,Isaiah Crowell,24.3,2219,RB,2.10,15,CLE,14,2017
11,346,standard,Christian McCaffrey,24.4,2434,RB,2.10,15,CAR,14,2017
6,315,standard,Doug Baldwin,24.5,1927,WR,2.10,15,SEA,14,2017
9,247,standard,Tom Brady,26.7,119,QB,2.13,15,NE,14,2017
9,362,standard,Dalvin Cook,27.3,2432,RB,2.13,15,MIN,14,2017
11,245,standard,T.Y. Hilton,27.3,1935,WR,2.13,15,IND,14,2017
7,288,standard,Lamar Miller,30.2,1908,RB,3.02,15,HOU,14,2017
5,321,standard,Terrelle Pryor,30.6,1868,WR,3.03,15,WAS,14,2017
11,350,standard,Carlos Hyde,33.0,2129,RB,3.05,15,SF,14,2017
7,297,standard,DeAndre Hopkins,33.0,1975,WR,3.05,15,HOU,14,2017
9,326,standard,Keenan Allen,33.9,1992,WR,3.06,15,LAC,14,2017
5,263,standard,Demaryius Thomas,34.7,1735,WR,3.07,15,DEN,14,2017
6,255,standard,Joe Mixon,36.3,2438,RB,3.08,15,CIN,14,2017
8,291,standard,Ty Montgomery,36.9,2317,RB,3.09,15,GB,14,2017
10,207,standard,Travis Kelce,38.9,1989,TE,3.11,15,KC,14,2017
5,200,standard,Drew Brees,38.9,127,QB,3.11,15,NO,14,2017
10,328,standard,Alshon Jeffery,39.0,1918,WR,3.11,15,PHI,14,2017
10,205,standard,Tyreek Hill,39.2,2390,WR,3.11,15,KC,14,2017
8,347,standard,Davante Adams,41.4,2125,WR,3.13,15,GB,14,2017
