averagePick,draftsSelectedIn,id,maxPick,minPick,name,position,status,team,TEAM_COUNT,PPR_FLG,YEAR,SRC_ADP,SRC_PLYR
4.04,143,11192,15,1,"Bell, Le'Veon",RB,,PIT,8,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
4.67,150,8658,45,1,"Peterson, Adrian",RB,,MIN,8,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
6.59,150,11201,71,1,"Lacy, Eddie",RB,,GBP,8,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
6.99,140,10695,77,1,"Luck, Andrew",QB,,IND,8,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
7.08,144,9054,123,1,"Charles, Jamaal",RB,,KCC,8,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
7.31,143,7836,24,1,"Rodgers, Aaron",QB,,GBP,8,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
8.27,150,9988,21,1,"Brown, Antonio",WR,,PIT,8,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
8.40,150,8670,28,1,"Lynch, Marshawn",RB,,SEA,8,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
11.78,149,9823,60,1,"Bryant, Dez",WR,,DAL,8,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
13.97,150,9884,65,1,"Thomas, Demaryius",WR,,DEN,8,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=8&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
