averagePick,draftsSelectedIn,id,maxPick,minPick,name,position,status,team,TEAM_COUNT,PPR_FLG,YEAR,SRC_ADP,SRC_PLYR
2.72,85,8658,16,1,"Peterson, Adrian",RB,,MIN,14,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
4.20,5,0673,8,3,"Packers, Green Bay",TMQB,,GBP,14,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
4.24,85,11192,18,1,"Bell, Le'Veon",RB,,PIT,14,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
4.66,85,11201,16,1,"Lacy, Eddie",RB,,GBP,14,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
5.49,85,9054,30,1,"Charles, Jamaal",RB,,KCC,14,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
5.55,80,10695,48,1,"Luck, Andrew",QB,,IND,14,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
7.16,85,8670,37,1,"Lynch, Marshawn",RB,,SEA,14,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
8.84,85,9988,20,1,"Brown, Antonio",WR,,PIT,14,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
9.26,80,7836,38,1,"Rodgers, Aaron",QB,,GBP,14,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
11.87,85,11454,29,4,"Anderson, C.J.",RB,,DEN,14,0,2015,https://www70.myfantasyleague.com/2015/export?TYPE=adp&JSON=1&FRANCHISES=14&IS_PPR=0,https://www70.myfantasyleague.com/2015/export?TYPE=players&JSON=1
