plyrId,avgPick,draftCnt,totDrafts,pprFlg,year
10048,91.40,3115,3163,1,2015
9898,91.61,3160,3163,1,2015
7393,92.75,3181,3163,1,2015
10352,93.95,3131,3163,1,2015
11783,94.73,3154,3163,1,2015
7839,95.67,3105,3163,1,2015
9517,96.80,221,3163,1,2015
10080,96.99,3140,3163,1,2015
6997,97.57,3161,3163,1,2015
11668,98.20,3132,3163,1,2015
10303,99.43,3138,3163,1,2015
0515,100.28,2745,3163,1,2015
9840,100.88,225,3163,1,2015
11247,101.21,3103,3163,1,2015
9680,101.95,3149,3163,1,2015
4974,104.33,3142,3163,1,2015
7391,105.59,3134,3163,1,2015
9881,105.59,3137,3163,1,2015
10289,105.69,3127,3163,1,2015
10721,105.69,3092,3163,1,2015
10753,107.14,214,3163,1,2015
10277,108.79,221,3163,1,2015
7394,111.09,3134,3163,1,2015
11660,111.54,3098,3163,1,2015
9851,111.97,3122,3163,1,2015
10783,112.41,211,3163,1,2015
11250,112.49,3061,3163,1,2015
10720,112.77,3106,3163,1,2015
9817,113.32,3111,3163,1,2015
11650,113.75,3074,3163,1,2015
12176,114.16,2959,3163,1,2015
12157,114.42,3046,3163,1,2015
8416,116.07,3090,3163,1,2015
6982,116.13,3113,3163,1,2015
0501,116.47,2731,3163,1,2015
11308,117.05,210,3163,1,2015
9087,117.73,3124,3163,1,2015
12205,117.77,3020,3163,1,2015
11293,117.92,207,3163,1,2015
9843,118.26,2910,3163,1,2015
11834,119.98,3049,3163,1,2015
0532,120.08,2733,3163,1,2015
11653,120.49,3077,3163,1,2015
11640,121.00,3094,3163,1,2015
12197,122.76,2839,3163,1,2015
11349,122.88,212,3163,1,2015
8669,123.39,226,3163,1,2015
11721,125.12,214,3163,1,2015
9864,125.59,209,3163,1,2015
9250,125.76,3044,3163,1,2015
9693,128.15,3031,3163,1,2015
8493,129.45,3063,3163,1,2015
0528,132.33,2738,3163,1,2015
10312,132.35,3005,3163,1,2015
8359,133.20,2826,3163,1,2015
9828,133.26,201,3163,1,2015
8339,134.24,3010,3163,1,2015
12171,134.36,2767,3163,1,2015
11194,134.54,2921,3163,1,2015
12158,135.57,2453,3163,1,2015
9120,136.06,2705,3163,1,2015
12180,136.44,2503,3163,1,2015
10742,136.77,2956,3163,1,2015
11211,137.18,3005,3163,1,2015
10267,137.33,206,3163,1,2015
9051,137.97,197,3163,1,2015
7236,138.28,3041,3163,1,2015
10735,139.19,2917,3163,1,2015
11697,139.64,2758,3163,1,2015
10960,139.73,524,3163,1,2015
11457,139.81,204,3163,1,2015
11229,140.95,2691,3163,1,2015
9815,142.75,203,3163,1,2015
12154,143.71,1473,3163,1,2015
10297,145.33,2909,3163,1,2015
11677,145.58,1787,3163,1,2015
9064,145.81,2939,3163,1,2015
11529,146.11,2714,3163,1,2015
12140,146.16,2487,3163,1,2015
11656,146.19,2572,3163,1,2015
7942,146.42,2833,3163,1,2015
0518,148.06,2637,3163,1,2015
11227,148.22,2570,3163,1,2015
0503,148.34,2689,3163,1,2015
9825,148.83,198,3163,1,2015
10807,149.26,180,3163,1,2015
9269,149.38,2699,3163,1,2015
12141,149.96,2347,3163,1,2015
11758,150.04,2242,3163,1,2015
9427,151.59,2787,3163,1,2015
9833,151.62,170,3163,1,2015
8713,151.64,203,3163,1,2015
9966,151.64,212,3163,1,2015
12188,151.73,2221,3163,1,2015
8243,152.04,2842,3163,1,2015
12162,152.35,2362,3163,1,2015
0505,152.72,2660,3163,1,2015
11695,153.57,2085,3163,1,2015
6929,153.85,2825,3163,1,2015
11644,154.57,2004,3163,1,2015
2842,155.04,2808,3163,1,2015
0511,156.56,2621,3163,1,2015
11267,157.05,188,3163,1,2015
11761,157.34,1710,3163,1,2015
10725,157.47,2419,3163,1,2015
11347,157.67,198,3163,1,2015
10389,157.86,336,3163,1,2015
9441,158.34,2414,3163,1,2015
12206,158.40,1245,3163,1,2015
12179,158.42,1114,3163,1,2015
0519,159.23,2628,3163,1,2015
9866,159.31,201,3163,1,2015
10812,159.86,2095,3163,1,2015
10743,160.01,2276,3163,1,2015
11174,161.73,1790,3163,1,2015
8252,163.09,2493,3163,1,2015
8376,164.05,195,3163,1,2015
10738,164.06,2027,3163,1,2015
11722,164.06,165,3163,1,2015
10527,164.35,2267,3163,1,2015
8268,164.36,2554,3163,1,2015
12187,164.53,1636,3163,1,2015
9319,165.19,2813,3163,1,2015
10313,165.26,1949,3163,1,2015
10850,165.54,176,3163,1,2015
11642,165.67,1241,3163,1,2015
11658,165.68,2156,3163,1,2015
9425,165.74,201,3163,1,2015
8247,166.09,2481,3163,1,2015
11248,166.85,1885,3163,1,2015
10976,166.97,2817,3163,1,2015
8242,167.07,195,3163,1,2015
10744,167.19,1562,3163,1,2015
11326,167.27,192,3163,1,2015
10355,167.39,2071,3163,1,2015
8275,168.11,192,3163,1,2015
12159,168.62,1076,3163,1,2015
0527,169.83,2361,3163,1,2015
11179,169.84,1222,3163,1,2015
12161,170.12,1782,3163,1,2015
8742,170.54,2782,3163,1,2015
11740,170.80,192,3163,1,2015
11305,171.16,166,3163,1,2015
0523,171.51,2127,3163,1,2015
11966,171.63,2779,3163,1,2015
10314,172.69,177,3163,1,2015
11521,173.02,1850,3163,1,2015
10409,173.03,1878,3163,1,2015
11754,173.20,1643,3163,1,2015
7842,173.44,2004,3163,1,2015
0504,174.36,1942,3163,1,2015
10506,175.17,2792,3163,1,2015
4923,175.72,878,3163,1,2015
12261,176.24,1472,3163,1,2015
0531,176.82,1743,3163,1,2015
8934,177.33,1952,3163,1,2015
10699,177.94,1322,3163,1,2015
11225,178.36,1128,3163,1,2015
11757,179.50,167,3163,1,2015
11332,179.72,1458,3163,1,2015
11785,179.80,1663,3163,1,2015
0512,179.92,1620,3163,1,2015
8776,181.62,611,3163,1,2015
11925,182.40,1274,3163,1,2015
9439,183.32,170,3163,1,2015
11947,184.52,1599,3163,1,2015
12156,184.59,875,3163,1,2015
7813,185.01,1147,3163,1,2015
9847,186.30,169,3163,1,2015
11210,186.36,1551,3163,1,2015
0522,186.43,969,3163,1,2015
6789,187.89,2531,3163,1,2015
11870,188.78,1108,3163,1,2015
8684,189.03,169,3163,1,2015
9464,189.12,181,3163,1,2015
12257,189.48,640,3163,1,2015
0506,189.61,1129,3163,1,2015
10762,190.35,170,3163,1,2015
8930,190.59,2035,3163,1,2015
0524,190.80,1191,3163,1,2015
9987,191.18,1549,3163,1,2015
11746,191.23,1123,3163,1,2015
9829,191.81,192,3163,1,2015
10696,192.39,826,3163,1,2015
10881,192.48,1230,3163,1,2015
12163,192.53,794,3163,1,2015
9307,192.72,1458,3163,1,2015
10413,192.73,727,3163,1,2015
12186,192.74,416,3163,1,2015
8667,192.75,1281,3163,1,2015
12250,193.50,171,3163,1,2015
12178,193.59,586,3163,1,2015
9467,194.19,1252,3163,1,2015
11672,194.25,666,3163,1,2015
7827,195.08,170,3163,1,2015
0502,195.41,947,3163,1,2015
12182,195.56,517,3163,1,2015
0516,195.79,631,3163,1,2015
0510,195.98,644,3163,1,2015
11313,196.71,188,3163,1,2015
0530,196.72,534,3163,1,2015
5666,197.03,892,3163,1,2015
11213,197.50,813,3163,1,2015
7527,197.53,633,3163,1,2015
10074,197.71,187,3163,1,2015
11466,197.85,1092,3163,1,2015
9947,198.13,181,3163,1,2015
12185,198.70,602,3163,1,2015
9078,199.29,901,3163,1,2015
0507,200.12,581,3163,1,2015
11696,200.26,564,3163,1,2015
9299,200.56,1213,3163,1,2015
10872,200.78,1413,3163,1,2015
11747,200.96,932,3163,1,2015
12160,201.54,657,3163,1,2015
10292,201.84,170,3163,1,2015
8153,202.28,409,3163,1,2015
10973,202.89,975,3163,1,2015
12164,204.25,500,3163,1,2015
10362,205.13,1022,3163,1,2015
10700,205.39,427,3163,1,2015
12210,205.41,544,3163,1,2015
11188,205.55,715,3163,1,2015
1600,205.56,877,3163,1,2015
10723,206.08,842,3163,1,2015
9308,206.23,920,3163,1,2015
9819,207.01,169,3163,1,2015
7422,208.84,428,3163,1,2015
9360,209.15,281,3163,1,2015
12169,209.27,346,3163,1,2015
0517,209.29,291,3163,1,2015
3494,209.97,514,3163,1,2015
9633,209.99,169,3163,1,2015
12204,210.59,369,3163,1,2015
10307,212.18,622,3163,1,2015
7423,212.76,159,3163,1,2015
8144,214.02,554,3163,1,2015
11941,214.50,767,3163,1,2015
0525,214.72,314,3163,1,2015
11684,214.79,597,3163,1,2015
7150,215.26,407,3163,1,2015
11960,215.44,759,3163,1,2015
11212,215.67,448,3163,1,2015
8062,215.71,386,3163,1,2015
0514,217.12,161,3163,1,2015
11809,217.14,740,3163,1,2015
12195,217.72,387,3163,1,2015
10334,217.89,588,3163,1,2015
9474,218.13,644,3163,1,2015
12264,218.67,503,3163,1,2015
8851,219.26,323,3163,1,2015
10868,219.50,583,3163,1,2015
11387,221.08,196,3163,1,2015
10961,221.24,698,3163,1,2015
0521,221.47,190,3163,1,2015
10651,221.51,427,3163,1,2015
11384,221.75,361,3163,1,2015
10862,221.80,420,3163,1,2015
10710,222.95,558,3163,1,2015
0509,224.07,180,3163,1,2015
11886,224.13,438,3163,1,2015
9094,224.90,548,3163,1,2015
10432,225.68,593,3163,1,2015
12260,228.51,291,3163,1,2015
8448,228.82,171,3163,1,2015
9694,229.45,287,3163,1,2015
9714,230.51,308,3163,1,2015
8160,230.55,347,3163,1,2015
10731,230.82,407,3163,1,2015
11231,230.99,459,3163,1,2015
11223,231.42,443,3163,1,2015
10702,231.44,365,3163,1,2015
10714,231.75,489,3163,1,2015
11760,232.01,458,3163,1,2015
11228,232.45,475,3163,1,2015
10706,232.46,349,3163,1,2015
11150,232.88,298,3163,1,2015
9429,234.92,387,3163,1,2015
12184,236.06,225,3163,1,2015
8735,236.54,344,3163,1,2015
11972,237.32,284,3163,1,2015
11641,237.42,453,3163,1,2015
10719,237.81,293,3163,1,2015
8293,239.84,417,3163,1,2015
6589,240.23,186,3163,1,2015
12183,240.26,316,3163,1,2015
12256,241.95,171,3163,1,2015
10998,242.01,314,3163,1,2015
3294,242.18,165,3163,1,2015
11258,243.47,404,3163,1,2015
10932,243.81,161,3163,1,2015
12211,244.02,244,3163,1,2015
12263,244.09,255,3163,1,2015
11652,244.17,297,3163,1,2015
9545,246.76,337,3163,1,2015
12102,246.84,280,3163,1,2015
11214,249.29,320,3163,1,2015
11432,249.69,177,3163,1,2015
10500,250.17,210,3163,1,2015
11786,250.44,224,3163,1,2015
11076,250.65,240,3163,1,2015
11189,253.66,298,3163,1,2015
11752,254.13,293,3163,1,2015
10394,255.63,225,3163,1,2015
10369,256.03,179,3163,1,2015
11890,256.44,294,3163,1,2015
9176,256.98,288,3163,1,2015
9144,258.21,221,3163,1,2015
10601,258.65,310,3163,1,2015
11251,258.93,245,3163,1,2015
10333,259.78,199,3163,1,2015
11681,261.75,190,3163,1,2015
11481,263.02,216,3163,1,2015
11661,263.99,171,3163,1,2015
10978,264.33,236,3163,1,2015
10268,265.28,186,3163,1,2015
12309,270.81,198,3163,1,2015
12144,272.76,190,3163,1,2015
12146,275.04,189,3163,1,2015
