plyrId,avgPick,draftCnt,totDrafts,pprFlg,year,firstNm,lastNm,pos,tm,adpRank
9831,86.75,3398,3366,1,2014,Golden,Tate,WR,DET,83.0
8687,87.61,3388,3366,1,2014,Greg,Olsen,TE,CAR,84.0
4923,88.13,3415,3366,1,2014,Reggie,Wayne,WR,IND,85.0
11211,88.63,3389,3366,1,2014,Terrance,Williams,WR,DAL,86.0
8252,90.91,3366,3366,1,2014,Jay,Cutler,QB,CHI,87.0
9933,91.19,3381,3366,1,2014,Dennis,Pitta,TE,BAL,88.0
10703,93.56,3362,3366,1,2014,Russell,Wilson,QB,SEA,89.0
7260,93.9,3366,3366,1,2014,Tony,Romo,QB,DAL,90.0
11671,94.56,3390,3366,1,2014,Mike,Evans,WR,TBB,91.0
8301,94.85,3410,3366,1,2014,Maurice,Jones-Drew,RB,OAK,92.0
10708,98.68,3387,3366,1,2014,Lamar,Miller,RB,MIA,93.0
11247,99.48,3376,3366,1,2014,Zach,Ertz,TE,PHI,94.0
10334,100.04,3378,3366,1,2014,Stevan,Ridley,RB,NEP,95.0
11673,100.19,3393,3366,1,2014,Kelvin,Benjamin,WR,CAR,96.0
7942,102.67,3380,3366,1,2014,Darren,Sproles,RB,PHI,97.0
9437,103.41,3384,3366,1,2014,Knowshon,Moreno,RB,MIA,98.0
11232,103.66,3333,3366,1,2014,DeAndre,Hopkins,WR,HOU,99.0
7414,104.32,3383,3366,1,2014,Steven,Jackson,RB,ATL,100.0
11657,106.03,3368,3366,1,2014,Carlos,Hyde,RB,SFO,101.0
9693,107.2,3368,3366,1,2014,Danny,Woodhead,RB,SDC,102.0
7394,108.28,3360,3366,1,2014,Philip,Rivers,QB,SDC,103.0
8667,110.18,3371,3366,1,2014,Dwayne,Bowe,WR,KCC,104.0
10725,111.19,3315,3366,1,2014,Rueben,Randle,WR,NYG,105.0
8934,113.56,3350,3366,1,2014,Fred,Jackson,RB,BUF,106.0
11212,114.1,3287,3366,1,2014,Justin,Hunter,WR,TEN,107.0
9964,116.39,3360,3366,1,2014,Riley,Cooper,WR,PHI,108.0
11660,117.31,3325,3366,1,2014,Devonta,Freeman,RB,ATL,109.0
10713,118.39,3335,3366,1,2014,Bernard,Pierce,RB,BAL,110.0
10313,119.57,3345,3366,1,2014,Andy,Dalton,QB,CIN,111.0
