plyrId,avgPick,draftCnt,totDrafts,pprFlg,year,firstNm,lastNm,pos,tm,adpRank,adpPlyrId,passTd,passYds,passInt,pass2pt,rushTd,rushYds,rush2pt,recTd,recYds,rec2pt,recRec,kRetTd,pRetTd,fumRecTd,fumLost,totScore,scoreRank
11654,17.53,731,725,0,2015,Jeremy,Hill,RB,CIN,17.0,11654,0,0,0,0,11,794,1,1,79,0,15,0,0,0,3,170.3,91.0
9448,20.36,734,725,0,2015,LeSean,McCoy,RB,BUF,19.0,9448,0,0,0,0,3,895,1,2,292,0,32,0,0,0,2,178.7,84.0
10308,21.41,734,725,0,2015,Randall,Cobb,WR,GBP,20.0,10308,0,0,0,0,0,50,0,6,829,0,79,0,0,1,0,208.9,64.0
10261,22.23,735,725,0,2015,A.J.,Green,WR,CIN,21.0,10261,0,0,0,0,0,0,0,10,1297,0,86,0,0,0,1,273.7,29.0
10729,25.09,734,725,0,2015,T.Y.,Hilton,WR,IND,22.0,10729,0,0,0,0,0,0,0,5,1124,0,69,0,0,0,0,211.4,61.0
9925,29.85,732,725,0,2015,Jimmy,Graham,TE,SEA,24.0,9925,0,0,0,0,0,0,0,2,605,0,48,0,0,0,0,120.5,129.0
10722,30.04,732,725,0,2015,Alshon,Jeffery,WR,CHI,25.0,10722,0,0,0,0,0,0,0,4,807,0,54,0,0,0,0,158.7,103.0
10708,30.91,734,725,0,2015,Lamar,Miller,RB,MIA,26.0,10708,0,0,0,0,8,872,0,2,397,0,47,0,0,0,1,231.9,49.0
3291,30.99,710,725,0,2015,Peyton,Manning,QB,DEN,27.0,3291,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,209.0
11671,32.14,734,725,0,2015,Mike,Evans,WR,TBB,28.0,11671,0,0,0,0,0,0,0,3,1208,0,74,0,0,0,1,210.8,62.0
11674,32.86,735,725,0,2015,Brandin,Cooks,WR,NOS,29.0,11674,0,0,0,0,0,18,0,9,1140,0,84,0,0,0,0,253.8,37.0
10276,33.51,733,725,0,2015,Mark,Ingram,RB,NOS,30.0,10276,0,0,0,0,6,768,1,0,397,0,49,0,0,0,1,201.5,71.0
7877,34.75,734,725,0,2015,Frank,Gore,RB,IND,31.0,7877,0,0,0,0,6,967,0,1,267,0,34,0,0,0,3,193.4,75.0
10703,35.98,712,725,0,2015,Russell,Wilson,QB,SEA,32.0,10703,34,4022,8,0,1,554,0,0,0,0,0,0,0,0,3,368.28,6.0
9918,37.29,734,725,0,2015,Emmanuel,Sanders,WR,DEN,33.0,9918,0,0,0,0,0,29,0,6,1135,0,76,0,0,0,2,224.4,54.0
12151,37.47,732,725,0,2015,Melvin,Gordon,RB,SDC,34.0,12151,0,0,0,0,0,641,0,0,192,0,33,0,0,0,4,108.3,139.0
4925,37.56,713,725,0,2015,Drew,Brees,QB,NOS,35.0,4925,32,4878,10,0,1,14,0,0,0,0,0,0,0,0,2,346.52,8.0
11232,38.39,731,725,0,2015,DeAndre,Hopkins,WR,HOU,36.0,11232,0,0,0,0,0,0,0,11,1521,1,111,0,0,0,0,331.1,14.0
11676,38.71,732,725,0,2015,Jordan,Matthews,WR,PHI,37.0,11676,0,0,0,0,0,0,0,8,997,0,85,0,0,0,1,230.7,51.0
10870,39.37,731,725,0,2015,Alfred,Morris,RB,WAS,38.0,10870,0,0,0,0,1,763,0,0,55,0,10,0,0,0,0,97.8,149.0
11657,42.29,729,725,0,2015,Carlos,Hyde,RB,SFO,40.0,11657,0,0,0,0,3,470,0,0,53,0,11,0,0,0,1,79.3,161.0
7401,43.7,713,725,0,2015,Ben,Roethlisberger,QB,PIT,41.0,7401,21,3933,16,8,0,29,0,0,-8,0,0,0,0,0,0,259.42,35.0
11390,43.93,731,725,0,2015,Latavius,Murray,RB,OAK,42.0,11390,0,0,0,0,6,1066,0,0,232,0,41,0,0,0,2,202.8,68.0
12175,49.6,733,725,0,2015,Amari,Cooper,WR,OAK,43.0,12175,0,0,0,0,0,-3,0,6,1070,0,72,0,0,0,1,212.7,60.0
11200,49.83,729,725,0,2015,Joseph,Randle,RB,FA*,44.0,11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,210.0
6931,49.92,730,725,0,2015,Andre,Johnson,WR,IND,45.0,6931,0,0,0,0,0,0,0,0,127,0,9,0,0,0,0,21.7,196.0
9831,51.12,732,725,0,2015,Golden,Tate,WR,DET,46.0,9831,0,0,0,0,0,41,0,6,813,0,90,0,0,0,1,209.4,63.0
11222,52.58,730,725,0,2015,Keenan,Allen,WR,SDC,47.0,11222,0,0,0,0,0,0,0,4,725,0,67,0,0,0,1,161.5,100.0
12150,54.69,729,725,0,2015,Todd,Gurley,RB,STL,48.0,12150,0,0,0,0,10,1108,0,0,188,0,21,0,0,0,1,208.6,65.0
11175,56.59,728,725,0,2015,Andre,Ellington,RB,ARI,49.0,11175,0,0,0,0,3,289,0,0,148,0,15,0,0,0,1,74.7,165.0
9662,57.06,732,725,0,2015,Julian,Edelman,WR,NEP,50.0,9662,0,0,0,0,0,23,0,7,692,0,61,0,0,0,1,172.5,90.0
12155,57.98,730,725,0,2015,Ameer,Abdullah,RB,DET,51.0,12155,0,0,0,0,2,598,0,1,183,0,25,0,0,0,2,117.1,132.0
9101,58.14,728,725,0,2015,Jonathan,Stewart,RB,CAR,52.0,9101,0,0,0,0,6,989,0,1,99,0,16,0,0,0,2,162.8,99.0
8687,58.23,726,725,0,2015,Greg,Olsen,TE,CAR,53.0,8687,0,0,0,0,0,0,0,7,1104,0,77,0,0,0,1,227.4,52.0
11670,58.59,731,725,0,2015,Sammy,Watkins,WR,BUF,54.0,11670,0,0,0,0,0,1,0,9,1047,0,60,0,0,0,0,218.8,55.0
9436,59.01,730,725,0,2015,Jeremy,Maclin,WR,KCC,55.0,9436,0,0,0,0,0,11,0,8,1088,0,87,0,0,0,1,242.9,44.0
9099,59.35,713,725,0,2015,Matt,Ryan,QB,ATL,56.0,9099,21,4591,16,1,0,63,0,0,0,0,0,0,0,0,5,293.94,25.0
11675,59.4,724,725,0,2015,Davante,Adams,WR,GBP,57.0,11675,0,0,0,0,0,0,0,1,483,1,50,0,0,0,0,106.3,143.0
5848,59.87,712,725,0,2015,Tom,Brady,QB,NEP,58.0,5848,36,4770,7,0,3,53,0,0,36,0,1,0,0,0,2,372.7,5.0
7260,60.3,709,725,0,2015,Tony,Romo,QB,DAL,60.0,7260,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-0.1,213.0
10709,61.64,728,725,0,2015,Doug,Martin,RB,TBB,61.0,10709,0,0,0,0,6,1402,0,1,271,0,33,0,0,0,5,232.3,48.0
8360,63.47,730,725,0,2015,Brandon,Marshall,WR,NYJ,62.0,8360,0,0,0,0,0,0,0,14,1502,0,109,0,0,0,2,339.2,12.0
12153,64.39,730,725,0,2015,T.J.,Yeldon,RB,JAC,63.0,12153,0,0,0,0,2,740,0,1,279,0,36,0,0,0,0,155.9,107.0
11244,64.46,719,725,0,2015,Travis,Kelce,TE,KCC,64.0,11244,0,0,0,0,0,0,0,5,875,1,72,0,0,0,2,187.5,78.0
11680,66.91,732,725,0,2015,Jarvis,Landry,WR,MIA,66.0,11680,0,9,0,0,1,111,0,4,1159,1,111,0,1,0,0,276.36,28.0
